                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        j                        l                     n_pg                      n_p                      n_g                      eta                Re(omega)                Im(omega)                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       27                        1                      -17                        0                       17 -0.9999975115789960E+000  0.1073058415378027E+000 -0.1198354109253007E-002  0.4137644833687116E+001 -0.4620777040671780E-001  0.1431080225531871E+002  0.5757271814068005E-002  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000 -0.2896650402081567E-001 -0.9781559613320666E-002 -0.2896650402351863E-001 -0.9781559614272196E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002 -0.2896686361367983E-001 -0.9781679809428836E-002 -0.2896656154452487E-001 -0.9781577149323520E-002  0.5195754793739748E-015  0.5344300929711370E-006  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002 -0.2896695261802856E-001 -0.9781709718684736E-002 -0.2896659387869924E-001 -0.9781587856517482E-002  0.6185137103189717E-015  0.6823662176930512E-006  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002 -0.2896705823588919E-001 -0.9781745180290562E-002 -0.2896663686411201E-001 -0.9781601511236894E-002  0.5034934029009654E-014  0.8483544714010729E-006  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002 -0.2896721310584508E-001 -0.9781797143193448E-002 -0.2896669436386376E-001 -0.9781620326163559E-002 -0.1101893538115278E-014  0.1083189192308561E-005  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002 -0.2896739008304838E-001 -0.9781856520930748E-002 -0.2896675743401429E-001 -0.9781640635852740E-002  0.1279320973793167E-013  0.1346679662486560E-005  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002 -0.2896764325611560E-001 -0.9781941434118117E-002 -0.2896684486124207E-001 -0.9781668878256024E-002  0.7577697668169819E-015  0.1719458086990828E-005  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002 -0.2896792888059479E-001 -0.9782037241217324E-002 -0.2896694269560984E-001 -0.9781700683441594E-002  0.2312841416029575E-013  0.2137723562784897E-005  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002 -0.2896833445278153E-001 -0.9782173256098634E-002 -0.2896707959143021E-001 -0.9781744624258369E-002  0.1801275973618278E-013  0.2729476156011757E-005  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002 -0.2896879020338588E-001 -0.9782326113996709E-002 -0.2896723353163393E-001 -0.9781794851174568E-002  0.3372200394331485E-013  0.3393432161860619E-005  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002 -0.2896943588124938E-001 -0.9782542650122477E-002 -0.2896745013610104E-001 -0.9781864273140407E-002  0.7945072631383511E-013  0.4332790264682910E-005  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002 -0.2897016056260255E-001 -0.9782785696735187E-002 -0.2896769360513316E-001 -0.9781943705897246E-002  0.4236078974948665E-013  0.5386757026779880E-005  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002 -0.2897118661055094E-001 -0.9783129798261868E-002 -0.2896803786604378E-001 -0.9782054160358985E-002  0.2502898989859472E-012  0.6877917959922024E-005  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002 -0.2897233799186949E-001 -0.9783515947771580E-002 -0.2896842552070692E-001 -0.9782180451126736E-002  0.5563020740414149E-013  0.8550992404498082E-005  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5561883397253933E-002 -0.2897396745676506E-001 -0.9784062421457271E-002 -0.2896896632378601E-001 -0.9782354178152602E-002  0.6757691956107627E-012  0.1091812473913807E-004  0.3143660148211733E+008  0.1435057250214402E+030  0.8805926983101799E+001  0.3894735290999813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6201687503954599E-002 -0.2897579412145091E-001 -0.9784675041476822E-002 -0.2896957606818908E-001 -0.9782552382042474E-002  0.1179923477503057E-012  0.1357399574411451E-004  0.3143475092046576E+008  0.1989320820586571E+030  0.8804979603809391E+001  0.3894069936848281E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7430882992974669E-002 -0.2897986673063463E-001 -0.9786040856561170E-002 -0.2897093526499163E-001 -0.9782990585798622E-002  0.1970177460868365E-011  0.1948653085801759E-004  0.3143071216614765E+008  0.3421638022472812E+030  0.8802912257907520E+001  0.3892618142316296E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8349851357179238E-002 -0.2898339024271824E-001 -0.9787222583346465E-002 -0.2897213422061617E-001 -0.9783379788761207E-002  0.7657728007308597E-012  0.2460262861206793E-004  0.3142719912181407E+008  0.4853955224359053E+030  0.8801114198809492E+001  0.3891355618690693E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9746695126362705E-002 -0.2898954283162722E-001 -0.9789286054051917E-002 -0.2897419084217853E-001 -0.9784043553855207E-002  0.5335374824940367E-011  0.3351841067437226E-004  0.3142095492048138E+008  0.7718589628131536E+030  0.8797918483313302E+001  0.3889112151659474E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1172957197444048E-001 -0.2899991474079005E-001 -0.9792764655267438E-002 -0.2897765465400884E-001 -0.9785165258955012E-002  0.4541729565161232E-011  0.4853319794741439E-004  0.3141040489872044E+008  0.1344785843567650E+031  0.8792520121599235E+001  0.3885323526924107E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1440751532966070E-001 -0.2901697175665299E-001 -0.9798485524457737E-002 -0.2898334035899396E-001 -0.9787003467629053E-002  0.2129040366748567E-010  0.7319761248412883E-004  0.3139302975729479E+008  0.2490639605076643E+031  0.8783632215227446E+001  0.3879089059274745E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1616039198067824E-001 -0.2903000128594333E-001 -0.9802855915680942E-002 -0.2898771493614479E-001 -0.9788421161718207E-002  0.1969045328594525E-010  0.9206668779480692E-004  0.3137970331667398E+008  0.3513156272799137E+031  0.8776817582261671E+001  0.3874311625247094E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1791326863169577E-001 -0.2904453686004057E-001 -0.9807731626608945E-002 -0.2899259819091338E-001 -0.9790000992813675E-002  0.4893842501787149E-010  0.1130876762807026E-003  0.3136487240206400E+008  0.4782347128094629E+031  0.8769236277972498E+001  0.3868999300851417E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2016840980679306E-001 -0.2906545871019937E-001 -0.9814749760439641E-002 -0.2899954738238320E-001 -0.9792252922627288E-002  0.4934483083197579E-010  0.1432910221021013E-003  0.3134366754122632E+008  0.6820356340110371E+031  0.8758402711821896E+001  0.3861412718746542E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2242355098189034E-001 -0.2908885981054308E-001 -0.9822599957750410E-002 -0.2900731102103276E-001 -0.9794766703330220E-002  0.1131902782841008E-009  0.1770401924822439E-003  0.3131997569615312E+008  0.9365762174132809E+031  0.8746304777616952E+001  0.3852947508410007E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2737711710419195E-001 -0.2914928381249606E-001 -0.9842871750567179E-002 -0.2902784464538722E-001 -0.9801434836577437E-002  0.1740213555186527E-009  0.2635732614840342E-003  0.3125899479111049E+008  0.1700865699341081E+032  0.8715193520533274E+001  0.3831212615585796E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3099852327334694E-001 -0.2920100323330130E-001 -0.9860225948574320E-002 -0.2904421885666604E-001 -0.9806741619322162E-002  0.3656940816825503E-009  0.3375552896895166E-003  0.3120767765398002E+008  0.2464471193081212E+032  0.8689077092961560E+001  0.3812991370632807E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3461992944250194E-001 -0.2925899144445339E-001 -0.9879685539524567E-002 -0.2906272132421036E-001 -0.9812747695552727E-002  0.4437541827409682E-009  0.4205501432756401E-003  0.3115096956428050E+008  0.3425992184025560E+032  0.8660274811762854E+001  0.3792940157346141E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3714789747025999E-001 -0.2930338685083754E-001 -0.9894585576967761E-002 -0.2907795615273890E-001 -0.9817711715775444E-002  0.6999903112017951E-009  0.4838305053803017E-003  0.3110832623757451E+008  0.4226215559665923E+032  0.8638675266306826E+001  0.3777917877174986E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3937709683054759E-001 -0.2934527132803039E-001 -0.9908644367646968E-002 -0.2909216325115914E-001 -0.9822343990940608E-002  0.7228909570358334E-009  0.5432157668032687E-003  0.3106759887776568E+008  0.5026438935306287E+032  0.8618054239185760E+001  0.3763600690152378E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4138341753795411E-001 -0.2938515246665942E-001 -0.9922031977720710E-002 -0.2910566835346886E-001 -0.9826750400506760E-002  0.1024172431457465E-008  0.5995385940461974E-003  0.3102900468508133E+008  0.5826662310946430E+032  0.8598540129594136E+001  0.3750069218093824E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4321593657665807E-001 -0.2942339215045873E-001 -0.9934869682649805E-002 -0.2911860239720000E-001 -0.9830974163018091E-002  0.1016353155590444E-008  0.6533452783599643E-003  0.3099198693793378E+008  0.6626885686586793E+032  0.8579839282941284E+001  0.3737119771491416E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4593711156760537E-001 -0.2948338844849125E-001 -0.9955013548307648E-002 -0.2913878998038091E-001 -0.9837571176080527E-002  0.1468478980484622E-008  0.7373881490778324E-003  0.3093407715466239E+008  0.7943025053765603E+032  0.8550624377478179E+001  0.3716922779554010E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4837688031311878E-001 -0.2954043896915067E-001 -0.9974170695942017E-002 -0.2915796077545861E-001 -0.9843843358385312E-002  0.1516387151881291E-008  0.8169541558303570E-003  0.3087969074118688E+008  0.9259164420944411E+032  0.8523262173443401E+001  0.3698034704796883E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4951216220910803E-001 -0.2956803882557728E-001 -0.9983439324173043E-002 -0.2916724343246501E-001 -0.9846882252722270E-002  0.1900285254948584E-008  0.8553222087385187E-003  0.3085342029276911E+008  0.9917234104535141E+032  0.8510060961777860E+001  0.3688934599056993E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5059927652014702E-001 -0.2959510004098604E-001 -0.9992527558540371E-002 -0.2917633416458964E-001 -0.9849860372231380E-002  0.1753299870217206E-008  0.8928518562523935E-003  0.3082758010734437E+008  0.1057530378812565E+033  0.8497078084704299E+001  0.3679995223100930E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5264788853012425E-001 -0.2964778895092623E-001 -0.1001022397185698E-001 -0.2919401285839824E-001 -0.9855654728423294E-002  0.2338211123762841E-008  0.9656621078542836E-003  0.3077707344579864E+008  0.1189144315530424E+033  0.8471706311407587E+001  0.3662555341778813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5713769892717446E-001 -0.2977104064516948E-001 -0.1005162686668065E-001 -0.2923486997822055E-001 -0.9869062425908830E-002  0.2634699916961864E-008  0.1134834605765255E-002  0.3066046485881656E+008  0.1513779653978692E+033  0.8413345146451565E+001  0.3622534156029461E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5914950389796402E-001 -0.2982971055665511E-001 -0.1007133862165827E-001 -0.2925449659150208E-001 -0.9875514555198283E-002  0.3351382854629728E-008  0.1214908066781423E-002  0.3060565494455188E+008  0.1676097323202870E+033  0.8386022465927670E+001  0.3603842511874899E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6103893703936696E-001 -0.2988679295674494E-001 -0.1009051897317340E-001 -0.2927353846212769E-001 -0.9881778711073607E-002  0.3281852401439433E-008  0.1292450410977033E-002  0.3055223772331221E+008  0.1838414992427026E+033  0.8359414588949594E+001  0.3585679970353480E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6282354814504003E-001 -0.2994248041070743E-001 -0.1010923242929913E-001 -0.2929209620374870E-001 -0.9887889609864029E-002  0.3979055942324186E-008  0.1367782970312027E-002  0.3050034174632774E+008  0.2000732661651182E+033  0.8333610499833398E+001  0.3568096702666827E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6451717915636790E-001 -0.2999693007291077E-001 -0.1012753163043258E-001 -0.2931021948174986E-001 -0.9893861036306030E-002  0.3928323091447707E-008  0.1441141735133582E-002  0.3044978274357085E+008  0.2163050330875338E+033  0.8308512801331551E+001  0.3551024300694311E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6613096278999962E-001 -0.3005027161431775E-001 -0.1014546000993369E-001 -0.2932795239698936E-001 -0.9899709121795887E-002  0.4571388181425118E-008  0.1512723913754567E-002  0.3040043016356905E+008  0.2325368000099516E+033  0.8284053932310760E+001  0.3534414404370811E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6767400211730763E-001 -0.3010261376752865E-001 -0.1016305398529734E-001 -0.2934533561935835E-001 -0.9905444898115266E-002  0.4568257976715909E-008  0.1582690997668630E-002  0.3035213997408783E+008  0.2487685669323695E+033  0.8260155741431308E+001  0.3518213068040260E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6943354312073864E-001 -0.3016390756275414E-001 -0.1018365875315610E-001 -0.2936566164633698E-001 -0.9912157601704934E-002  0.5188223999889596E-008  0.1664284235616222E-002  0.3029579924137232E+008  0.2681421091008555E+033  0.8232320332228856E+001  0.3499376079460860E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7111362314426474E-001 -0.3022404032483698E-001 -0.1020387510539876E-001 -0.2938558106102048E-001 -0.9918740060478312E-002  0.5296860488573209E-008  0.1743986568360913E-002  0.3024077856613654E+008  0.2875156512693395E+033  0.8205190853674264E+001  0.3481050204804040E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7272299716370018E-001 -0.3028312380556601E-001 -0.1022374046490395E-001 -0.2940512718895755E-001 -0.9925204715476041E-002  0.5820509920895350E-008  0.1821964968555908E-002  0.3018693442117444E+008  0.3068891934378234E+033  0.8178689904947396E+001  0.3463181596746797E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7426897398140106E-001 -0.3034125390748933E-001 -0.1024328694798453E-001 -0.2942434786160739E-001 -0.9931565309732524E-002  0.6004338213788586E-008  0.1898343849345813E-002  0.3013401862152865E+008  0.3262627356063095E+033  0.8152669392889498E+001  0.3445674824162889E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7719461221003364E-001 -0.3045498321319794E-001 -0.1028153357547640E-001 -0.2946181235701363E-001 -0.9943976161539952E-002  0.6733001094082463E-008  0.2046880791946075E-002  0.3003129480421250E+008  0.3650098199432861E+033  0.8102319760629774E+001  0.3411879229180688E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7858397555097336E-001 -0.3051070100518756E-001 -0.1030027337963171E-001 -0.2948018697334608E-001 -0.9950068792134285E-002  0.6933208481784165E-008  0.2119249405997107E-002  0.2998135282774877E+008  0.3843833621117700E+033  0.8077921111273993E+001  0.3395540022713008E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7992984255307617E-001 -0.3056573635398799E-001 -0.1031878502746994E-001 -0.2949830995041080E-001 -0.9956081638308915E-002  0.7300974090500616E-008  0.2190443201134084E-002  0.2993213505506295E+008  0.4037569042802539E+033  0.8053905846432908E+001  0.3379487384281644E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8065142478902217E-001 -0.3059567536916781E-001 -0.1032885585339984E-001 -0.2950816598112896E-001 -0.9959353038236377E-002  0.7386138768365118E-008  0.2229053462001074E-002  0.2990540705229283E+008  0.4143921058067846E+033  0.8040875793801385E+001  0.3370790279593302E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8206042538946336E-001 -0.3065501220850193E-001 -0.1034881661479149E-001 -0.2952768086404236E-001 -0.9965833351756067E-002  0.7747846580441662E-008  0.2305310917499664E-002  0.2985246211685222E+008  0.4356625088598638E+033  0.8015075058088065E+001  0.3353599175565744E+017  0.0000000000000000E+000  0.0000000000000000E+000
