                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        j                        l                     n_pg                      n_p                      n_g                      eta                Re(omega)                Im(omega)                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                      296                        3                      -63                        0                       63 -0.9999999851186306E+000  0.7033321677420953E-001 -0.1332663437702557E-002  0.2712003995792559E+001 -0.5138665247885076E-001  0.2258221867795039E+002  0.2473380690903972E-002  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002 -0.6816465164099707E-007 -0.1281869401200685E-006 -0.2272136829210971E-007 -0.4272862767990158E-007  0.1604868718104094E-025  0.9373113948499431E-017  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1337046124856404E-002 -0.8048820321076576E-007 -0.1513619634141785E-006 -0.2682920503314402E-007 -0.5045360172088844E-007  0.7463376198444530E-025  0.1543124474587627E-016  0.3144386641740253E+008  0.1994125855637707E+028  0.8809647211143027E+001  0.3897348118804443E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1443653033332775E-002 -0.9383523531178489E-007 -0.1764616807936518E-006 -0.3127818538037276E-007 -0.5882010537318226E-007  0.1090361426918155E-024  0.2445114442883123E-016  0.3144378891955710E+008  0.2510156879787455E+028  0.8809607386800369E+001  0.3897320193358576E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002 -0.1082057578123485E-006 -0.2034861092365746E-006 -0.3606831171032432E-007 -0.6782814736023101E-007  0.1985118666839611E-024  0.3749289839281714E-016  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1684577604375873E-002 -0.1277688123124270E-006 -0.2402753176134888E-006 -0.4258924321897887E-007 -0.8009103589489624E-007  0.4011177289183355E-024  0.6172592418918789E-016  0.3144359807333241E+008  0.3988253537767832E+028  0.8809509078480742E+001  0.3897251612614787E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1818895266942601E-002 -0.1489566382764787E-006 -0.2801199623378319E-006 -0.4965173472472431E-007 -0.9337234173333597E-007  0.7172407202316050E-024  0.9780638357774976E-016  0.3144348061194684E+008  0.5020315745604155E+028  0.8809449017910001E+001  0.3897209337322792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002 -0.1717692708397677E-006 -0.3230201055067056E-006 -0.5725579576674955E-007 -0.1076720811232734E-006  0.1276412343865034E-023  0.1499747462692036E-015  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2122445273587167E-002 -0.2028251393719940E-006 -0.3814219736708277E-006 -0.6760751157326841E-007 -0.1271388751387504E-006  0.2531383510220338E-023  0.2469101766702589E-015  0.3144318216967918E+008  0.7976511591553518E+028  0.8809296359082552E+001  0.3897101942661398E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2291677617665004E-002 -0.2364604612595579E-006 -0.4446745645282189E-006 -0.7881897678731866E-007 -0.1482224380392794E-006  0.4496619188176469E-023  0.3912374853000088E-015  0.3144299612394196E+008  0.1004063693012849E+029  0.8809201079298521E+001  0.3897035025398730E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002 -0.2726753320529006E-006 -0.5127780466495411E-006 -0.9089021555854400E-007 -0.1709228073212600E-006  0.8340026966709870E-023  0.5999194671387214E-015  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2674134706961254E-002 -0.3219770665718174E-006 -0.6054917952250809E-006 -0.1073235125737197E-006 -0.2018261271838554E-006  0.1553542436849489E-022  0.9876824145388081E-015  0.3144252301525176E+008  0.1595303756197055E+029  0.8808958812791483E+001  0.3896864853290295E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2887359452179666E-002 -0.3753741747162567E-006 -0.7059069269085522E-006 -0.1251217679933934E-006 -0.2352962355986528E-006  0.2937283416353990E-022  0.1565026541253581E-014  0.3144222757023057E+008  0.2008129109559131E+029  0.8808807534870580E+001  0.3896758584693793E+017  0.0000000000000000E+000  0.0000000000000000E+000
