                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       42                        1                     -158                        0                      158 -0.9999944439971669E+000  0.1083601409166420E-001 -0.1674646105264342E-003  0.3112242175734874E+000  0.5870960069737247E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.2207061445626085E-002  0.1589721920478953E-002 -0.4759316918993786E-003  0.1589658898693422E-002 -0.4760639648467512E-003  0.2796706862463749E-015  0.5065203504285246E-008  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002  0.1589733020677751E-002 -0.4759720216494666E-003  0.1589655095958817E-002 -0.4761377468006929E-003  0.4234961803893189E-015  0.6297410976379856E-008  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002  0.1589748850625459E-002 -0.4760295476651798E-003  0.1589649923953910E-002 -0.4762433428433344E-003  0.7137743232325775E-015  0.8040765438741439E-008  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002  0.1589766571929790E-002 -0.4760943200989243E-003  0.1589642674928033E-002 -0.4763604531639453E-003  0.1064722766744990E-014  0.9996895470210816E-008  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002  0.1589791771684690E-002 -0.4761861590610686E-003  0.1589635508368120E-002 -0.4765266930400528E-003  0.1780464542337712E-014  0.1276456317101427E-007  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002  0.1589820005699743E-002 -0.4762893522137396E-003  0.1589623467554107E-002 -0.4767139925692742E-003  0.2741085599202426E-014  0.1587004721037717E-007  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002  0.1589859999592373E-002 -0.4764353650313186E-003  0.1589611681289801E-002 -0.4769754452173021E-003  0.4359146233197137E-014  0.2026408485694611E-007  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002  0.1589904938002542E-002 -0.4765992629282228E-003  0.1589594214475289E-002 -0.4772743941360265E-003  0.7104990388234427E-014  0.2519458276063666E-007  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5561883397253933E-002  0.1589968407412242E-002 -0.4768311118547003E-003  0.1589572592709992E-002 -0.4776874898235715E-003  0.1068788104591018E-013  0.3217126425545566E-007  0.3143660148211733E+008  0.1435057250214402E+030  0.8805926983101799E+001  0.3894735290999813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6201687503954599E-002  0.1590039710540919E-002 -0.4770911120666128E-003  0.1589547835111659E-002 -0.4781616560765218E-003  0.1820343998716607E-013  0.4000015742474578E-007  0.3143475092046576E+008  0.1989320820586571E+030  0.8804979603809391E+001  0.3894069936848281E+017  0.0000000000000000E+000  0.0000000000000000E+000
