                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                        5                        1                     -140                       12                      152 -0.9991434273207744E+000  0.1489475978846868E-002 -0.1823300446179356E-003  0.6799202777954041E-004  0.1109269345780917E-005  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000  0.8960444920757101E-007  0.7656043193586601E-012  0.8960443500772073E-007  0.7650923153520594E-012  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002  0.8960378262426685E-007  0.8467181693048002E-011  0.8960291778113480E-007  0.1232200776030713E-010 -0.7535462080424276E-030  0.4590328059779015E-017  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002  0.8960356036895355E-007  0.9413128963568657E-011  0.8960259508180922E-007  0.1330996810438866E-010 -0.6287658774291821E-030  0.5860922803442626E-017  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002  0.8960334097829576E-007  0.1020194802703931E-010  0.8960227490080650E-007  0.1355878315676329E-010 -0.3609830039893532E-030  0.7286536585708427E-017  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002  0.8960309817655192E-007  0.1092023321036120E-010  0.8960215306643037E-007  0.1344869290911617E-010 -0.1040968762905150E-030  0.9303446193764984E-017  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002  0.8960292122219042E-007  0.1140116757080423E-010  0.8960222230934658E-007  0.1329450166219428E-010 -0.6346992420105398E-031  0.1156646603176172E-016  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002  0.8960279750505359E-007  0.1181192523996923E-010  0.8960245209349435E-007  0.1328313505773665E-010 -0.1245701419194134E-030  0.1476810583370186E-016  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002  0.8960274492148759E-007  0.1211396979948045E-010  0.8960257785464956E-007  0.1341910549089030E-010 -0.5549770366359402E-030  0.1836033445294582E-016  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002  0.8960273611141607E-007  0.1243928945808612E-010  0.8960278333555559E-007  0.1379792581549914E-010 -0.7639032996178182E-030  0.2344244333891651E-016  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002  0.8960277921881298E-007  0.1274804147031427E-010  0.8960308064270336E-007  0.1422586630677478E-010 -0.9317227939862099E-030  0.2914453860667159E-016  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002  0.8960290686883224E-007  0.1308764929726144E-010  0.8960357628149361E-007  0.1438901982250058E-010  0.1396577191401509E-029  0.3721161671531142E-016  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002  0.8960298637382044E-007  0.1341252246243958E-010  0.8960297027086632E-007  0.1509276432396592E-010 -0.1150595991834429E-028  0.4626179847027770E-016  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002  0.8960317279681926E-007  0.1403102510108310E-010  0.8960459752033653E-007  0.1741226387873853E-010  0.1927206463138979E-029  0.5906716729915778E-016  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002  0.8960353563058696E-007  0.1459126236898455E-010  0.8960532323441606E-007  0.1635280252243764E-010  0.1495229328819305E-028  0.7343317632558780E-016  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
