                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       25                        1                        0                       42 -0.9999995181849324E+000  0.4516051279485643E-001 -0.1006651781903961E-002  0.1664128530116665E+001 -0.3709430753740148E-001  0.9999742467822680E+000  0.7922191024443522E+000 -0.2941726755371985E-017  0.3878695636389786E+003  0.1730612687180664E+002  0.1019735957947198E-002  0.5747663530988662E+002 -0.1011793779782988E+002
                       26                        1                        0                       41 -0.9999996575909651E+000  0.4631443841063857E-001 -0.1093470795842701E-002  0.1706649759837382E+001 -0.4029351828835889E-001  0.9999742467822680E+000  0.8943529944289960E+000 -0.5310922853287505E-017  0.4162982422215638E+003  0.1966686251472194E+002  0.1072513602646415E-002  0.6462950509451370E+002 -0.1128268628319303E+002
                       27                        1                        0                       40 -0.9999997319427045E+000  0.4749094201567609E-001 -0.1175984484008337E-002  0.1750002970280800E+001 -0.4333408125152399E-001  0.9999742467822680E+000  0.1001232064618572E+001 -0.7493605243018386E-018  0.4431277018540731E+003  0.2196342878272626E+002  0.1127694786768153E-002  0.7204828406441402E+002 -0.1246804471820015E+002
                       28                        1                        0                       39 -0.9999997300729897E+000  0.4874526942654941E-001 -0.1226353508070680E-002  0.1796223925300146E+001 -0.4519013922759341E-001  0.9999742467822680E+000  0.1101872766071707E+001 -0.4749497602635014E-018  0.4629122164555753E+003  0.2330547404711485E+002  0.1188050645733449E-002  0.7894661919034472E+002 -0.1354501694089734E+002
                       29                        1                        0                       68 -0.9999998029790546E+000  0.2749054262943586E-001 -0.5540896970081582E-003  0.1013004358605137E+001 -0.2041775914333716E-001  0.9999742467822680E+000  0.7026107680330607E-001  0.2779143717812134E-017  0.9285677296128422E+002  0.3749527146112398E+001  0.3778649670304153E-003  0.5461032958762853E+001 -0.1051959324691240E+001
                       30                        1                        0                       38 -0.9999996605336048E+000  0.4999246810895945E-001 -0.1237667748080600E-002  0.1842182192416166E+001 -0.4560705986094902E-001  0.9999742467822680E+000  0.1185983374624247E+001  0.5384137178107805E-017  0.4736749706216608E+003  0.2346304408879765E+002  0.1249623433812662E-002  0.8458686547671682E+002 -0.1439763548054430E+002
                       31                        1                        0                       37 -0.9999994349100806E+000  0.5127439810974104E-001 -0.1182823386279823E-002  0.1889420280646114E+001 -0.4358608929307033E-001  0.9999742467822680E+000  0.1236849480981286E+001  0.4495944810672544E-016  0.4697681014760051E+003  0.2169904986560543E+002  0.1314531950758107E-002  0.8781580548527697E+002 -0.1483960755232793E+002
                       32                        1                        0                       36 -0.9999990906040475E+000  0.5259554246493081E-001 -0.1114020090577463E-002  0.1938103386257888E+001 -0.4105074325161903E-001  0.9999742467822680E+000  0.1279286303440905E+001  0.4135972500603730E-016  0.4618412359844839E+003  0.1954939225056976E+002  0.1383145543590173E-002  0.9038148486919768E+002 -0.1517045661105138E+002
                       33                        1                        0                       35 -0.9999989059143223E+000  0.5406487797087894E-001 -0.1082712884795849E-002  0.1992247216441326E+001 -0.3989709792929774E-001  0.9999742467822680E+000  0.1351520876137773E+001  0.2430131627065842E-016  0.4618783582078897E+003  0.1853082635916063E+002  0.1461505515003015E-002  0.9499884622833991E+002 -0.1578599531303426E+002
                       34                        1                        9                       41 -0.1000000000000000E+001  0.3165841264061441E-001 -0.5894474927517262E-002  0.1166587012259368E+001 -0.2172066544394078E+000  0.9999742467822680E+000  0.1023995752444624E+001  0.2918173592368882E-016  0.9213611038316902E+003  0.3554167537547894E+003  0.5011275454617076E-003  0.7881145144750560E+002 -0.1310847689055567E+002
                       35                        1                        0                       34 -0.9999988972039940E+000  0.5570736936405177E-001 -0.1070982065731566E-002  0.2052771701631877E+001 -0.3946482669324715E-001  0.9999742467822680E+000  0.1448219193623586E+001 -0.2567195768008770E-016  0.4661630266754773E+003  0.1791099571255237E+002  0.1551655500731450E-002  0.1011952957588930E+003 -0.1663178088916075E+002
                       36                        1                        0                       33 -0.9999989548633011E+000  0.5749389523282172E-001 -0.1070048598683370E-002  0.2118603741261643E+001 -0.3943042918421347E-001  0.9999742467822680E+000  0.1563337374823483E+001 -0.1578942032737620E-016  0.4725098447870886E+003  0.1760876001459799E+002  0.1652773994521344E-002  0.1085699166545072E+003 -0.1759737456457037E+002
                       37                        1                        0                       32 -0.9999990563937080E+000  0.5940545552573562E-001 -0.1086417576291001E-002  0.2189043198734732E+001 -0.4003361282761982E-001  0.9999742467822680E+000  0.1703636015757317E+001 -0.1028178253544536E-015  0.4822882072019719E+003  0.1763784982952984E+002  0.1764504073110081E-002  0.1175193408948560E+003 -0.1875922733120553E+002
                       39                        1                        0                       31 -0.9999992661036219E+000  0.6142392613288130E-001 -0.1152073891643604E-002  0.2263422215195670E+001 -0.4245299517734920E-001  0.9999742467822680E+000  0.1898192246307912E+001 -0.3412559939681376E-016  0.5026328867809320E+003  0.1886790227675260E+002  0.1886449350788824E-002  0.1300457687820695E+003 -0.2037430162271431E+002
                       40                        1                        0                       30 -0.9999994575732718E+000  0.6353808862685273E-001 -0.1241374489988187E-002  0.2341327400628400E+001 -0.4574365031531820E-001  0.9999742467822680E+000  0.2130272955311276E+001  0.1851482063396779E-016  0.5271072138473678E+003  0.2059982199565098E+002  0.2018544353176899E-002  0.1448925305734469E+003 -0.2223177272915919E+002
                       41                        1                        0                       29 -0.9999995518625723E+000  0.6578691232385882E-001 -0.1304562425625716E-002  0.2424194742954426E+001 -0.4807207486025748E-001  0.9999742467822680E+000  0.2360058384535755E+001 -0.2246335854628967E-016  0.5447105603161051E+003  0.2161424609734979E+002  0.2163958916553545E-002  0.1592865483647061E+003 -0.2388524451240780E+002
                       43                        1                        0                       28 -0.9999995177360522E+000  0.6825029960024845E-001 -0.1286771513216738E-002  0.2514968580399277E+001 -0.4741649406446190E-001  0.9999742467822680E+000  0.2537382086250277E+001  0.8750460404964694E-016  0.5441870021822048E+003  0.2052649438488185E+002  0.2329051697761839E-002  0.1697731239772472E+003 -0.2484303381025859E+002
                       44                        1                        0                       27 -0.9999994325827717E+000  0.7100014241917940E-001 -0.1257901629805595E-002  0.2616298073912924E+001 -0.4635266210879165E-001  0.9999742467822680E+000  0.2727416342515449E+001 -0.1202655072901033E-015  0.5405739506775215E+003  0.1916070221277619E+002  0.2520510111771878E-002  0.1807084468738794E+003 -0.2568333326371945E+002
                       45                        1                        0                       26 -0.9999993289252359E+000  0.7399583990750608E-001 -0.1264845311849781E-002  0.2726687114014592E+001 -0.4660853120058601E-001  0.9999742467822680E+000  0.2980716456795752E+001  0.3010013976121363E-016  0.5439554499237647E+003  0.1860228176637906E+002  0.2737692161808639E-002  0.1953913228832671E+003 -0.2680137687308460E+002
                       46                        1                        0                       25 -0.9999991814858007E+000  0.7721617157143423E-001 -0.1302884804802498E-002  0.2845353742596171E+001 -0.4801025588385839E-001  0.9999742467822680E+000  0.3301142633755173E+001  0.8938039173137544E-017  0.5532293203756855E+003  0.1867413883881794E+002  0.2981168576074576E-002  0.2138936173168466E+003 -0.2811665037688466E+002
                       48                        1                        0                       24 -0.9999989427781089E+000  0.8064480595426768E-001 -0.1358722652203621E-002  0.2971696158629630E+001 -0.5006783559608639E-001  0.9999742467822680E+000  0.3679645104094381E+001  0.1809744597227623E-015  0.5653584949528436E+003  0.1905680796890271E+002  0.3251792363700745E-002  0.2354508948812461E+003 -0.2942918464066988E+002
                       49                        1                        0                       23 -0.9999984370232470E+000  0.8430352131727709E-001 -0.1388809083439968E-002  0.3106516873505427E+001 -0.5117649635946684E-001  0.9999742467822680E+000  0.4063503345012393E+001  0.5617060185127491E-016  0.5713219105302207E+003  0.1882693251899610E+002  0.3553541853246298E-002  0.2564485454850576E+003 -0.3022930451960853E+002
                       50                        1                        0                       22 -0.9999971628079011E+000  0.8828221586450845E-001 -0.1372931123076737E-002  0.3253128563650394E+001 -0.5059140630611556E-001  0.9999742467822680E+000  0.4424223928444968E+001  0.2065674528229764E-016  0.5673082906024338E+003  0.1765182009272275E+002  0.3896874818973826E-002  0.2749290538945568E+003 -0.3022571013875233E+002
                       51                        1                        0                       21 -0.9999933256627517E+000  0.9260734837723462E-001 -0.1327036615255729E-002  0.3412506213847993E+001 -0.4890023065034885E-001  0.9999742467822680E+000  0.4777177754694423E+001  0.5708143441748693E-017  0.5567157881168550E+003  0.1595562834743826E+002  0.4288060486731251E-002  0.2917003971827720E+003 -0.2946762085230538E+002
                       52                        1                        0                       20 -0.9999739299466897E+000  0.9706465752978279E-001 -0.1156661122125808E-002  0.3576754466785243E+001 -0.4262203092666258E-001  0.9999742467822680E+000  0.4890266035899029E+001 -0.4016322510729684E-017  0.5188935780183311E+003  0.1237106642162910E+002  0.4710773870687002E-002  0.2930014466375624E+003 -0.2693391417688832E+002
                       53                        1                        0                       18 -0.9999730773850055E+000  0.1044873683700132E+000 -0.1109655241715456E-002  0.3850275383966693E+001 -0.4088990208593277E-001  0.9999742467822680E+000  0.5532996256842604E+001  0.5970455941856073E-016  0.5066707848014977E+003  0.1076915748437578E+002  0.5458805074445410E-002  0.3208317431174413E+003 -0.2401583574185889E+002
                       54                        1                        0                       17 -0.9999920313690300E+000  0.1101258237698225E+000 -0.1144537089170936E-002  0.4058047924974722E+001 -0.4217527007538691E-001  0.9999742467822680E+000  0.6229668859134202E+001  0.3072980208095948E-015  0.5135472421876217E+003  0.1067488228752077E+002  0.6063848530491001E-002  0.3519068836545877E+003 -0.2143142521501250E+002
                       55                        1                        0                       16 -0.9999940451819848E+000  0.1168980749413177E+000 -0.1015509713032137E-002  0.4307599927158470E+001 -0.3742071516645493E-001  0.9999742467822680E+000  0.6606202551431501E+001  0.1467887092007805E-015  0.4833574819525905E+003  0.8397874154179860E+001  0.6832579962492961E-002  0.3608312118007456E+003 -0.1600338805352851E+002
                       56                        1                        0                       15 -0.9999726352560766E+000  0.1246540999950338E+000 -0.9160837512063629E-003  0.4593403204699169E+001 -0.3375694853784823E-001  0.9999742467822680E+000  0.7137147242195585E+001 -0.1739415115115165E-016  0.4592828696093786E+003  0.6751689821393405E+001  0.7769322322785956E-002  0.3742505702638825E+003 -0.9182439934095411E+001
                       57                        1                        0                       14 -0.9998905303234531E+000  0.1332848521079835E+000 -0.8525004367636923E-003  0.4911439469981792E+001 -0.3141395460232590E-001  0.9999742467822680E+000  0.7888590357722509E+001 -0.5063568275973350E-016  0.4440288459616342E+003  0.5679507662216138E+001  0.8882425900723500E-002  0.3941307778854037E+003 -0.6717164863898735E+000
                       58                        1                        0                       13 -0.9974446729710612E+000  0.1427414136392152E+000 -0.7081948481354051E-003  0.5259906147329148E+001 -0.2609640986623152E-001  0.9999742467822680E+000  0.8283932810036713E+001  0.1005172234379170E-015  0.4065795091706087E+003  0.4035321335094755E+001  0.1018755558386077E-001  0.3910870491913824E+003  0.9068500896859645E+001
                       59                        1                        0                       12 -0.9827168969204899E+000  0.1534937640452017E+000 -0.4519259964834862E-003  0.5656121601252240E+001 -0.1665310904829294E-001  0.9999742467822680E+000  0.7708370602002309E+001  0.4245396710306758E-017  0.3271859983026859E+003  0.1926131958335361E+001  0.1178016780038203E-001  0.3396979861666461E+003  0.1726650350704124E+002
                       60                        1                        0                       11 -0.9498665252000243E+000  0.1662870242166134E+000 -0.2358490991216249E-003  0.6127542936549305E+001 -0.8690849380596742E-002  0.9999742467822680E+000  0.6602878062643838E+001  0.2589376271598174E-017  0.2388137080054757E+003  0.6775500673910522E+000  0.1382568721140830E-001  0.2668280452321203E+003  0.2231572160910110E+002
                       61                        1                        0                       10 -0.8777908382520384E+000  0.1816053921961695E+000 -0.1153657974331377E-003  0.6692012461184737E+001 -0.4251136734878048E-002  0.9999742467822680E+000  0.5585323409518639E+001 -0.3689798038089133E-017  0.1693593224532760E+003  0.2153604734500983E+000  0.1649025923736230E-001  0.2022989161976539E+003  0.2475147658007004E+002
                       62                        1                        0                        9 -0.7150064986508704E+000  0.1997318419760446E+000 -0.5023364191844819E-004  0.7359957538899902E+001 -0.1851069253085965E-002  0.9999742467822680E+000  0.4537089456906815E+001 -0.2750176309601585E-016  0.1137453655757208E+003  0.5691685567524330E-001  0.1994640434957180E-001  0.1435105847699491E+003  0.2382836341095479E+002
                       63                        1                        0                        8 -0.5832336987638187E+000  0.2220889987845408E+000 -0.1642900078184054E-004  0.8183800763761335E+001 -0.6053954490411306E-003  0.9999742467822680E+000  0.3280010256911129E+001  0.2594437383719608E-017  0.6650079047184836E+002  0.1017984252775276E-001  0.2466176169055987E-001  0.8726485520573941E+002  0.1883859927920515E+002
                       64                        1                        0                        7 -0.4820020325653293E+000  0.2518377656613335E+000 -0.4243123765626237E-005  0.9280018867402950E+001 -0.1563556939060910E-003  0.9999742467822680E+000  0.2205812787332929E+001  0.2300980166835617E-017  0.3478586934008611E+002  0.8997286766071109E-003  0.3171113010664633E-001  0.4642979771983759E+002  0.1277827900149416E+002
                       65                        1                        0                        6 -0.3938856225527964E+000  0.2926691780046458E+000 -0.1095278730078848E-005  0.1078462353197183E+002 -0.4036013920908703E-004  0.9999742467822680E+000  0.1579474604425786E+001  0.1012085110404572E-016  0.1843807001713449E+002  0.3623771368789270E-003  0.4282762387695754E-001  0.2407935483698176E+002  0.8331892919541101E+001
                       66                        1                        0                        5 -0.2919791680379968E+000  0.3498757861051920E+000 -0.3106866754517007E-006  0.1289264097375263E+002 -0.1144855380395854E-004  0.9999742467822680E+000  0.1285825619856405E+001  0.7358803549767637E-017  0.1050663905066558E+002 -0.7476197243052973E-004  0.6120653285136309E-001  0.1252760666839522E+002  0.5419094996195890E+001
                       67                        1                        0                        4 -0.2061570644651580E+000  0.4320138200829864E+000 -0.9489064439648883E-007  0.1591936138259856E+002 -0.3496643833489360E-005  0.9999742467822680E+000  0.1164304174624560E+001  0.1786772013265345E-017  0.6237155745466239E+001  0.5570794518563514E-004  0.9331797037134727E-001  0.5874886063820907E+001  0.3250246121000528E+001
                       68                        1                        0                        3 -0.1901615870551332E+000  0.5543403595936487E+000 -0.3457661924157781E-007  0.2042699585776160E+002 -0.1274120575562729E-005  0.9999742467822680E+000  0.1118492469937785E+001  0.7189657444034089E-018  0.3640467138872369E+001 -0.4422480145256183E-005  0.1536466171372077E+000  0.1648930690845023E+001  0.1406676981231903E+001
                       69                        1                        0                        2 -0.2619063360097529E+000  0.7471333093070293E+000 -0.1458203961297856E-007  0.2753126080445913E+002 -0.5373364172696644E-006  0.9999742467822680E+000  0.1061659396961975E+001  0.1839445805758515E-021  0.1901473679241932E+001 -0.7537294140584976E-006  0.2791040909380358E+000 -0.1006804688135926E+001 -0.2193859229160176E+000
                       70                        1                        0                        1 -0.2167847854908367E+000  0.1092443474646227E+001 -0.6046406612622419E-008  0.4025566232953902E+002 -0.2228052146896135E-006  0.9999742467822680E+000  0.1092658254184960E+001 -0.1514188566381728E-019  0.9153600554173882E+000 -0.3664898694736889E-005  0.5967163726485606E+000 -0.2769908026726078E+001 -0.1688698999914553E+001
                       72                        2                        0                      116 -0.9999998907511848E+000  0.2734760178941738E-001 -0.4092811015199136E-003  0.1007737103756324E+001 -0.1508167900950932E-001  0.9999742467822680E+000  0.8910419125704339E-003  0.4313606722318854E-020  0.1190692888239792E+001  0.3564763385200518E-001  0.3739456618162734E-003  0.7777731476349177E-001 -0.1529100618779082E-001
                       73                        2                        0                      111 -0.9999998520896995E+000  0.2869612686691295E-001 -0.4428306363432560E-003  0.1057429166936212E+001 -0.1631795235133961E-001  0.9999742467822680E+000  0.1739583400060543E-002 -0.5760008005335904E-019  0.2111166648007815E+001  0.6516687012406959E-001  0.4117338485809815E-003  0.1515494667894045E+000 -0.2963858570739170E-001
                       74                        2                        0                      114 -0.9999999487218122E+000  0.2798883420406074E-001 -0.4675891562991668E-003  0.1031366001871164E+001 -0.1723028387443929E-001  0.9999742467822680E+000  0.1387005667020630E-002  0.6194962250096461E-020  0.1769207907086222E+001  0.5913665274810182E-001  0.3916874200511990E-003  0.1209684617254038E+000 -0.2371258596610186E-001
                       75                        2                        0                      108 -0.9999998946669304E+000  0.2954804939177146E-001 -0.4746582946822243E-003  0.1088821825950206E+001 -0.1749077593129495E-001  0.9999742467822680E+000  0.2602162498386883E-002  0.5499445076891238E-019  0.2978335989966201E+001  0.9571464263897822E-001  0.4365436114292821E-003  0.2263773983484266E+000 -0.4412947136262572E-001
                       76                        2                        0                      110 -0.9999999622238399E+000  0.2896795079101384E-001 -0.5154069786987654E-003  0.1067445659647873E+001 -0.1899233212364090E-001  0.9999742467822680E+000  0.2298761466815014E-002  0.3009526808687538E-019  0.2737027040043154E+001  0.9742180310168887E-001  0.4195710865152997E-003  0.2001893138405765E+000 -0.3908687565329926E-001
                       77                        2                        0                      106 -0.9999997498445711E+000  0.3019361652866221E-001 -0.4368326118044674E-003  0.1112610455089245E+001 -0.1609692997711017E-001  0.9999742467822680E+000  0.3002616029481583E-002  0.1043396129413325E-018  0.3291781223053330E+001  0.9526746251391660E-001  0.4558272395399532E-003  0.2609015970832235E+000 -0.5077312560657653E-001
                       78                        2                        0                      103 -0.9999998914316887E+000  0.3085923231960405E-001 -0.4837638926675276E-003  0.1137137860985500E+001 -0.1782630988459501E-001  0.9999742467822680E+000  0.4180158554138491E-002  0.5069496598867707E-019  0.4386673747558124E+001  0.1375649860464204E+000  0.4761461096776467E-003  0.3627769306168955E+000 -0.7041708965789917E-001
                       79                        2                        0                      101 -0.9999997876050621E+000  0.3157230725452610E-001 -0.4483129866822954E-003  0.1163414098120035E+001 -0.1651997254656488E-001  0.9999742467822680E+000  0.4868828121076869E-002 -0.5021236605547283E-018  0.4881828263754505E+001  0.1386743226017228E+000  0.4984052926871003E-003  0.4219323914323453E+000 -0.8175605890928679E-001
                       80                        2                        0                       99 -0.9999999017947878E+000  0.3228689919595134E-001 -0.4890235613120062E-003  0.1189746235722615E+001 -0.1802012443869444E-001  0.9999742467822680E+000  0.6572848334742212E-002 -0.1784738812147166E-020  0.6301385317439810E+001  0.1909262571816029E+000  0.5212219298447605E-003  0.5687874174069585E+000 -0.1099331784948071E+000
                       81                        2                        0                       97 -0.9999999504467739E+000  0.3309410365374320E-001 -0.5297360619459980E-003  0.1219491069975289E+001 -0.1952034730253081E-001  0.9999742467822680E+000  0.8903869520391522E-002  0.4817221252588615E-018  0.8124134795835042E+001  0.2601482478191850E+000  0.5476098483223489E-003  0.7692085070139579E+000 -0.1482609748057658E+000
                       82                        2                        0                       94 -0.9999999775069648E+000  0.3431213531101229E-001 -0.5948450848718539E-003  0.1264374555702175E+001 -0.2191956236705234E-001  0.9999742467822680E+000  0.1358065739760557E-001 -0.1214412862257525E-018  0.1152569666488458E+002  0.3997477972901947E+000  0.5886613148006081E-003  0.1170154248578492E+001 -0.2246138571217565E+000
                       83                        2                        0                      107 -0.9999997623943542E+000  0.2988014583226129E-001 -0.4376698940677519E-003  0.1101059312355194E+001 -0.1612778315427452E-001  0.9999742467822680E+000  0.2690943015552459E-002  0.8342867489488916E-019  0.3012265807818950E+001  0.8826805251596442E-001  0.4464115574786017E-003  0.2339542007103697E+000 -0.4557373943224258E-001
                       84                        2                        0                       92 -0.9999999922504801E+000  0.3473176090511066E-001 -0.6749997512520316E-003  0.1279837420933098E+001 -0.2487319727707110E-001  0.9999742467822680E+000  0.1686127234339483E-001  0.1085377036423249E-018  0.1396298209383684E+002  0.5429400940099911E+000  0.6031476077848878E-003  0.1451551871059478E+001 -0.2780332986605638E+000
                       85                        2                        0                       95 -0.9999999587244457E+000  0.3389913490859688E-001 -0.5500633408124514E-003  0.1249155823449705E+001 -0.2026939115982633E-001  0.9999742467822680E+000  0.1140153543233334E-001 -0.1416849274375304E-018  0.9914628652302117E+001  0.3218443520265208E+000  0.5745756737756258E-003  0.9832613554682301E+000 -0.1890548804715008E+000
