                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9
                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                   L_star
                        2                     -190                        0                      190 -0.9999976107731864E+000  0.4528324127026971E-001 -0.2831820961791495E-003  0.2430611817187560E+002  0.3468582503266850E+037
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P
  0.3223742861706194E-002  0.1165835216788279E-003  0.1698838555603316E-004  0.5829186457759342E-004  0.8487324748206169E-005  0.1243894992190755E-014  0.2329133106584210E-009  0.2875175651204218E+008  0.7175360394011119E+029  0.1861632049671425E+002  0.5382415651015893E+017
  0.3594595656787967E-002  0.1300110251411051E-003  0.1894073620041388E-004  0.6500344541606196E-004  0.9464608912211795E-005 -0.1739690228566563E-014  0.3600676638192871E-009  0.2874952198787741E+008  0.9946685006303838E+029  0.1861390013131076E+002  0.5381278113970202E+017
  0.3952604464096419E-002  0.1429781859110610E-003  0.2082475762894695E-004  0.7148792606812252E-004  0.1040026761239491E-004  0.4561528672104643E-014  0.5264633751658773E-009  0.2874717745350074E+008  0.1322336434540317E+030  0.1861136075794082E+002  0.5380084745862579E+017
  0.4310613271404873E-002  0.1559499156248532E-003  0.2270803394747356E-004  0.7796904523781990E-004  0.1134288886893789E-004 -0.5796623726728831E-014  0.7447533149064443E-009  0.2874461921061195E+008  0.1715021622352510E+030  0.1860859000934351E+002  0.5378782775425434E+017
  0.4845359651442472E-002  0.1753353987352783E-003  0.2551947457061938E-004  0.8766281710608249E-004  0.1273832544430656E-004  0.1476051934281713E-013  0.1189165569030622E-008  0.2874035792915859E+008  0.2435374744074636E+030  0.1860397488141863E+002  0.5376614453906494E+017
  0.5251527948472638E-002  0.1900678340222913E-003  0.2765348627509961E-004  0.9502005744911448E-004  0.1380472308496019E-004 -0.1701371239698079E-013  0.1640953190457524E-008  0.2873672923947309E+008  0.3100203651288197E+030  0.1860004482523076E+002  0.5374768346352148E+017
  0.5657696245502804E-002  0.2048082970748839E-003  0.2978626202173962E-004  0.1023934145419771E-003  0.1486006230274547E-004  0.3761071075965695E-013  0.2211002407690829E-008  0.2873278591664176E+008  0.3876080987507849E+030  0.1859577400939706E+002  0.5372762512998314E+017
  0.6234014187594004E-002  0.2257377860250457E-003  0.3280981984467845E-004  0.1128417107153910E-003  0.1636581069057689E-004 -0.4225296709189206E-013  0.3259286123505618E-008  0.2872669059134483E+008  0.5184242983656015E+030  0.1858917276009679E+002  0.5369662847492513E+017
  0.6810332129685205E-002  0.2466855879049931E-003  0.3583033035467427E-004  0.1233170260221858E-003  0.1785875997661908E-004  0.9758744479920900E-013  0.4643325657460490E-008  0.2871999677652017E+008  0.6757493474374274E+030  0.1858192348120948E+002  0.5366259853276509E+017
  0.7588488093606408E-002  0.2750006473862661E-003  0.3990278110802101E-004  0.1374450162099700E-003  0.1987802502892530E-004 -0.1011401930103218E-012  0.7158265465637536E-008  0.2871001150054575E+008  0.9345343129769102E+030  0.1857111033668440E+002  0.5361185760130129E+017
  0.8366644057527611E-002  0.3033548246642014E-003  0.4396827977912772E-004  0.1516159218190502E-003  0.2188085987998987E-004  0.2642054301960353E-012  0.1058087390189719E-007  0.2869894012987757E+008  0.1252031844811817E+031  0.1855912140647547E+002  0.5355562538146252E+017
  0.9385314974818423E-002  0.3405372040346870E-003  0.4927799806419497E-004  0.1701528602766096E-003  0.2449730576464750E-004 -0.2319923242587823E-012  0.1675539738992583E-007  0.2868279244735201E+008  0.1766294154624025E+031  0.1854163690327280E+002  0.5347366713232534E+017
  0.1040398589210923E-001  0.3777998894210755E-003  0.5457290556441980E-004  0.1887572503706369E-003  0.2708962835784861E-004  0.7438778357029223E-012  0.2531101805337901E-007  0.2866482613028829E+008  0.2404596839559490E+031  0.1852218508251437E+002  0.5338255426985225E+017
  0.1171476086814543E-001  0.4258777462329522E-003  0.6136119242510111E-004  0.2126922898119268E-003  0.3040357004413739E-004 -0.4830088178193397E-012  0.4069128423108735E-007  0.2863914290457704E+008  0.3429644822186441E+031  0.1849438663434552E+002  0.5325246480877463E+017
  0.1302553584418163E-001  0.4741164455180934E-003  0.6811944472753296E-004  0.2367340563964345E-003  0.3367794738012207E-004  0.2166734115813070E-011  0.6221819449613982E-007  0.2861045950109087E+008  0.4709726829055952E+031  0.1846334463241370E+002  0.5310737019675747E+017
  0.1446018013167572E-001  0.5271177326537345E-003  0.7547845819152664E-004  0.2630604537681313E-003  0.3722316274932714E-004 -0.7881161120568283E-012  0.9450915661840446E-007  0.2857538244151197E+008  0.6435754177055238E+031  0.1842541018731415E+002  0.5293013696835262E+017
  0.1589482441916982E-001  0.5803538513988585E-003  0.8279583186872029E-004  0.2895312719180373E-003  0.4071815729087007E-004  0.5674760696871842E-011  0.1380273330751799E-006  0.2853696409469399E+008  0.8536086529174858E+031  0.1838382478505440E+002  0.5273653738425357E+017
  0.1799517913431332E-001  0.6587557968001262E-003  0.9342626841483952E-004  0.3283329807754288E-003  0.4574082148583565E-004 -0.5153719864741954E-012  0.2267872167734700E-006  0.2847513041614947E+008  0.1235899136011913E+032  0.1831700643684043E+002  0.5242578086586634E+017
  0.2009553384945683E-001  0.7377552920135505E-003  0.1039542838127134E-003  0.3674120994368420E-003  0.5065159765154417E-004  0.1761221935132934E-010  0.3528308698778919E-006  0.2840683600080568E+008  0.1716843309224754E+032  0.1824333642789338E+002  0.5208395518946304E+017
  0.2156244728672809E-001  0.7933250503259945E-003  0.1112456976087033E-003  0.3947663095821336E-003  0.5401102560304647E-004  0.2047584648650250E-011  0.4677319017679137E-006  0.2835552075969543E+008  0.2117028401104569E+032  0.1818807356369841E+002  0.5182810699218836E+017
  0.2285668774265139E-001  0.8426471456998871E-003  0.1176371810421127E-003  0.4190842093486776E-003  0.5693408337059952E-004  0.3316419851722098E-010  0.5907161269512080E-006  0.2830652192240788E+008  0.2517213492984383E+032  0.1813529087570378E+002  0.5158432840170304E+017
  0.2402206014039376E-001  0.8873059923778053E-003  0.1233583499257735E-003  0.4409535325088954E-003  0.5951745951158903E-004  0.6459354641192782E-011  0.7206761185867906E-006  0.2826010160566433E+008  0.2917398584864198E+032  0.1808532167469201E+002  0.5135399569296810E+017
  0.2508691058860281E-001  0.9283280264273078E-003  0.1285587933769592E-003  0.4611115640218360E-003  0.6186238346033324E-004  0.5190985153845053E-010  0.8573943160075572E-006  0.2821560514042663E+008  0.3317583676744013E+032  0.1803743658401464E+002  0.5113371891267262E+017
  0.2660034910300451E-001  0.9870028102720143E-003  0.1359055869064161E-003  0.4897232683093049E-003  0.6512117346210799E-004  0.1556289409573144E-010  0.1083652003220327E-005  0.2814916369382744E+008  0.3945629068678872E+032  0.1796598223819137E+002  0.5080579458966674E+017
  0.2796375434824161E-001  0.1040251665796796E-002  0.1424817763591659E-003  0.5157375081484829E-003  0.6803466056625838E-004  0.8586378976076733E-010  0.1323725637073687E-005  0.2808632159145024E+008  0.4573674460613620E+032  0.1789847483553786E+002  0.5049679400567231E+017
  0.2937457257037916E-001  0.1095762514651407E-002  0.1492462390078262E-003  0.5426339438489809E-003  0.7097194894799394E-004  0.3318898330542956E-010  0.1611462963429880E-005  0.2801813395048849E+008  0.5288501336357297E+032  0.1782528456932432E+002  0.5016271371971580E+017
  0.3066646190291267E-001  0.1146976967785891E-002  0.1554074790710334E-003  0.5675123104176100E-003  0.7366090124458877E-004  0.1287496468977566E-009  0.1914414138010523E-005  0.2795296750301063E+008  0.6003328212101085E+032  0.1775540513502499E+002  0.4984463401082774E+017
  0.3186224053576833E-001  0.1194721645653612E-002  0.1610839405802966E-003  0.5904872209759780E-003  0.7607591652904692E-004  0.6061696388954777E-010  0.2230410058248155E-005  0.2789048818051168E+008  0.6718155087844762E+032  0.1768849634011319E+002  0.4954084130726323E+017
  0.3242942460325468E-001  0.1217485982516516E-002  0.1637686005492941E-003  0.6015361792521242E-003  0.7725503649224886E-004  0.1517173712106761E-009  0.2393811811674728E-005  0.2786005850583499E+008  0.7075568525716601E+032  0.1765592827212446E+002  0.4939326360882312E+017
  0.3297842305425909E-001  0.1239594680094871E-002  0.1663622043295309E-003  0.6120904185940535E-003  0.7832144436420137E-004  0.1029046587115597E-009  0.2559492793051784E-005  0.2782998290683529E+008  0.7432981963588550E+032  0.1762372565010210E+002  0.4924757764387508E+017
  0.3422596292082628E-001  0.1290113183597699E-002  0.1722413985330315E-003  0.6364206145141566E-003  0.8086277397206181E-004  0.1627790596316445E-009  0.2969340777345846E-005  0.2775985329429818E+008  0.8287845216069647E+032  0.1754867607789128E+002  0.4890879248409924E+017
  0.3539335388901379E-001  0.1337746271250903E-002  0.1777252189972937E-003  0.6591196641088309E-003  0.8312118577436688E-004  0.1760478836929051E-009  0.3394532530790436E-005  0.2769232014091909E+008  0.9142708468550746E+032  0.1747652386848860E+002  0.4858395034056376E+017
  0.3649275902354505E-001  0.1382934759868506E-002  0.1828809365348365E-003  0.6807508036729104E-003  0.8538102772340623E-004  0.1584670305210922E-009  0.3836305221150766E-005  0.2762682220972815E+008  0.9997571721031733E+032  0.1740656519876706E+002  0.4826995821094588E+017
  0.3753363573247148E-001  0.1426034744530271E-002  0.1876123696533258E-003  0.7014067479122728E-003  0.8559525666909873E-004  0.1322186743910344E-008  0.4291887769686451E-005  0.2756294565112037E+008  0.1085243497351272E+033  0.1733873070952028E+002  0.4796574993737226E+017
  0.3852348548313605E-001  0.1467278711379877E-002  0.1920970098512457E-003  0.7208036930783680E-003  0.8918385408921762E-004 -0.2039279032218304E-008  0.4762288627692683E-005  0.2750028024159347E+008  0.1170729822599371E+033  0.1727296926231710E+002  0.4767033466604072E+017
  0.3946838072144648E-001  0.1506887150765373E-002  0.1965106314381816E-003  0.7394545230626838E-003  0.9113616519991972E-004  0.2701485309608801E-008  0.5245332743437499E-005  0.2743889881117870E+008  0.1256216147847469E+033  0.1720892256250932E+002  0.4738282470595225E+017
  0.4037332708911685E-001  0.1545071100001893E-002  0.2007312746132270E-003  0.7575684439759439E-003  0.9269252841816704E-004 -0.2146430083035684E-008  0.5742752286670622E-005  0.2737899278732957E+008  0.1341702473095568E+033  0.1714645721412075E+002  0.4710316169778540E+017
  0.4081214567886765E-001  0.1563678051686218E-002  0.2027769832838056E-003  0.7662774031106569E-003  0.9370815604124806E-004  0.2566772751287247E-008  0.5995654479911372E-005  0.2734949966916293E+008  0.1384445635719612E+033  0.1711572121835414E+002  0.4696582190375780E+017
  0.4124248681605570E-001  0.1581982723898933E-002  0.2047836692213102E-003  0.7749154874885077E-003  0.9437532159972382E-004 -0.1658744274296964E-008  0.6252013503124316E-005  0.2732021611277367E+008  0.1427188798343667E+033  0.1708519101096458E+002  0.4682961927948265E+017
  0.4221974313579228E-001  0.1623771692201633E-002  0.2093381805036267E-003  0.7945474720400642E-003  0.9635695320799521E-004  0.2479596994314859E-008  0.6864673686681402E-005  0.2725266371540718E+008  0.1527318343871029E+033  0.1701480137085684E+002  0.4651626175648218E+017
  0.4315747405035585E-001  0.1664161562582330E-002  0.2137146149736079E-003  0.8134353071945777E-003  0.9808684905251865E-004 -0.1789062021436525E-008  0.7493335182878512E-005  0.2718680069388313E+008  0.1627447889398391E+033  0.1694631383159418E+002  0.4621214071098340E+017
  0.4361278517066520E-001  0.1683878542133590E-002  0.2158429694040874E-003  0.8226856131283782E-003  0.9908156104364037E-004  0.2469398440058847E-008  0.7814374607564388E-005  0.2715430826805644E+008  0.1677512662162078E+033  0.1691252487295601E+002  0.4606247635727735E+017
  0.4449851818652243E-001  0.1722436022046868E-002  0.2199868551158778E-003  0.8406111818039820E-003  0.1006416619927984E-003 -0.1546381104859625E-008  0.8466121967147011E-005  0.2709005975068055E+008  0.1777642207689440E+033  0.1684568460227076E+002  0.4576716607707889E+017
  0.4577053536719854E-001  0.1778288142173699E-002  0.2259495236645170E-003  0.8666293882690079E-003  0.1032064492437393E-003  0.2672557694014846E-008  0.9474679687273140E-005  0.2699611731928989E+008  0.1927836525980477E+033  0.1674815087987562E+002  0.4533757262734865E+017
  0.4658458730289336E-001  0.1814333740804056E-002  0.2297750385310479E-003  0.8832444403325694E-003  0.1046409568779477E-003 -0.1512728891035341E-008  0.1016373851808982E-004  0.2693486718115120E+008  0.2027966071507839E+033  0.1668466205088621E+002  0.4505882255631846E+017
  0.4737407034049466E-001  0.1849523352636278E-002  0.2334936319310315E-003  0.8995857499524363E-003  0.1062876576172159E-003  0.2623770561685378E-008  0.1086977667816797E-004  0.2687448773945008E+008  0.2128095617035201E+033  0.1662211029822170E+002  0.4478495077585501E+017
  0.4814089309162677E-001  0.1883924698724779E-002  0.2371152551134325E-003  0.9153290520208154E-003  0.1076466465185441E-003 -0.1272190598106883E-008  0.1158690482352517E-004  0.2681507625890102E+008  0.2228225162562564E+033  0.1656066591620785E+002  0.4451654182205451E+017
  0.4854962661798395E-001  0.1902352519145820E-002  0.2390498022286497E-003  0.9239153322543951E-003  0.1085598182224546E-003  0.2235960518428322E-008  0.1198617026507021E-004  0.2678306839915851E+008  0.2282762056447479E+033  0.1652759355539301E+002  0.4437234489204225E+017
  0.4895238772315568E-001  0.1920573354935116E-002  0.2409593002293154E-003  0.9321485832252224E-003  0.1092240709184522E-003 -0.5207103478297214E-009  0.1238532345069309E-004  0.2675124311173677E+008  0.2337298950332384E+033  0.1649470707171200E+002  0.4422919033210416E+017
  0.4974091346763506E-001  0.1956429014590118E-002  0.2447075689592845E-003  0.9487114589048339E-003  0.1108827597474938E-003  0.1777748105608856E-008  0.1320245200864000E-004  0.2668826957460223E+008  0.2446372738102215E+033  0.1642970121842441E+002  0.4394676852751964E+017
  0.5050815728857355E-001  0.1991551753765875E-002  0.2483676878335676E-003  0.9646081246325324E-003  0.1122560006668842E-003 -0.8334085829129844E-010  0.1403041010460785E-004  0.2662624337903653E+008  0.2555446525872046E+033  0.1636581279020789E+002  0.4366982178557017E+017
  0.5125562313258406E-001  0.2025996148467753E-002  0.2519476867691684E-003  0.9804482036611095E-003  0.1138689817796430E-003  0.1375974396611478E-008  0.1487938507973301E-004  0.2656501719888940E+008  0.2664520313641867E+033  0.1630284710566637E+002  0.4339754114854404E+017
  0.5201874525977276E-001  0.2061396851873188E-002  0.2556177544079550E-003  0.9963731879428970E-003  0.1152345073807858E-003  0.5753281643387890E-009  0.1577886555179082E-004  0.2650171042837236E+008  0.2778760041314531E+033  0.1623785914789533E+002  0.4311718467370088E+017
  0.5276302054294915E-001  0.2096155772079986E-002  0.2592134407480308E-003  0.1012275776517770E-002  0.1168728235369712E-003  0.7561589862216574E-009  0.1670117621485817E-004  0.2643919119002839E+008  0.2892999768987194E+033  0.1617380302451246E+002  0.4284150294932594E+017
  0.5348968389214141E-001  0.2130317267989656E-002  0.2627398108832626E-003  0.1027547528460459E-002  0.1181615572349288E-003  0.1514428753948616E-008  0.1763309004023851E-004  0.2637747349098041E+008  0.3007239496659848E+033  0.1611073377138067E+002  0.4257062623863046E+017
  0.5384676004846130E-001  0.2147186096093341E-002  0.2644808887381722E-003  0.1035293237589050E-002  0.1191554562418356E-003 -0.1404890407319375E-008  0.1811021993448020E-004  0.2634687546828212E+008  0.3064359360496174E+033  0.1607951056884974E+002  0.4243675827113982E+017
  0.5419984125808142E-001  0.2163922708525489E-002  0.2661887810706588E-003  0.1042838169779373E-002  0.1186798597337402E-003  0.1168022712268863E-007  0.1858528278051591E-004  0.2631639612764443E+008  0.3121479224332500E+033  0.1604842201645516E+002  0.4230364858505374E+017
  0.5492265167716751E-001  0.2198347862513319E-002  0.2696997387542411E-003  0.1058250751400456E-002  0.1213701189641879E-003 -0.1467726362852502E-007  0.1959397272857631E-004  0.2625340804941937E+008  0.3240399590094048E+033  0.1598435541760905E+002  0.4202967380761994E+017
  0.5562969112029594E-001  0.2232239027687318E-002  0.2732029371914101E-003  0.1073344977455498E-002  0.1228954207912910E-003  0.1707359514218140E-007  0.2061605425182720E-004  0.2619114919090860E+008  0.3359319955855595E+033  0.1592122813662395E+002  0.4176022425776814E+017
  0.5632188995026521E-001  0.2265644894777592E-002  0.2766218167360656E-003  0.1088432460932777E-002  0.1234407558654988E-003 -0.1202705835713507E-007  0.2165814273484430E-004  0.2612959585388054E+008  0.3478240321617154E+033  0.1585896775611823E+002  0.4149504676271717E+017
  0.5666268903915870E-001  0.2282176425165797E-002  0.2783129514940648E-003  0.1095676809113136E-002  0.1250533553418082E-003  0.6515403595453296E-008  0.2218417899564852E-004  0.2609903826667336E+008  0.3537700504497927E+033  0.1582808847954109E+002  0.4136387209978179E+017
  0.5700009010636534E-001  0.2298594156577080E-002  0.2800038350987087E-003  0.1102978246774496E-002  0.1255103603550174E-003 -0.2325735763041172E-008  0.2271383082598166E-004  0.2606858986697853E+008  0.3597160687378701E+033  0.1579730325886960E+002  0.4123338339035411E+017
  0.5768865975845085E-001  0.2332265245068310E-002  0.2834674161577432E-003  0.1117963479809989E-002  0.1271448592989686E-003  0.3804680806797474E-008  0.2382688461569016E-004  0.2600597783280332E+008  0.3720340833668216E+033  0.1573408569599636E+002  0.4096589128846906E+017
  0.5836382968311050E-001  0.2365498115120618E-002  0.2868857889047529E-003  0.1132636286176663E-002  0.1284399707351523E-003 -0.1078546396241287E-008  0.2495457173003253E-004  0.2594403704399450E+008  0.3843520979957731E+033  0.1567170601735369E+002  0.4070250403972095E+017
  0.5902631770056270E-001  0.2398319467918211E-002  0.2902610920632077E-003  0.1147180263088091E-002  0.1300141213755177E-003  0.2652323414123432E-008  0.2610252065429781E-004  0.2588267235051635E+008  0.3966701126247246E+033  0.1561001589523125E+002  0.4044265774481786E+017
  0.5967678278440073E-001  0.2430752800020380E-002  0.2935973165830509E-003  0.1161403574078980E-002  0.1313081232680832E-003  0.1469824870078350E-009  0.2726387480067456E-004  0.2582191354979517E+008  0.4089881272536749E+033  0.1554908492845786E+002  0.4018655362769733E+017
  0.6000778443513680E-001  0.2447337201760712E-002  0.2953031783297792E-003  0.1168754778730503E-002  0.1321430699829258E-003  0.1020334099196677E-008  0.2787247090085724E-004  0.2579078302978072E+008  0.4153416249989207E+033  0.1551790802706864E+002  0.4005574850144006E+017
  0.6033582793809117E-001  0.2463827131653474E-002  0.2970000259272006E-003  0.1175922079376634E-002  0.1327859748966822E-003  0.2061703669438051E-008  0.2848121316008966E-004  0.2575975738616001E+008  0.4216951227441654E+033  0.1548683766981125E+002  0.3992559526294543E+017
