                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       34                        1                     -198                        8                      206 -0.9999993905538408E+000  0.5752707493829146E-002 -0.2038165498497518E-003  0.9813418276801599E-004  0.1654682175477901E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000  0.1580860740175149E-003  0.1955288909772613E-003  0.1580860502918094E-003  0.1955288830364944E-003  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002  0.1581448067104539E-003  0.1955038125573577E-003  0.1581715335354177E-003  0.1954880107406209E-003  0.6214491171924822E-018  0.3615269402382869E-010  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002  0.1581533688899031E-003  0.1955001058760173E-003  0.1581891994133823E-003  0.1954761073034455E-003  0.1899753416879267E-017  0.4616075542590858E-010  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002  0.1581639485078668E-003  0.1954948762551173E-003  0.1582158109149795E-003  0.1954589172825390E-003  0.3084652622584402E-017  0.5739070989467306E-010  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002  0.1581807416111312E-003  0.1954864960803040E-003  0.1582544013504931E-003  0.1954388057257363E-003  0.4730206753488056E-017  0.7328084207770281E-010  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002  0.1582007232845576E-003  0.1954768315503339E-003  0.1582955785388523E-003  0.1954168237741139E-003  0.7333521488316355E-017  0.9111157921730940E-010  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002  0.1582297433877399E-003  0.1954629226169177E-003  0.1583535023795636E-003  0.1953851900682713E-003  0.1201763086270039E-016  0.1163409328879642E-009  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002  0.1582627944647295E-003  0.1954471458799215E-003  0.1584187737087157E-003  0.1953499227318690E-003  0.1865311262769579E-016  0.1446535454357633E-009  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002  0.1583099895643073E-003  0.1954246323398406E-003  0.1585102690194474E-003  0.1952996598374364E-003  0.3016180523884663E-016  0.1847170454038902E-009  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002  0.1583631002241917E-003  0.1953993514754774E-003  0.1586127809877803E-003  0.1952444353462794E-003  0.4656879603074152E-016  0.2296810515953431E-009  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002  0.1584385859345450E-003  0.1953634561715563E-003  0.1587590340648855E-003  0.1951643959359630E-003  0.7738710296837062E-016  0.2933154431823247E-009  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002  0.1585231939588518E-003  0.1953231019232161E-003  0.1589196952723734E-003  0.1950758471600772E-003  0.1147013795457006E-015  0.3647398715954898E-009  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002  0.1586431727994127E-003  0.1952660811728678E-003  0.1591528108642648E-003  0.1949511629211958E-003  0.1978486411574141E-015  0.4658526068592767E-009  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002  0.1587776573016330E-003  0.1952018598793671E-003  0.1594075435669628E-003  0.1948068854771571E-003  0.2884375520580504E-015  0.5793526411279825E-009  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5561883397253933E-002  0.1589679335986189E-003  0.1951111838272798E-003  0.1597746446551023E-003  0.1946125883846373E-003  0.4917340164142890E-015  0.7401068667654650E-009  0.3143660148211733E+008  0.1435057250214402E+030  0.8805926983101799E+001  0.3894735290999813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6201687503954599E-002  0.1591813792862196E-003  0.1950091317333796E-003  0.1601827649506798E-003  0.1943801109651358E-003  0.7471838218097126E-015  0.9206005069601015E-009  0.3143475092046576E+008  0.1989320820586571E+030  0.8804979603809391E+001  0.3894069936848281E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7430882992974669E-002  0.1596577341911771E-003  0.1947807563868721E-003  0.1610897860599137E-003  0.1938884501575292E-003  0.1515387738297759E-014  0.1323220584741466E-008  0.3143071216614765E+008  0.3421638022472812E+030  0.8802912257907520E+001  0.3892618142316296E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8349851357179238E-002  0.1600676461539497E-003  0.1945838848303663E-003  0.1618762618607064E-003  0.1934454619121146E-003  0.2505906370987921E-014  0.1672321118176933E-008  0.3142719912181407E+008  0.4853955224359053E+030  0.8801114198809492E+001  0.3891355618690693E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9746695126362705E-002  0.1607821803370425E-003  0.1942390086491828E-003  0.1632332798649277E-003  0.1926957185575974E-003  0.4406972012946619E-014  0.2282578197005056E-008  0.3142095492048138E+008  0.7718589628131536E+030  0.8797918483313302E+001  0.3889112151659474E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1172957197444048E-001  0.1619841051084169E-003  0.1936548871159327E-003  0.1655183706146918E-003  0.1914049900538040E-003  0.9649655165095848E-014  0.3315381769356721E-008  0.3141040489872044E+008  0.1344785843567650E+031  0.8792520121599235E+001  0.3885323526924107E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1306854365205059E-001  0.1629120598384095E-003  0.1932010118312420E-003  0.1672709631050447E-003  0.1904131639292652E-003  0.1417283896201343E-013  0.4125010323328967E-008  0.3140216578342090E+008  0.1859360405852860E+031  0.8788305148143580E+001  0.3882366429922671E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1440751532966070E-001  0.1639370815749721E-003  0.1926964031862311E-003  0.1692310621934896E-003  0.1892849934550252E-003  0.2223752710192358E-013  0.5026626837788161E-008  0.3139302975729479E+008  0.2490639605076643E+031  0.8783632215227446E+001  0.3879089059274745E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1616039198067824E-001  0.1654246098360217E-003  0.1919570920305866E-003  0.1720224218293903E-003  0.1876609063439432E-003  0.3251936277319328E-013  0.6348272453580296E-008  0.3137970331667398E+008  0.3513156272799137E+031  0.8776817582261671E+001  0.3874311625247094E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1791326863169577E-001  0.1670725869548279E-003  0.1911296211196422E-003  0.1751398011621025E-003  0.1858232239224900E-003  0.5278805862795914E-013  0.7834507018017877E-008  0.3136487240206400E+008  0.4782347128094629E+031  0.8769236277972498E+001  0.3868999300851417E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2016840980679306E-001  0.1694260949113714E-003  0.1899307538105851E-003  0.1795192069219586E-003  0.1831757838163422E-003  0.7805354786993196E-013  0.9994744465343302E-008  0.3134366754122632E+008  0.6820356340110371E+031  0.8758402711821896E+001  0.3861412718746542E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2242355098189034E-001  0.1720321965247827E-003  0.1885813279900387E-003  0.1843787272360590E-003  0.1801855195584834E-003  0.1270785628773816E-012  0.1244728745978736E-007  0.3131997569615312E+008  0.9365762174132809E+031  0.8746304777616952E+001  0.3852947508410007E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2490033404304114E-001  0.1751772534619656E-003  0.1869210745427543E-003  0.1901520258062245E-003  0.1765075365275999E-003  0.1791550014090963E-012  0.1549063205602481E-007  0.3129091421931731E+008  0.1281171157781540E+032  0.8731465541670596E+001  0.3842579735883554E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2737711710419195E-001  0.1786061181463065E-003  0.1850727023498267E-003  0.1964299497185200E-003  0.1724160168176815E-003  0.2751415653483480E-012  0.1892622583288727E-007  0.3125899479111049E+008  0.1700865699341081E+032  0.8715193520533274E+001  0.3831212615585796E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3099852327334694E-001  0.1841117865152409E-003  0.1820128043348803E-003  0.2063209791570565E-003  0.1656218051736302E-003  0.4222545146804707E-012  0.2469849679123048E-007  0.3120767765398002E+008  0.2464471193081212E+032  0.8689077092961560E+001  0.3812991370632807E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3461992944250194E-001  0.1901528969522271E-003  0.1785292725975667E-003  0.2170255703123530E-003  0.1579265005077870E-003  0.6726054876437125E-012  0.3145902942713206E-007  0.3115096956428050E+008  0.3425992184025560E+032  0.8660274811762854E+001  0.3792940157346141E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3714789747025999E-001  0.1946631924621735E-003  0.1758460871891896E-003  0.2248770978779272E-003  0.1519724001613331E-003  0.8505100974291931E-012  0.3681782927549164E-007  0.3110832623757451E+008  0.4226215559665923E+032  0.8638675266306826E+001  0.3777917877174986E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3937709683054759E-001  0.1988289515524874E-003  0.1733025050539829E-003  0.2320566619120008E-003  0.1463608159392530E-003  0.1092967027543901E-011  0.4202732895670541E-007  0.3106759887776568E+008  0.5026438935306287E+032  0.8618054239185760E+001  0.3763600690152378E+017  0.0000000000000000E+000  0.0000000000000000E+000
