                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       22                        2                        0                      286 -0.9999997732577983E+000  0.1905640247105193E-001 -0.1007323270376517E-003  0.1067754489457936E+001 -0.5644160517253201E-002  0.9999695354563710E+000  0.1189130131940452E-004 -0.3212208995877981E-022  0.3274485979616302E-001  0.3460347588106924E-003  0.1815732375693567E-003  0.3239777663658214E-002 -0.1031284949040429E-002
                       23                        2                        0                      284 -0.9999997836469894E+000  0.1921265421832861E-001 -0.1027073376064335E-003  0.1076509473768000E+001 -0.5754822873631701E-002  0.9999695354563710E+000  0.1418055284575907E-004 -0.4595359160345592E-022  0.3841640683861836E-001  0.4104570445975952E-003  0.1845630410565303E-003  0.3857143012308157E-002 -0.1228427344432493E-002
                       24                        2                        0                      289 -0.9999998197025295E+000  0.1890458124050704E-001 -0.1021299651116778E-003  0.1059247752640450E+001 -0.5722471957749151E-002  0.9999695354563710E+000  0.1031339856510651E-004 -0.3565623736097945E-021  0.2885845377398566E-001  0.3107965161392031E-003  0.1786915959394653E-003  0.2814469153462383E-002 -0.8954502000166308E-003
                       25                        2                        0                      280 -0.9999998728180449E+000  0.1953874175816443E-001 -0.1119241157216757E-003  0.1094780573737939E+001 -0.6271250684486192E-002  0.9999695354563710E+000  0.2114818437287048E-004 -0.1156304228512082E-020  0.5539525749023178E-001  0.6347799824576474E-003  0.1908812147461190E-003  0.5732789602325915E-002 -0.1827251997194341E-002
                       26                        2                        0                      275 -0.9999998538979141E+000  0.1988260640519234E-001 -0.1116710400899402E-003  0.1114047747654300E+001 -0.6257070534672056E-002  0.9999695354563710E+000  0.2904073069661988E-004  0.6779466278710814E-022  0.7346083362017633E-001  0.8246761907524146E-003  0.1976590187318982E-003  0.7844075271128639E-002 -0.2503272193261085E-002
                       27                        2                        0                      270 -0.9999998456135265E+000  0.2023282385335725E-001 -0.1110097729224877E-003  0.1133670877105550E+001 -0.6220018893479491E-002  0.9999695354563710E+000  0.3943764473620884E-004 -0.5612804334024018E-022  0.9633872601636001E-001  0.1057841060599733E-002  0.2046835805404909E-003  0.1061402349357196E-001 -0.3391126405924429E-002
                       28                        2                        0                      267 -0.9999997933081727E+000  0.2050163157615353E-001 -0.1087153412287803E-003  0.1148732516008943E+001 -0.6091458964844894E-002  0.9999695354563710E+000  0.4872774582757632E-004 -0.4446183183369713E-023  0.1159312089782377E+000  0.1229750458587227E-002  0.2101584486421673E-003  0.1307796797240240E-001 -0.4182392315902829E-002
                       29                        2                        0                      264 -0.9999997376757370E+000  0.2077348699750137E-001 -0.1090774275216464E-003  0.1163964921341932E+001 -0.6111747120773919E-002  0.9999695354563710E+000  0.6124486136132829E-004  0.1149296926661934E-021  0.1419240705494942E+000  0.1489945489003871E-002  0.2157688810176792E-003  0.1639207087731762E-001 -0.5246794851972792E-002
                       30                        2                        0                      261 -0.9999997556519187E+000  0.2095407561787478E-001 -0.1124348189886848E-003  0.1174083531632706E+001 -0.6299866038667454E-002  0.9999695354563710E+000  0.7276949752980325E-004 -0.1771270208938159E-020  0.1657352870121282E+000  0.1778081693316852E-002  0.2195366424998076E-003  0.1944112402355749E-001 -0.6225498499483677E-002
                       31                        2                        0                      258 -0.9999999356277355E+000  0.2123709022645208E-001 -0.1329975645566360E-003  0.1189941200431927E+001 -0.7452022849435588E-002  0.9999695354563710E+000  0.1052702681251425E-003  0.1287780086523036E-020  0.2334012494824865E+000  0.2923422778305245E-002  0.2255070006432338E-003  0.2804522386862667E-001 -0.8982106870606660E-002
                       32                        2                        0                      260 -0.9999998052246726E+000  0.2104501511808494E-001 -0.1164186922321366E-003  0.1179178987596441E+001 -0.6523087528011460E-002  0.9999695354563710E+000  0.8063420424351418E-004  0.3491642846274206E-020  0.1820624372639195E+000  0.2014319974311410E-002  0.2214463306602121E-003  0.2152267319244634E-001 -0.6892968716895535E-002
                       33                        2                        0                      253 -0.9999998270232905E+000  0.2164835014226474E-001 -0.1183094955870276E-003  0.1212984617053197E+001 -0.6629031646998969E-002  0.9999695354563710E+000  0.1293359144292028E-003  0.4687178926794823E-020  0.2759763029332187E+000  0.3016518667546706E-002  0.2343255319410464E-003  0.3431446992908786E-001 -0.1100859696683098E-001
                       34                        2                        0                      250 -0.9999997330413267E+000  0.2195160709489274E-001 -0.1148668462622029E-003  0.1229976490158300E+001 -0.6436135622799497E-002  0.9999695354563710E+000  0.1570288476165991E-003 -0.5676604544158755E-021  0.3258741157729927E+000  0.3410909584279515E-002  0.2409365270242724E-003  0.4153638827307567E-001 -0.1333831285918109E-001
                       35                        2                        0                      246 -0.9999997981896822E+000  0.2235775240904148E-001 -0.1245912424713062E-003  0.1252733329137399E+001 -0.6981005921656310E-002  0.9999695354563710E+000  0.2225431321550506E-003 -0.3943701394958375E-020  0.4452011118936415E+000  0.4962363009969741E-002  0.2499345463920002E-003  0.5863311847947323E-001 -0.1884319036329771E-001
                       36                        2                        0                      243 -0.9999999973332423E+000  0.2262538570608979E-001 -0.1952938410406323E-003  0.1267729163471075E+001 -0.1094256252466255E-001  0.9999695354563710E+000  0.3906356092327186E-003 -0.2829100690023232E-020  0.7629969769602998E+000  0.1317317750466332E-001  0.2559540391746654E-003  0.1026694401645340E+000 -0.3294273541369881E-001
                       37                        2                        0                      238 -0.9999999144125575E+000  0.2305632577298474E-001 -0.1382339167647333E-003  0.1291875284010530E+001 -0.7745422329587845E-002  0.9999695354563710E+000  0.3811366826531762E-003 -0.9512662168031576E-020  0.7169583617058067E+000  0.8597905723282222E-002  0.2657970790750000E-003  0.9974448852112672E-001 -0.3209835506293349E-001
                       38                        2                        0                      235 -0.9999999214531441E+000  0.2340886764442831E-001 -0.1446437159504077E-003  0.1311628653857100E+001 -0.8104571537704349E-002  0.9999695354563710E+000  0.4902163662125136E-003 -0.1648846054270588E-019  0.8945740349319895E+000  0.1105544382751521E-001  0.2739875421971805E-003  0.1278610968313833E+000 -0.4117308127805022E-001
                       39                        2                        0                      232 -0.9999999478934044E+000  0.2376287544349124E-001 -0.1583351301339584E-003  0.1331464161494324E+001 -0.8871718903725916E-002  0.9999695354563710E+000  0.6488147933093471E-003 -0.7964648268699470E-022  0.1148959557834909E+001  0.1531207392988299E-001  0.2823371246714390E-003  0.1686668045472323E+000 -0.5433399339334356E-001
                       40                        2                        0                      229 -0.9999999820822276E+000  0.2400400800073772E-001 -0.1797931272754328E-003  0.1344975125641177E+001 -0.1007403779982342E-001  0.9999695354563710E+000  0.8246053142133754E-003 -0.7458951177471634E-019  0.1431018480728300E+001  0.2143796264716338E-001  0.2880962000497404E-003  0.2138904993314887E+000 -0.6889303810590956E-001
                       41                        2                        0                      227 -0.9999999753077247E+000  0.2428377192268445E-001 -0.1746657293264587E-003  0.1360650654330329E+001 -0.9786743165509773E-002  0.9999695354563710E+000  0.9383140216143269E-003 -0.6123416695420166E-019  0.1591066309558820E+001  0.2288911675382667E-001  0.2948507893964782E-003  0.2427464341547238E+000 -0.7824758694020455E-001
                       42                        2                        0                      222 -0.9999999706089812E+000  0.2480299682826415E-001 -0.1746742534942258E-003  0.1389743486768837E+001 -0.9787220785481117E-002  0.9999695354563710E+000  0.1232543407141058E-002 -0.2793037680649459E-019  0.2003406025073476E+001  0.2821923939370069E-001  0.3075943258314406E-003  0.3173356100995719E+000 -0.1024006237906708E+000
                       43                        2                        0                      219 -0.9999999772909705E+000  0.2514841124641716E-001 -0.1851048766210081E-003  0.1409097496334212E+001 -0.1037166187756993E-001  0.9999695354563710E+000  0.1534874674211909E-002  0.3685361829743851E-019  0.2426726768678306E+001  0.3572657941489158E-001  0.3162212941094606E-003  0.3939353006204075E+000 -0.1271633578978372E+000
                       44                        2                        0                      215 -0.9999999886642910E+000  0.2563904212354170E-001 -0.2047970517713680E-003  0.1436588168957873E+001 -0.1147503951959494E-001  0.9999695354563710E+000  0.2103948349005763E-002 -0.2115722876883116E-019  0.3200280781559139E+001  0.5112869993764660E-001  0.3286802405063723E-003  0.5376162328704517E+000 -0.1735978283926317E+000
                       45                        2                        0                      213 -0.9999999619330443E+000  0.2588685591547892E-001 -0.1806196489427148E-003  0.1450473491189733E+001 -0.1012034886101218E-001  0.9999695354563710E+000  0.2139777225457012E-002 -0.3817134109384033E-020  0.3192907046968805E+001  0.4455747612501416E-001  0.3350646545943833E-003  0.5455219738214211E+000 -0.1763559413326382E+000
                       46                        2                        0                      209 -0.9999999637874790E+000  0.2643573575886178E-001 -0.1856869959938250E-003  0.1481227927544407E+001 -0.1040427876707307E-001  0.9999695354563710E+000  0.2793227270518770E-002 -0.1794173735082987E-019  0.3996675897362470E+001  0.5614929024330095E-001  0.3494240625561815E-003  0.7086434545818122E+000 -0.2292617294194751E+000
                       47                        2                        0                      207 -0.9999999363481809E+000  0.2670989135959998E-001 -0.1769507408300527E-003  0.1496589214856791E+001 -0.9914775268900314E-002  0.9999695354563710E+000  0.3031962844783564E-002  0.2033798757054656E-019  0.4249737763099918E+001  0.5631080171030880E-001  0.3567091482208165E-003  0.7673320820867950E+000 -0.2484181210207694E+000
                       48                        2                        0                      203 -0.9999999222328811E+000  0.2714192508066461E-001 -0.1781938609496332E-003  0.1520796614231606E+001 -0.9984428871705663E-002  0.9999695354563710E+000  0.3649397766798076E-002 -0.3375320225010710E-019  0.4953628330815711E+001  0.6504589539632299E-001  0.3683420485422041E-003  0.9201004866242791E+000 -0.2980515648989251E+000
                       49                        2                        0                      233 -0.1000000000000000E+001  0.2361307462118494E-001 -0.6993057776362277E-003  0.1323070630722447E+001 -0.3918299294471909E-001  0.9999695354563710E+000  0.2695188017074304E-002 -0.1540790188894367E-018  0.4821488458479884E+001  0.2858293221517216E+000  0.2787886465328244E-003  0.7024789117342740E+000 -0.2223541211103055E+000
                       50                        2                        0                      195 -0.9999999741886689E+000  0.2833430799923591E-001 -0.2144626626880560E-003  0.1587607347075410E+001 -0.1201661600368342E-001  0.9999695354563710E+000  0.6614680337665661E-002 -0.1738409644785264E-018  0.8238510446586288E+001  0.1247218539410238E+000  0.4014165048977826E-003  0.1650798100427422E+001 -0.5349914958680638E+000
                       51                        2                        0                      191 -0.9999998922676943E+000  0.2898957566399113E-001 -0.1883781770257337E-003  0.1624322828494417E+001 -0.1055506906619326E-001  0.9999695354563710E+000  0.7606619520221299E-002  0.2676365831433183E-018  0.9050918102465181E+001  0.1176331396446428E+000  0.4201977485891332E-003  0.1887737686831936E+001 -0.6126540350893459E+000
                       52                        2                        0                      200 -0.9999999136883898E+000  0.2756473072480813E-001 -0.1780200188140352E-003  0.1544486952709091E+001 -0.9974688275545200E-002  0.9999695354563710E+000  0.4320612448505874E-002  0.1234234898268309E-018  0.5686213655586551E+001  0.7344980939132902E-001  0.3799071899655906E-003  0.1085331775910291E+001 -0.3517769837516278E+000
                       53                        2                        0                      189 -0.9999999667027214E+000  0.2932748513181439E-001 -0.2198718194212212E-003  0.1643256326138933E+001 -0.1231969794135724E-001  0.9999695354563710E+000  0.9512104245639105E-002  0.2595293245470141E-018  0.1105842834428392E+002  0.1658222621228735E+000  0.4300506920783974E-003  0.2354129327997784E+001 -0.7635805624112836E+000
                       54                        2                        0                      198 -0.9999999139760274E+000  0.2788163800867008E-001 -0.1793690229535080E-003  0.1562243671250250E+001 -0.1005027469477661E-001  0.9999695354563710E+000  0.4911987122295845E-002 -0.9331314227496186E-019  0.6318390535486521E+001  0.8129944594811309E-001  0.3886928690232584E-003  0.1230519175878555E+001 -0.3989781729970022E+000
                       55                        2                        0                      177 -0.9999998882240048E+000  0.3133387800250344E-001 -0.2062665942913128E-003  0.1755677072843302E+001 -0.1155737985773085E-001  0.9999695354563710E+000  0.1685237866081344E-001  0.8534162747622338E-019  0.1716390805973393E+002  0.2259850059828668E+000  0.4909059553378861E-003  0.4102666375128365E+001 -0.1333044975160245E+001
                       56                        2                        0                      186 -0.1000000000000000E+001  0.2970406195167321E-001 -0.1158438591635003E-002  0.1664356404741957E+001 -0.6490878899407099E-001  0.9999695354563710E+000  0.4657098381380589E-001  0.1015107512861677E-017  0.5254631974500578E+002  0.4104785922607546E+001  0.4411656482144208E-003  0.1151466481849570E+002 -0.3638662298738618E+001
                       57                        2                        0                      172 -0.9999998945879247E+000  0.3230728909416145E-001 -0.2150697853157065E-003  0.1810218535471668E+001 -0.1205063385738430E-001  0.9999695354563710E+000  0.2257747590986044E-001 -0.2760711260583119E-018  0.2162998874743905E+002  0.2879944054175748E+000  0.5218804643068616E-003  0.5454108334289856E+001 -0.1772353429790564E+001
                       58                        2                        0                       63 -0.1000000000000000E+001  0.3268431670231269E-001 -0.4442165997081271E-002  0.1831343872316574E+001 -0.2489002157414599E+000  0.9999695354563710E+000  0.5046334397732500E+000  0.5988058423010909E-018  0.4470350530677478E+003  0.1238010113198734E+003  0.5341322791485406E-003  0.1226087817871203E+003 -0.3549207485455601E+002
                       59                        2                        0                      165 -0.9999999144991932E+000  0.3359276557733071E-001 -0.2261621999243083E-003  0.1882245419249003E+001 -0.1267215596866711E-001  0.9999695354563710E+000  0.3211139425520711E-001 -0.1835593890852746E-017  0.2845432337941226E+002  0.3831517632355307E+000  0.5642369495667466E-003  0.7680021180391929E+001 -0.2495364367316156E+001
                       60                        2                        0                       82 -0.1000000000000000E+001  0.2502534422406867E-001 -0.2977479842366408E-002  0.1402201894406386E+001 -0.1668319859315893E+000  0.9999695354563710E+000  0.5466781307242924E-001  0.1168078477952185E-017  0.8367776453283332E+002  0.2019763831296264E+002  0.3131339267665633E-003  0.1412186442099778E+002 -0.4175062398014446E+001
                       61                        2                        0                      155 -0.9999999417511002E+000  0.3593678725168881E-001 -0.2569134734256998E-003  0.2013583937628039E+001 -0.1439518896965133E-001  0.9999695354563710E+000  0.5782930465727637E-001  0.2613657448561377E-017  0.4477571887822427E+002  0.6402395456311547E+000  0.6457263389865719E-003  0.1358864999709596E+002 -0.4409402112220616E+001
                       62                        2                        0                      151 -0.9999999377372099E+000  0.3672704138426180E-001 -0.2674156678021805E-003  0.2057862882678098E+001 -0.1498364028997172E-001  0.9999695354563710E+000  0.6903537404280610E-001  0.8299079620366610E-018  0.5117648071441560E+002  0.7452883862584525E+000  0.6744377844206403E-003  0.1612783378361424E+002 -0.5229846844142412E+001
                       63                        2                        0                      143 -0.1000000000000000E+001  0.3624392552592916E-001 -0.2194955034442933E-002  0.2030793286124046E+001 -0.1229861247811569E+000  0.9999695354563710E+000  0.3413662184366549E+000 -0.9031020963797983E-017  0.2570480015509395E+003  0.3124858542451123E+002  0.6568110687645508E-003  0.8040346533762904E+002 -0.2481980701484044E+002
                       64                        2                        0                      145 -0.9999999305236920E+000  0.3834071084551688E-001 -0.2886842371180632E-003  0.2148278836810765E+001 -0.1617534530385766E-001  0.9999695354563710E+000  0.9627405093001092E-001  0.1471395053558661E-017  0.6548694963680440E+002  0.9862170600073774E+000  0.7350050540697674E-003  0.2223053903936500E+002 -0.7196533659968232E+001
                       65                        2                        0                      142 -0.9999999664956430E+000  0.3923077306943393E-001 -0.3186608476759966E-003  0.2198150156275602E+001 -0.1785497295396568E-001  0.9999695354563710E+000  0.1181614351104109E+000  0.8442670706913378E-018  0.7676720881218054E+002  0.1247200195335535E+001  0.7695267778127118E-003  0.2711396715484777E+002 -0.8763549810389950E+001
                       66                        2                        0                      135 -0.9999999709289213E+000  0.4121134502493009E-001 -0.3580238449575602E-003  0.2309124124231411E+001 -0.2006053180116974E-001  0.9999695354563710E+000  0.1697221633959896E+000 -0.4602181218673624E-017  0.9991860030508785E+002  0.1736218254899031E+001  0.8491874793819136E-003  0.3841307551975211E+002 -0.1237445200284143E+002
                       67                        2                        0                      132 -0.9999999733762301E+000  0.4217763814168807E-001 -0.3671606507168984E-003  0.2363266757664871E+001 -0.2057247865911727E-001  0.9999695354563710E+000  0.1960596353231510E+000 -0.6289009722511309E-017  0.1101956985234912E+003  0.1918674918265469E+001  0.8894765796055872E-003  0.4408126284613333E+002 -0.1417752171089793E+002
                       68                        2                        0                      139 -0.9999999917474078E+000  0.4016815233025083E-001 -0.3967088933539903E-003  0.2250672709553033E+001 -0.2222810430930357E-001  0.9999695354563710E+000  0.1560046703334567E+000 -0.1438123860252819E-017  0.9666883890193107E+002  0.1909628374901137E+001  0.8067402308131185E-003  0.3556929723075804E+002 -0.1146271805969105E+002
                       69                        2                        0                      127 -0.9999999715630103E+000  0.4388293978010878E-001 -0.3525394936426241E-003  0.2458816979332873E+001 -0.1975323661535578E-001  0.9999695354563710E+000  0.2362330359448693E+000  0.1194642661679388E-017  0.1226605213243793E+003  0.1970945963053592E+001  0.9628562018723310E-003  0.5250171796065366E+002 -0.1684351346984696E+002
                       70                        2                        0                      124 -0.9999999553783518E+000  0.4505174178097896E-001 -0.3474854961503627E-003  0.2524306443339122E+001 -0.1947005470207132E-001  0.9999695354563710E+000  0.2676158918060703E+000  0.2600558949502744E-018  0.1318411293428520E+003  0.2033910008186798E+001  0.1014829718750003E-002  0.5901368667776562E+002 -0.1889253944111131E+002
                       71                        2                        0                      161 -0.9999998860030219E+000  0.3448603181654485E-001 -0.2302756279939565E-003  0.1932296263769683E+001 -0.1290263657984759E-001  0.9999695354563710E+000  0.3983853117108151E-001  0.1335524970206754E-018  0.3349642415272302E+002  0.4473547511126334E+000  0.5946431952258714E-003  0.9463218354709063E+001 -0.3074194280125838E+001
                       72                        2                        0                      118 -0.9999999355153512E+000  0.4748459303741247E-001 -0.4041671367764845E-003  0.2660622196282855E+001 -0.2264599918268986E-001  0.9999695354563710E+000  0.3751015999782616E+000 -0.1139751448271349E-016  0.1663369683081698E+003  0.2831772366432427E+001  0.1127393287964343E-002  0.8142017057182788E+002 -0.2589119584049136E+002
                       73                        2                        0                      111 -0.9999999692340161E+000  0.5029926980265145E-001 -0.4036645582257182E-003  0.2818332118552930E+001 -0.2261783906670254E-001  0.9999695354563710E+000  0.4823057142130606E+000 -0.7003983818799635E-018  0.1906140146452978E+003  0.3059649531547335E+001  0.1265008271339962E-002  0.1028175545009995E+003 -0.3245240072079378E+002
                       74                        2                        0                      106 -0.9999999158666290E+000  0.5281214348752215E-001 -0.3851937928572195E-003  0.2959131630031409E+001 -0.2158289856962298E-001  0.9999695354563710E+000  0.5728877725493181E+000 -0.1619758200855057E-016  0.2053867130592340E+003  0.2996200370804187E+001  0.1394561249873313E-002  0.1202052393023841E+003 -0.3766171376240850E+002
                       75                        2                        0                      103 -0.9999998709043799E+000  0.5434981360112340E-001 -0.4009827921424373E-003  0.3045289243967048E+001 -0.2246757629913930E-001  0.9999695354563710E+000  0.6540416926460874E+000 -0.1509595878170693E-017  0.2214002422350910E+003  0.3267077003556078E+001  0.1476951119238431E-002  0.1359337461782646E+003 -0.4234920583138104E+002
                       76                        2                        0                      100 -0.9999998950196012E+000  0.5592574380767948E-001 -0.4196224321827043E-003  0.3133590619616454E+001 -0.2351197905905730E-001  0.9999695354563710E+000  0.7450860955306081E+000 -0.5122675621989051E-017  0.2382041165578492E+003  0.3574789961005314E+001  0.1563844410221098E-002  0.1533662365777386E+003 -0.4748116710675166E+002
                       77                        2                        0                       97 -0.9999999000099745E+000  0.5768707547972361E-001 -0.4151833248826509E-003  0.3232280275395211E+001 -0.2326325022600407E-001  0.9999695354563710E+000  0.8269978571596367E+000 -0.1609179811638064E-016  0.2484960809026196E+003  0.3577118887545696E+001  0.1663899338701664E-002  0.1683966367233946E+003 -0.5177377586748128E+002
                       78                        2                        0                       96 -0.9999998874465893E+000  0.5831128986393969E-001 -0.4074906755015362E-003  0.3267255801974449E+001 -0.2283222128835498E-001  0.9999695354563710E+000  0.8497704622137280E+000  0.3617327098295312E-016  0.2499035358051769E+003  0.3492919342202426E+001  0.1700103262798193E-002  0.1723713981313736E+003 -0.5286622853306374E+002
                       79                        2                        0                       89 -0.9999995687374192E+000  0.6293059053698975E-001 -0.3794654683181133E-003  0.3526081099104784E+001 -0.2126193325347823E-001  0.9999695354563710E+000  0.1050627345069308E+001 -0.2235068970686724E-016  0.2652878767614938E+003  0.3199436615922961E+001  0.1980129612667139E-002  0.2072026549266584E+003 -0.6223475281897012E+002
                       80                        2                        0                       85 -0.9999997959936745E+000  0.6585123813348938E-001 -0.4007931500376952E-003  0.3689728701952399E+001 -0.2245695041059416E-001  0.9999695354563710E+000  0.1241318634451991E+001  0.2363671615295479E-016  0.2862508677839444E+003  0.3484569265106326E+001  0.2168192781856759E-002  0.2405393122486313E+003 -0.7109473829297747E+002
