                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       18                        1                        0                      102 -0.5365535457777535E+000  0.1484289464212121E+000 -0.1985791336545186E-003  0.1393553559923035E+001 -0.1864398187166130E-002  0.9999882820550740E+000  0.1539389097838851E+001 -0.1274874594013736E-015  0.6987600416307848E+002  0.1864694102635210E+000  0.1101557606785554E-001  0.3757596350774518E+002  0.1073014227513188E+002
                       19                        1                        0                       99 -0.4868268860220972E+000  0.1527876017822064E+000 -0.1791864552076790E-003  0.1434475629648938E+001 -0.1682326315488586E-002  0.9999882820550740E+000  0.1593480619097949E+001 -0.1083203196560340E-015  0.6826475330399941E+002  0.1591720472453725E+000  0.1167202562917906E-001  0.3791665939015846E+002  0.1195918073367081E+002
                       20                        1                        0                       98 -0.4798662470673173E+000  0.1545276588460314E+000 -0.1549919438525934E-003  0.1450812488288905E+001 -0.1455171516896959E-002  0.9999882820550740E+000  0.1496254087478690E+001  0.1626942074713695E-015  0.6265955395263931E+002  0.1275932301796588E+000  0.1193939867421772E-001  0.3521764420224339E+002  0.1154055835495991E+002
                       21                        1                        0                       95 -0.4347666483692424E+000  0.1592304322290629E+000 -0.1332421533176118E-003  0.1494965375899096E+001 -0.1250969447432748E-002  0.9999882820550740E+000  0.1504445194368693E+001 -0.5337552971510792E-017  0.5933274538453554E+002  0.1027338475249755E+000  0.1267716527392709E-001  0.3434255773599568E+002  0.1243759192566939E+002
                       22                        1                        0                       92 -0.3564700543990799E+000  0.1647563064911436E+000 -0.1218241473056826E-003  0.1546846103582474E+001 -0.1143769313572116E-002  0.9999882820550740E+000  0.1680631925460641E+001 -0.3466106340067603E-016  0.6192110658272782E+002  0.8848182641360076E-001  0.1357232026430182E-001  0.3690720717428373E+002  0.1494157059793765E+002
                       23                        1                        0                       91 -0.3547997840309082E+000  0.1663942264679776E+000 -0.1168185329808203E-003  0.1562224028641032E+001 -0.1096773145842014E-002  0.9999882820550740E+000  0.1649742261254180E+001  0.1068522668000951E-017  0.5958745120726352E+002  0.8343468599458120E-001  0.1384351930093835E-001  0.3578528377256889E+002  0.1496001562582955E+002
                       24                        1                        0                       88 -0.2289701945011015E+000  0.1721330489465859E+000 -0.1111435691192020E-003  0.1616104061395128E+001 -0.1043492661930538E-002  0.9999882820550740E+000  0.2180454592979668E+001 -0.6923967585006520E-016  0.7359048679589800E+002  0.9623584584706521E-001  0.1481489326982386E-001  0.4520018988806817E+002  0.2106666917896957E+002
                       25                        1                        0                       85 -0.2336638238901061E+000  0.1785913240464997E+000 -0.7565803000343961E-004  0.1676738812725284E+001 -0.7103298890828040E-003  0.9999882820550740E+000  0.1780708878859172E+001  0.1335397954085237E-016  0.5583467102050636E+002  0.4597037353400828E-001  0.1594743051234090E-001  0.3490450250593449E+002  0.1827045222179227E+002
                       26                        1                        0                       84 -0.2952911222337141E+000  0.1797548520431689E+000 -0.6925285125385433E-004  0.1687662817920518E+001 -0.6501936429957516E-003  0.9999882820550740E+000  0.1455664895716656E+001  0.5108597880091874E-017  0.4504967671494260E+002  0.3619567977668942E-001  0.1615590341653083E-001  0.2822708740931586E+002  0.1508086979714562E+002
                       27                        1                        0                       81 -0.1854493283275473E+000  0.1868769480325954E+000 -0.4986207542061275E-004  0.1754529978669700E+001 -0.4681396343699677E-003  0.9999882820550740E+000  0.1690376604351539E+001 -0.4486614397172333E-016  0.4840567268224840E+002  0.2518569235909863E-001  0.1746149685298865E-001  0.3059225990305984E+002  0.1845424963130135E+002
                       28                        1                        0                       78 -0.1303479684833984E+000  0.1941671243525777E+000 -0.3452894228980731E-004  0.1822975193758326E+001 -0.3241815805374566E-003  0.9999882820550740E+000  0.1762868634392053E+001  0.3939920708327972E-016  0.4676126109487357E+002  0.1647695102589486E-001  0.1885043608967466E-001  0.2951359656288190E+002  0.2005951683487113E+002
                       29                        1                        0                       75 -0.8161859036071760E-001  0.2016344559757926E+000 -0.2124165362552950E-004  0.1893083665303535E+001 -0.1994313288764160E-003  0.9999882820550740E+000  0.1841977869876484E+001  0.7540995537044645E-016  0.4530912780538095E+002  0.8566375644190575E-002  0.2032822691832687E-001  0.2825805449163460E+002  0.2160860263467760E+002
                       30                        1                        0                       72 -0.6607384926156387E-001  0.2100606772877453E+000 -0.1461433609493946E-004  0.1972194856139913E+001 -0.1372094903457732E-003  0.9999882820550740E+000  0.1775483092277955E+001 -0.1829087438938437E-016  0.4023690661942114E+002  0.6498286583612755E-002  0.2206274407129314E-001  0.2444534684382267E+002  0.2127099544182657E+002
                       31                        1                        0                       71 -0.9467959640109975E-002  0.2124369423800430E+000 -0.2057116969795134E-005  0.1994504875570321E+001 -0.1931363622497836E-004  0.9999882820550740E+000  0.2053855999227082E+001  0.1697908347104764E-017  0.4551316423058957E+002  0.1136654396398875E-003  0.2256472724389084E-001  0.2738172076174444E+002  0.2468937342729341E+002
                       32                        1                        0                       68  0.6585439521149006E-002  0.2218786437326726E+000  0.2066731731074140E-005  0.2083150095043541E+001  0.1940390625067905E-004  0.9999882820550740E+000  0.1929157213656865E+001 -0.2386833178705082E-016  0.3918672043292909E+002 -0.5488925201620238E-004  0.2461506627232510E-001  0.2244168845433518E+002  0.2328856341008854E+002
                       33                        1                        0                       65 -0.3273740860932826E-001  0.2321249834856330E+000 -0.4620909139697673E-005  0.2179349816076380E+001 -0.4338428949992405E-004  0.9999882820550740E+000  0.1649429758842697E+001  0.4241795893968003E-016  0.3061168928949954E+002  0.1859626783828966E-002  0.2694100397910276E-001  0.1631448480152061E+002  0.1968584476046133E+002
                       34                        1                        0                       62 -0.9613110684319887E-001  0.2436085093691869E+000 -0.1000961870078894E-004  0.2287165095786591E+001 -0.9397722014661659E-004  0.9999882820550740E+000  0.1423290267542624E+001  0.1044207494449094E-015  0.2398452080970842E+002  0.1783951274799850E-002  0.2967255291853864E-001  0.1153116534481937E+002  0.1648103020035531E+002
                       35                        1                        0                       61  0.1077152713001532E-003  0.2476197866775639E+000  0.4044993322906708E-006  0.2324825740207418E+001  0.3797719367356483E-005  0.9999882820550740E+000  0.1737239087782582E+001  0.1447614262434950E-015  0.2833232911242887E+002  0.5608849520468784E-003  0.3065777937712107E-001  0.1306713225102632E+002  0.1982426895982957E+002
                       36                        1                        0                       58  0.9526548280471855E-001  0.2606296485644353E+000  0.1460984885696772E-004  0.2446971317493317E+001  0.1371673610536067E-003  0.9999882820550740E+000  0.2075220364279934E+001  0.9765993458115744E-016  0.3055022468793847E+002 -0.2910204408958933E-002  0.3396390685541058E-001  0.1206784680733414E+002  0.2232831493322757E+002
                       37                        1                        0                       55  0.5248286878057352E-001  0.2743411143315270E+000  0.5946565750261077E-005  0.2575704037034892E+001  0.5583047020408168E-004  0.9999882820550740E+000  0.1915140960605067E+001  0.6426718353223896E-016  0.2544648989329082E+002 -0.9782253186771770E-003  0.3763152350633185E-001  0.8236810978566375E+001  0.1905512196054474E+002
                       38                        1                        0                       54 -0.1561257614550186E+000  0.2791503290761410E+000 -0.9638255819430326E-005  0.2620856269731961E+001 -0.9049060868828307E-004  0.9999882820550740E+000  0.1349945679707314E+001 -0.4635016392974048E-016  0.1732525533391199E+002  0.8497583304403623E-003  0.3896245311165887E-001  0.5178463712088249E+001  0.1302680061131358E+002
                       39                        1                        0                       51 -0.2307092089450346E+000  0.2947636635149967E+000 -0.1115676184793427E-004  0.2767445047151369E+001 -0.1047473930474547E-003  0.9999882820550740E+000  0.1269799463844911E+001  0.2980819463529347E-016  0.1461420429809707E+002  0.1386392406186505E-002  0.4344280866439093E-001  0.3234954842852526E+001  0.1097842812357364E+002
                       40                        1                        0                       50 -0.2735957393589442E-003  0.3018022489272179E+000  0.1169454518168525E-006  0.2833528152869765E+001  0.1097964747615378E-005  0.9999882820550740E+000  0.1860986825770694E+001 -0.6438031238204579E-018  0.2043215235227057E+002 -0.2347852613641998E-004  0.4554229872876329E-001  0.3848880797656460E+001  0.1525061748704340E+002
                       41                        1                        0                       45 -0.4184307575141543E+000  0.3330914367786111E+000 -0.1234974027140725E-004  0.3127292679053710E+001 -0.1159478992089978E-003  0.9999882820550740E+000  0.1122043986547404E+001 -0.2363174158343193E-016  0.1011315042390873E+002  0.8082035286535422E-003  0.5547495262761972E-001  0.6001244447910127E+000  0.7093333697307780E+001
                       42                        1                        0                       42 -0.3292243566856977E+000  0.3560311630043941E+000 -0.8412884905949511E-005  0.3342666687401661E+001 -0.7898597943718376E-004  0.9999882820550740E+000  0.1325079792639862E+001 -0.2077936632787611E-016  0.1045419526132613E+002  0.4537143961654094E-003  0.6337909451513057E-001 -0.1644832225037501E+000  0.6822091930651262E+001
                       43                        1                        0                       41 -0.3243214608020347E+000  0.3631648669649764E+000 -0.8320641600580895E-005  0.3409642831808799E+001 -0.7811993551734945E-004  0.9999882820550740E+000  0.1399889872481296E+001  0.1506614542814695E-016  0.1061404051246512E+002  0.5679657002307812E-003  0.6594436029884441E-001 -0.3811298131389237E+000  0.6749185345247315E+001
                       44                        1                        0                       38 -0.4823312907578302E+000  0.3903703333133974E+000 -0.8510964893053626E-005  0.3665066557391415E+001 -0.7990682216012727E-004  0.9999882820550740E+000  0.1225873511314803E+001 -0.2302930677270182E-016  0.8042803516928151E+001  0.5816519911853633E-003  0.7619449856560655E-001 -0.8086927396101706E+000  0.4576351705039376E+001
                       45                        1                        0                       37 -0.6963523449871829E+000  0.4021651554286743E+000 -0.9265070605490089E-005  0.3775804501328300E+001 -0.8698688791187031E-004  0.9999882820550740E+000  0.8802399094183765E+000 -0.5856822601820684E-017  0.5442981864329705E+001  0.2083280216645266E-003  0.8086840612048478E-001 -0.6709340544435073E+000  0.2936144928870740E+001
                       46                        1                        0                       34 -0.7592481140355483E+000  0.4381814482860246E+000 -0.7897868178756510E-005  0.4113950357219239E+001 -0.7415064636432735E-004  0.9999882820550740E+000  0.8897550260164042E+000 -0.2496248312178233E-017  0.4632046435769759E+001  0.3440189185680536E-003  0.9600149081101862E-001 -0.8145327951167690E+000  0.2086069148023947E+001
                       47                        1                        0                       31 -0.8125992312779563E+000  0.4811737383154006E+000 -0.6417105468021461E-005  0.4517591697161530E+001 -0.6024822236483172E-004  0.9999882820550740E+000  0.9076261444097973E+000  0.2393493210712609E-017  0.3918242455820974E+001  0.2170592393672874E-003  0.1157640832222089E+000 -0.8388809322034423E+000  0.1379015160541764E+001
                       48                        1                        0                       28 -0.7954245255022223E+000  0.5314780330673237E+000 -0.4053157093648735E-005  0.4989883192325991E+001 -0.3805384079701515E-004  0.9999882820550740E+000  0.1021765420359391E+001  0.3484919581243784E-017  0.3614934145111626E+001  0.1399280531518123E-003  0.1412344498165559E+000 -0.8542780585819684E+000  0.9118586029843094E+000
                       49                        1                        0                       27 -0.8918058151281162E+000  0.5478341736400080E+000 -0.4791064556747546E-005  0.5143445947241622E+001 -0.4498182618590939E-004  0.9999882820550740E+000  0.7935366273876747E+000 -0.9734330677040140E-018  0.2642052660789769E+001  0.1076800327491545E-003  0.1500611409039153E+000 -0.6340894735104280E+000  0.5912680011318504E+000
                       50                        1                        0                       24 -0.9260657871081411E+000  0.6133627048481941E+000 -0.4029401856255745E-005  0.5758673098976260E+001 -0.3783081020605566E-004  0.9999882820550740E+000  0.6305057751922436E+000 -0.1085088191413996E-017  0.1674372529854669E+001  0.4621074301550309E-004  0.1881069038493466E+000 -0.4102313041950432E+000  0.2178453425836021E+000
                       51                        1                        0                       23 -0.9350081145601581E+000  0.6462381811205282E+000 -0.3826200410690020E-005  0.6067330797478450E+001 -0.3592301455920092E-004  0.9999882820550740E+000  0.5260724997403092E+000 -0.2699876508144048E-018  0.1258072469148028E+001  0.3177198120403371E-004  0.2088118933689851E+000 -0.3074162998718184E+000  0.1200347075607582E+000
                       52                        1                        0                       20 -0.8765192211362898E+000  0.7409272552995659E+000 -0.2940219164911365E-005  0.6956337285697764E+001 -0.2760481013311707E-004  0.9999882820550740E+000  0.4906020521324169E+000  0.5202758627195564E-020  0.8922162246382416E+000  0.9809753266490699E-005  0.2744865988228741E+000 -0.2204309189829507E+000  0.3757169838763732E-001
                       53                        1                        0                       17 -0.8477976525579186E+000  0.8616657595509767E+000 -0.2168815361550735E-005  0.8089913831756776E+001 -0.2036233794537575E-004  0.9999882820550740E+000  0.4996192597056627E+000 -0.1466583199251367E-018  0.6720470646748264E+000  0.1472335593482739E-005  0.3712339405912817E+000 -0.1975077070604876E+000  0.5155761245695639E-001
                       54                        1                        0                       14 -0.8659579188378965E+000  0.1032696250200712E+001 -0.1535826958302653E-005  0.9695666313647740E+001 -0.1441940522231290E-004  0.9999882820550740E+000  0.5785822669107278E+000  0.5009825246017907E-020  0.5419729760916254E+000  0.3938750164648599E-006  0.5332307725893067E+000 -0.2877026861137804E+000  0.1823742773989194E+000
                       55                        1                        0                       11 -0.8473254496601559E+000  0.1305977865487615E+001 -0.8592775027868724E-006  0.1226142304120581E+002 -0.8067491226221445E-005  0.9999882820550740E+000  0.9442740585183388E+000 -0.2650234442523806E-018  0.5525347728054498E+000  0.3763475856616767E-005  0.8527890925717918E+000 -0.9045675892122639E+000  0.7457670607147932E+000
                       56                        1                        0                       10 -0.7246403427028829E+000  0.1397882310987008E+001 -0.5542873386074070E-006  0.1312428551032948E+002 -0.5204032721115025E-005  0.9999882820550740E+000  0.1413672783038257E+001 -0.6667145971956256E-018  0.7222555998725091E+000  0.6481658055238976E-005  0.9770374776851887E+000 -0.1661076487575081E+001  0.1360668468054380E+001
                       57                        1                        0                        7 -0.4881211342592236E+000  0.1924609331638401E+001 -0.3359626681326301E-006  0.1806956291365613E+002 -0.3154249783925971E-005  0.9999882820550740E+000  0.2362296142546304E+001  0.7087056766621517E-017  0.6370557808457449E+000  0.1388999267432891E-004  0.1852060539714802E+001 -0.6681283832688405E+001  0.4738792776171194E+001
                       58                        1                        0                        6 -0.5629558090906384E+000  0.2271198218339903E+001 -0.3322424953489471E-006  0.2132357898355404E+002 -0.3119322230027432E-005  0.9999882820550740E+000  0.2495632828615474E+001  0.2888459807802964E-018  0.4834843143794863E+000  0.1029085936933374E-004  0.2579170673495184E+001 -0.1048049443775736E+002  0.6848375337492839E+001
                       59                        1                        0                        3 -0.4030902112161673E+000  0.3576340290380704E+001 -0.8592218292443235E-003  0.3357715501808593E+002 -0.8066968524516129E-002  0.9999882820550740E+000  0.2844673530121728E+003  0.6814033408074068E-015  0.2224176551932944E+002  0.1069061468098229E-001  0.6395104936300149E+001 -0.2898533607192832E+004  0.1722995906906357E+004
                       61                        2                        0                      240 -0.9893425123739701E+000  0.1087088979289689E+000 -0.6763927251676727E-003  0.1020634285675794E+001 -0.6350442503233636E-002  0.9999882820550740E+000  0.4139571587787454E+000 -0.7541397535605831E-017  0.3502595436409730E+002  0.4358828959955095E+000  0.5908812244465480E-002  0.1417728588981167E+002 -0.1929390755145645E+000
                       63                        2                        0                      227 -0.9823956071388065E+000  0.1150929208548259E+000 -0.6775850990798632E-003  0.1080571906264380E+001 -0.6361637333825351E-002  0.9999882820550740E+000  0.5218405988619564E+000  0.4275793072392824E-016  0.3939224091000315E+002  0.4638418372563091E+000  0.6623190215447592E-002  0.1765095469882208E+002 -0.2698158969490290E-001
                       64                        2                        0                      223 -0.9802395380412117E+000  0.1171310645950820E+000 -0.6479653374365182E-003  0.1099707408693998E+001 -0.6083546534979283E-002  0.9999882820550740E+000  0.5345335853105375E+000  0.3008874022427106E-016  0.3895885189313939E+002  0.4310501297334812E+000  0.6859843146588636E-002  0.1800865463081660E+002  0.4505878073888362E-001
                       65                        2                        0                      218 -0.9750330683763548E+000  0.1198841454565534E+000 -0.6857181947367954E-003  0.1125555235063202E+001 -0.6437996458370701E-002  0.9999882820550740E+000  0.6147238977985594E+000 -0.1971836661016947E-016  0.4276900723955062E+002  0.4892783382081265E+000  0.7186104165924032E-002  0.2060368157289264E+002  0.1704196426766296E+000
                       67                        2                        0                      207 -0.9641619479201117E+000  0.1264338246718277E+000 -0.6145482509328258E-003  0.1187048151417253E+001 -0.5769803825202684E-002  0.9999882820550740E+000  0.6742727807914025E+000 -0.4599852824854734E-016  0.4217872949405132E+002  0.4100387674518118E+000  0.7992756010573249E-002  0.2231969985807144E+002  0.5025210941229731E+000
                       68                        2                        0                      202 -0.9605806852079375E+000  0.1295793317332614E+000 -0.5449147012847015E-003  0.1216580346241197E+001 -0.5116035922499623E-002  0.9999882820550740E+000  0.6535382955968968E+000 -0.5817853988710654E-016  0.3892169330089814E+002  0.3273561036642688E+000  0.8395401606219282E-002  0.2150357150426552E+002  0.6388288710246345E+000
                       69                        2                        0                      195 -0.9472935754064017E+000  0.1341975744922759E+000 -0.5545108590586083E-003  0.1259939601915963E+001 -0.5206131285633588E-002  0.9999882820550740E+000  0.7513716381489967E+000 -0.1321097658784510E-017  0.4172135620691907E+002  0.3447938415755027E+000  0.9004494499804949E-002  0.2451222844553415E+002  0.1004175866619001E+001
                       71                        2                        0                      183 -0.9223180377325485E+000  0.1431943051045010E+000 -0.4876184561811500E-003  0.1344407128464027E+001 -0.4578099163805052E-002  0.9999882820550740E+000  0.8273883097020016E+000  0.9577006511696694E-016  0.4035134160038794E+002  0.2748178098503729E+000  0.1025230450718045E-001  0.2654018085664542E+002  0.1711589039048043E+001
                       72                        2                        0                      178 -0.9001210472594539E+000  0.1473019401172051E+000 -0.5100253604085089E-003  0.1382972445626449E+001 -0.4788470670884806E-002  0.9999882820550740E+000  0.9543514243356513E+000  0.2884348401234219E-016  0.4398361999702675E+002  0.3045836997397814E+000  0.1084893078114635E-001  0.3037941554888933E+002  0.2312300147340784E+001
                       73                        2                        0                      173 -0.8807906202666999E+000  0.1515573809420268E+000 -0.4931975936098361E-003  0.1422925465933172E+001 -0.4630479962918063E-002  0.9999882820550740E+000  0.1016469390862142E+001 -0.9021425656740987E-017  0.4425287783265778E+002  0.2880161689398245E+000  0.1148481985900331E-001  0.3209453186658660E+002  0.2844635210191098E+001
                       74                        2                        0                      168 -0.8707849880912021E+000  0.1560178190728292E+000 -0.4283217990335205E-003  0.1464803142665827E+001 -0.4021381153929011E-002  0.9999882820550740E+000  0.9721071183792690E+000  0.6449945216228739E-016  0.3993659995524644E+002  0.2192789246353449E+000  0.1217077993412107E-001  0.3042405024140891E+002  0.3112099408221261E+001
                       75                        2                        0                      161 -0.8151306756187600E+000  0.1629035629839012E+000 -0.4660990077557874E-003  0.1529451266710056E+001 -0.4376059705304533E-002  0.9999882820550740E+000  0.1220953915463042E+001 -0.8766379117882529E-018  0.4600898211550130E+002  0.2632818501726570E+000  0.1326878541642499E-001  0.3769424959431342E+002  0.4707445984204901E+001
                       76                        2                        0                      156 -0.7917518928101119E+000  0.1682317292364050E+000 -0.4106546261976706E-003  0.1579475774921329E+001 -0.3855509521792602E-002  0.9999882820550740E+000  0.1209394552973213E+001  0.4203542675004932E-016  0.4273262858305453E+002  0.2086213753696169E+000  0.1415095736093558E-001  0.3691825117249078E+002  0.5291931242170853E+001
                       77                        2                        0                      149 -0.7529825647868873E+000  0.1761966785209561E+000 -0.3500940296980456E-003  0.1654256225080923E+001 -0.3286924775501806E-002  0.9999882820550740E+000  0.1213063992151205E+001  0.4996644273422247E-016  0.3907493956106012E+002  0.1552797949817892E+000  0.1552263476090858E-001  0.3637678263840098E+002  0.6288720447754292E+001
                       78                        2                        0                      144 -0.6851040811760093E+000  0.1824033663240273E+000 -0.3636092269512210E-003  0.1712528900942649E+001 -0.3413814790551680E-002  0.9999882820550740E+000  0.1434953584830644E+001  0.4623594237332554E-016  0.4313026844074197E+002  0.1719546479955701E+000  0.1663549402316862E-001  0.4240357275148627E+002  0.8381786171163700E+001
                       79                        2                        0                      137 -0.6451710231696905E+000  0.1916866362468506E+000 -0.2793388864935641E-003  0.1799686656627075E+001 -0.2622626577119000E-002  0.9999882820550740E+000  0.1339622201500470E+001 -0.1105280325072589E-016  0.3645953132311810E+002  0.1062620703815102E+000  0.1837188325781619E-001  0.3863149241727217E+002  0.9174100036155323E+001
                       80                        2                        0                      132 -0.5648049865668821E+000  0.1988209890060250E+000 -0.2740861297262812E-003  0.1866668892403920E+001 -0.2573310065286569E-002  0.9999882820550740E+000  0.1541941270192622E+001  0.3155280041164866E-016  0.3900821540169704E+002  0.1075493738537233E+000  0.1976489283466698E-001  0.4355996461980147E+002  0.1179244669856550E+002
                       81                        2                        0                      127 -0.4714509169265856E+000  0.2067233455748762E+000 -0.2709891366976223E-003  0.1940861678877340E+001 -0.2544233353740716E-002  0.9999882820550740E+000  0.1815878828755125E+001  0.8139656446673596E-016  0.4249332950765996E+002  0.1114062412353532E+000  0.2136727080283475E-001  0.5001957433218399E+002  0.1552236904329283E+002
                       82                        2                        0                      122 -0.3946554636790954E+000  0.2153062472951815E+000 -0.2318595433919077E-003  0.2021443893702599E+001 -0.2176857680974192E-002  0.9999882820550740E+000  0.1932318410493769E+001 -0.2454936018775355E-018  0.4168493238885763E+002  0.8977850164692110E-001  0.2317839006216689E-001  0.5160223732661591E+002  0.1841462125887211E+002
                       83                        2                        0                      115 -0.3173647960406228E+000  0.2285856503309967E+000 -0.1584573466627304E-003  0.2146120109632192E+001 -0.1487707114157950E-002  0.9999882820550740E+000  0.1856378197596955E+001  0.8038138787746613E-016  0.3552900784221810E+002  0.4925752345415840E-001  0.2612569976862240E-001  0.4685684383385357E+002  0.2047727937841629E+002
