                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                        8                        1                       -7                        0                        7 -0.5123690472466280E+000  0.2439884059121820E+000 -0.4959896986046443E-005  0.5396044667877232E+001  0.2976517110978381E-001  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000 -0.5427244815988629E-001  0.4273297684310447E-002 -0.5427244816049157E-001  0.4273297684358405E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002 -0.5427311515624247E-001  0.4273350367975877E-002 -0.5427254977830394E-001  0.4273305934262684E-002  0.6362815687028222E-015  0.1694510447253655E-005  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002 -0.5427327997229055E-001  0.4273363371373988E-002 -0.5427260925111000E-001  0.4273310691706390E-002  0.2699628597409389E-014  0.2163569465099364E-005  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002 -0.5427347570499503E-001  0.4273378816430837E-002 -0.5427268756228192E-001  0.4273316936489360E-002  0.1974585732591355E-014  0.2689866025394027E-005  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002 -0.5427376285774754E-001  0.4273401479972192E-002 -0.5427279335465780E-001  0.4273325407148231E-002  0.8129567446576722E-014  0.3434453039425755E-005  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002 -0.5427409106758647E-001  0.4273427383059007E-002 -0.5427290808939225E-001  0.4273334531759813E-002  0.6133434700370160E-015  0.4269898174514434E-005  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002 -0.5427456065920531E-001  0.4273464448423444E-002 -0.5427306861265730E-001  0.4273347417229914E-002  0.2861587178460421E-013  0.5451860820997330E-005  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002 -0.5427509047533305E-001  0.4273506265457089E-002 -0.5427324674802386E-001  0.4273361570171226E-002 -0.1064063646910748E-013  0.6778047943477225E-005  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002 -0.5427584281958490E-001  0.4273565649535929E-002 -0.5427349761638562E-001  0.4273381714208638E-002  0.8788990218713375E-013  0.8654307332122247E-005  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002 -0.5427668826761357E-001  0.4273632380388886E-002 -0.5427377832612303E-001  0.4273404029547678E-002 -0.4361073167124488E-013  0.1075949943945633E-004  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002 -0.5427788605242453E-001  0.4273726923865442E-002 -0.5427417468076941E-001  0.4273435831082596E-002  0.2359773640142352E-012  0.1373790235300237E-004  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002 -0.5427923041257399E-001  0.4273833034822400E-002 -0.5427461917266494E-001  0.4273471206626079E-002 -0.1137244274634008E-012  0.1707968950459379E-004  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002 -0.5428113383963967E-001  0.4273983275422001E-002 -0.5427524858259321E-001  0.4273521653638466E-002  0.5779418566935684E-012  0.2180767423657302E-004  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002 -0.5428326979054017E-001  0.4274151867519311E-002 -0.5427595688471469E-001  0.4273578084797867E-002 -0.2306366820304301E-012  0.2711244046185507E-004  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5561883397253933E-002 -0.5428629263676400E-001  0.4274390464795833E-002 -0.5427694493289419E-001  0.4273657218043397E-002  0.1337155069025687E-011  0.3461782508879119E-004  0.3143660148211733E+008  0.1435057250214402E+030  0.8805926983101799E+001  0.3894735290999813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6201687503954599E-002 -0.5428968129426238E-001  0.4274657934549093E-002 -0.5427805914757361E-001  0.4273746077338510E-002 -0.3623319955899194E-012  0.4303868716821278E-004  0.3143475092046576E+008  0.1989320820586571E+030  0.8804979603809391E+001  0.3894069936848281E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7430882992974669E-002 -0.5429723655233030E-001  0.4275254283433449E-002 -0.5428054251063691E-001  0.4273944702123114E-002  0.3475403814046651E-011  0.6178526554873550E-004  0.3143071216614765E+008  0.3421638022472812E+030  0.8802912257907520E+001  0.3892618142316296E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8349851357179238E-002 -0.5430377310461461E-001  0.4275770215545089E-002 -0.5428273473932418E-001  0.4274119629902859E-002  0.6515804492358296E-013  0.7800655443458926E-004  0.3142719912181407E+008  0.4853955224359053E+030  0.8801114198809492E+001  0.3891355618690693E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9746695126362705E-002 -0.5431518716750298E-001  0.4276671131530441E-002 -0.5428649277266197E-001  0.4274420090178175E-002  0.8702267389612014E-011  0.1062751225030247E-003  0.3142095492048138E+008  0.7718589628131536E+030  0.8797918483313302E+001  0.3889112151659474E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1172957197444048E-001 -0.5433442899316599E-001  0.4278189888547037E-002 -0.5429282349326454E-001  0.4274925669554684E-002  0.4251500385417862E-011  0.1538809147495122E-003  0.3141040489872044E+008  0.1344785843567650E+031  0.8792520121599235E+001  0.3885323526924107E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1440751532966070E-001 -0.5436607324107025E-001  0.4280687543900067E-002 -0.5430321427949478E-001  0.4275755949821244E-002  0.3231278981734199E-010  0.2320806463278868E-003  0.3139302975729479E+008  0.2490639605076643E+031  0.8783632215227446E+001  0.3879089059274745E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1616039198067824E-001 -0.5439024498224468E-001  0.4282595353878462E-002 -0.5431121182908832E-001  0.4276394492334656E-002  0.2321542080249543E-010  0.2919050367839299E-003  0.3137970331667398E+008  0.3513156272799137E+031  0.8776817582261671E+001  0.3874311625247094E+017  0.0000000000000000E+000  0.0000000000000000E+000
