                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                        7                        1                       -8                        0                        8 -0.6108550860113486E+000  0.2158328789642404E+000 -0.1896334325782207E-004  0.6767308957345821E+001  0.2329191582099623E-001  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000  0.4324703231533364E-001 -0.3289137401262100E-002  0.4324703231573532E-001 -0.3289137401300405E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002  0.4324756674653520E-001 -0.3289178246194249E-002  0.4324711486696900E-001 -0.3289143978316948E-002  0.4777787845218414E-015  0.1075520716494562E-005  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002  0.4324769920578223E-001 -0.3289188349679140E-002  0.4324716250432555E-001 -0.3289147672926253E-002  0.1557353170658854E-014  0.1373236643766928E-005  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002  0.4324785635631152E-001 -0.3289200339879284E-002  0.4324722528137143E-001 -0.3289152553865622E-002  0.2465013971805062E-014  0.1707281768760136E-005  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002  0.4324808677898413E-001 -0.3289217926320467E-002  0.4324731007673570E-001 -0.3289159151492884E-002  0.4007889776457647E-014  0.2179877822745693E-005  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002  0.4324835007387973E-001 -0.3289238020835490E-002  0.4324740214263677E-001 -0.3289166272429964E-002  0.3577120300692856E-014  0.2710142391366294E-005  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002  0.4324872672569497E-001 -0.3289266771661596E-002  0.4324753089984743E-001 -0.3289176337124554E-002  0.1597141227940399E-013  0.3460344829330253E-005  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002  0.4324915164837057E-001 -0.3289299204975123E-002  0.4324767387427476E-001 -0.3289187369770306E-002 -0.6969367678288129E-015  0.4302087977093538E-005  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002  0.4324975501081192E-001 -0.3289345262329856E-002  0.4324787516005674E-001 -0.3289203120679653E-002  0.5380381989630536E-013  0.5492967244431613E-005  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002  0.4325043302558542E-001 -0.3289397015808967E-002  0.4324810046770978E-001 -0.3289220512060351E-002 -0.1787999807235877E-013  0.6829152539610362E-005  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002  0.4325139358122974E-001 -0.3289470339254608E-002  0.4324841852890683E-001 -0.3289245380769142E-002  0.1525118936801195E-012  0.8719573487576128E-005  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002  0.4325247167814279E-001 -0.3289552632838774E-002  0.4324877528491464E-001 -0.3289272957191369E-002 -0.5754122472200554E-013  0.1084063865694573E-004  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002  0.4325399809872697E-001 -0.3289669150605441E-002  0.4324928039202872E-001 -0.3289312395451703E-002  0.3863430133093914E-012  0.1384153837701863E-004  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4922079290553267E-002  0.4325571098948666E-001 -0.3289799900111724E-002  0.4324984885253744E-001 -0.3289356399358256E-002 -0.1241165969968550E-012  0.1720852902418087E-004  0.3143826683672113E+008  0.9946604097855757E+029  0.8806779602486007E+001  0.3895334126635625E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5561883397253933E-002  0.4325813510002757E-001 -0.3289984941101884E-002  0.4325064185678801E-001 -0.3289418253547081E-002  0.9142788867735320E-012  0.2197227854156703E-004  0.3143660148211733E+008  0.1435057250214402E+030  0.8805926983101799E+001  0.3894735290999813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6201687503954599E-002  0.4326085258919866E-001 -0.3290192375050609E-002  0.4325153613092771E-001 -0.3289487576518822E-002 -0.1902485231865875E-012  0.2731709630094851E-004  0.3143475092046576E+008  0.1989320820586571E+030  0.8804979603809391E+001  0.3894069936848281E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7430882992974669E-002  0.4326691127636265E-001 -0.3290654858952620E-002  0.4325352926435008E-001 -0.3289642736707042E-002  0.2418593686047334E-011  0.3921578241739147E-004  0.3143071216614765E+008  0.3421638022472812E+030  0.8802912257907520E+001  0.3892618142316296E+017  0.0000000000000000E+000  0.0000000000000000E+000
