                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       21                        1                        0                       74 -0.9999797936764864E+000  0.6099301992827841E-001 -0.5459830877396286E-003  0.1314875770801859E+001 -0.1177019819941037E-001  0.9999733777286288E+000  0.6547167265786811E+000 -0.2617315894920434E-017  0.1759740586622745E+003  0.3147861219153683E+001  0.1860074239985684E-002  0.3702924204826437E+002 -0.5072415407257048E+001
                       22                        1                        0                       73 -0.9999841202642733E+000  0.6193000461970465E-001 -0.5972461328672069E-003  0.1335075106231018E+001 -0.1287531704833826E-001  0.9999733777286288E+000  0.7202308333578410E+000 -0.1865330523439282E-016  0.1877460584500332E+003  0.3613290725332948E+001  0.1917662736098318E-002  0.4060597411021656E+002 -0.5487745361078464E+001
                       23                        1                        0                       72 -0.9999523660082039E+000  0.6272977000995920E-001 -0.4677991647005226E-003  0.1352316294406454E+001 -0.1008472425187928E-001  0.9999733777286288E+000  0.6559072433111583E+000 -0.3687229370357009E-017  0.1666527287960319E+003  0.2503536087044719E+001  0.1967512022751190E-002  0.3686650354178637E+002 -0.4940977203216461E+001
                       24                        1                        0                       71 -0.9999887088291266E+000  0.6355648897680474E-001 -0.6559570676633649E-003  0.1370138542592325E+001 -0.1414099606759936E-001  0.9999733777286288E+000  0.8182966801127666E+000  0.5214189877112308E-016  0.2025481084455918E+003  0.4177634015292134E+001  0.2019713645529353E-002  0.4589311392986662E+002 -0.6054660083210767E+001
                       25                        1                        0                       70 -0.9999843691186098E+000  0.6461222893524615E-001 -0.6159270891012152E-003  0.1392897981184714E+001 -0.1327803750317705E-001  0.9999733777286288E+000  0.8298393175274809E+000 -0.1308349676636246E-016  0.1987250171754968E+003  0.3786730357526209E+001  0.2087370063990335E-002  0.4636349727829329E+002 -0.6031431082674767E+001
                       26                        1                        0                       69 -0.9999764949681331E+000  0.6535008328477487E-001 -0.5570395714811157E-003  0.1408804503073889E+001 -0.1200855174542336E-001  0.9999733777286288E+000  0.8123500019317659E+000  0.9198779171259087E-018  0.1901854387593829E+003  0.3253067931461334E+001  0.2135316692663509E-002  0.4526936347429876E+002 -0.5832197588603556E+001
                       27                        1                        0                       68 -0.9999915968674610E+000  0.6634501853997384E-001 -0.6833741341080493E-003  0.1430253125590302E+001 -0.1473204790298924E-001  0.9999733777286288E+000  0.9457827878504804E+000  0.1502038168628229E-016  0.2148306793805411E+003  0.4423176386740963E+001  0.2200830742534735E-002  0.5254879062025282E+002 -0.6648055498815577E+001
                       28                        1                        0                       67 -0.9999905375317260E+000  0.6741165157620478E-001 -0.6544262919165410E-003  0.1453247395054678E+001 -0.1410799589901619E-001  0.9999733777286288E+000  0.9661858532214486E+000  0.4908137341101107E-016  0.2125630870891953E+003  0.4122636580978767E+001  0.2272165384115819E-002  0.5348209066031274E+002 -0.6659694655419296E+001
                       29                        1                        0                       66 -0.9999874246732910E+000  0.6843222996397494E-001 -0.6138046665131166E-003  0.1475248827281857E+001 -0.1323228272599476E-001  0.9999733777286288E+000  0.9732172626786023E+000  0.4816549727134401E-016  0.2077799969455128E+003  0.3736932278251015E+001  0.2341485048921180E-002  0.5368255257790117E+002 -0.6578906497809845E+001
                       30                        1                        0                       65 -0.9999898303405551E+000  0.6940477165416808E-001 -0.6360050778340780E-003  0.1496214693638915E+001 -0.1371087491543042E-001  0.9999733777286288E+000  0.1030333650684281E+001 -0.1575114880074564E-016  0.2138709693466016E+003  0.3920993159579729E+001  0.2408511164183608E-002  0.5665625558820227E+002 -0.6828215822980159E+001
                       31                        1                        0                       64 -0.9999926053025016E+000  0.7057720992024874E-001 -0.6712844603408509E-003  0.1521489891860665E+001 -0.1447142104548848E-001  0.9999733777286288E+000  0.1108768633423854E+001  0.1279345770182451E-016  0.2225495482095179E+003  0.4222619855665454E+001  0.2490571280063431E-002  0.6073123086014246E+002 -0.7166230019993438E+001
                       32                        1                        0                       63 -0.9999878963110722E+000  0.7166905924315962E-001 -0.5682131124088580E-003  0.1545027769174333E+001 -0.1224942878770176E-001  0.9999733777286288E+000  0.1057935803255071E+001 -0.2379577923181620E-016  0.2059189645571138E+003  0.3281473732186511E+001  0.2568227026399762E-002  0.5771484887355695E+002 -0.6690529761405201E+001
                       33                        1                        0                       62 -0.9999957131423549E+000  0.7283472582135568E-001 -0.7146131012301381E-003  0.1570156984653511E+001 -0.1540549153673636E-001  0.9999733777286288E+000  0.1243993243182165E+001  0.6202052769625959E-017  0.2344808682596852E+003  0.4595385943090991E+001  0.2652448642736025E-002  0.6764121394683769E+002 -0.7640991113205945E+001
                       34                        1                        0                       61 -0.9999957148733316E+000  0.7429170874477152E-001 -0.7280832795356137E-003  0.1601566341768871E+001 -0.1569587904506236E-001  0.9999733777286288E+000  0.1321856333685162E+001  0.6938873670948020E-016  0.2394222300834589E+003  0.4699269219114144E+001  0.2759628994108980E-002  0.7151051772071433E+002 -0.7839470179815258E+001
                       35                        1                        0                       60 -0.9999859023201919E+000  0.7553062102136159E-001 -0.5644023550353722E-003  0.1628274573900233E+001 -0.1216727721454318E-001  0.9999733777286288E+000  0.1207007737388728E+001 -0.4074012336599490E-016  0.2115748757417082E+003  0.3166498087577526E+001  0.2852437355936270E-002  0.6501009880053502E+002 -0.6983025926104966E+001
                       36                        1                        0                       59 -0.9999894396709602E+000  0.7666361809125052E-001 -0.6247034754747333E-003  0.1652699506414450E+001 -0.1346723714948583E-001  0.9999733777286288E+000  0.1320940739453257E+001  0.4077860089356949E-018  0.2247291411652193E+003  0.3656141461204104E+001  0.2938655169420554E-002  0.7088088090912362E+002 -0.7415255893948228E+001
                       37                        1                        0                       58 -0.9999925894264660E+000  0.7802630967810405E-001 -0.6534979758601732E-003  0.1682076149065300E+001 -0.1408798344035126E-001  0.9999733777286288E+000  0.1412558943943186E+001 -0.5293221747489877E-016  0.2319834050583333E+003  0.3883127532008591E+001  0.3044052500991694E-002  0.7545109143465451E+002 -0.7640832573358927E+001
                       38                        1                        0                       57 -0.9999945506102279E+000  0.7947249285642771E-001 -0.6812763665007846E-003  0.1713252687356978E+001 -0.1468682463313297E-001  0.9999733777286288E+000  0.1509615116925864E+001 -0.5658958835400886E-016  0.2389763763484052E+003  0.4108621794106196E+001  0.3157938560407479E-002  0.8024513546494295E+002 -0.7832350159137376E+001
                       39                        1                        0                       56 -0.9999951895672403E+000  0.8099132671822351E-001 -0.6902936747558056E-003  0.1745995415083807E+001 -0.1488121802693968E-001  0.9999733777286288E+000  0.1590804035813306E+001  0.1849615480873809E-017  0.2425084940859526E+003  0.4121573406365424E+001  0.3279797501789012E-002  0.8413559868163728E+002 -0.7900367806908494E+001
                       40                        1                        0                       55 -0.9999958775334050E+000  0.8263678116550838E-001 -0.7504378782428430E-003  0.1781467804993951E+001 -0.1617779517646064E-001  0.9999733777286288E+000  0.1742598008767843E+001 -0.3026970692395376E-016  0.2551075715235618E+003  0.4642733009012802E+001  0.3414418800698053E-002  0.9163857654385758E+002 -0.8192990971721827E+001
                       41                        1                        0                       54 -0.9999910591382485E+000  0.8441594351932487E-001 -0.6933353863136102E-003  0.1819822644188779E+001 -0.1494679065859210E-001  0.9999733777286288E+000  0.1759158352611947E+001 -0.6183122359402764E-016  0.2468617821795270E+003  0.4048230056418396E+001  0.3563025760128923E-002  0.9194472875440469E+002 -0.7818518633603696E+001
                       42                        1                        0                       53 -0.9999794447153354E+000  0.8581260439673102E-001 -0.5880679520149781E-003  0.1849931590259784E+001 -0.1267745559407966E-001  0.9999733777286288E+000  0.1680860815062159E+001 -0.6316493757138858E-017  0.2282325509677650E+003  0.3121018111856606E+001  0.3681901536674929E-002  0.8738043429497057E+002 -0.7138844886345732E+001
                       43                        1                        0                       52 -0.9999903811866881E+000  0.8746223001262900E-001 -0.7768482909667452E-003  0.1885493901419141E+001 -0.1674714576491110E-001  0.9999733777286288E+000  0.2024943012853890E+001  0.2292360680488849E-016  0.2646624079075937E+003  0.4707101180684824E+001  0.3824820839391007E-002  0.1047175886521927E+003 -0.8002846554445552E+001
                       44                        1                        0                       51 -0.9999841699860254E+000  0.8933183748241690E-001 -0.7124999385326904E-003  0.1925798538996113E+001 -0.1535993638249242E-001  0.9999733777286288E+000  0.2034193437211195E+001 -0.1273460929555430E-015  0.2548854950191336E+003  0.4067878987064103E+001  0.3990088593992474E-002  0.1044783771083953E+003 -0.7463555985495494E+001
                       45                        1                        0                       50 -0.9999774090078252E+000  0.9104027519201849E-001 -0.6979359222002448E-003  0.1962628709938966E+001 -0.1504596812475386E-001  0.9999733777286288E+000  0.2102027796469663E+001  0.4217502804294963E-017  0.2535960832908252E+003  0.3880148118874056E+001  0.4144165853519242E-002  0.1072889425268546E+003 -0.7147586362425377E+001
                       46                        1                        0                       49 -0.9999718609407703E+000  0.9294454349144748E-001 -0.7156592231625399E-003  0.2003680559002508E+001 -0.1542804363177669E-001  0.9999733777286288E+000  0.2231673451214254E+001 -0.7140064128289241E-017  0.2582861831801860E+003  0.3985648389952998E+001  0.4319344082416778E-002  0.1131031963786088E+003 -0.6885866695443898E+001
                       47                        1                        0                       48 -0.9999471496061816E+000  0.9481501137509124E-001 -0.6347830740876128E-003  0.2044003745215590E+001 -0.1368453119413336E-001  0.9999733777286288E+000  0.2196583095370392E+001 -0.8483816795078303E-017  0.2443520403063823E+003  0.3271449358488722E+001  0.4494943191029323E-002  0.1105393804809025E+003 -0.6144819672048665E+001
                       48                        1                        0                       47 -0.9999461728952409E+000  0.9665992176400633E-001 -0.6490646608980103E-003  0.2083775967882013E+001 -0.1399241089065727E-001  0.9999733777286288E+000  0.2320365209623415E+001 -0.1045476039124374E-016  0.2483293931086941E+003  0.3328285013660829E+001  0.4671570237711913E-002  0.1159411803432042E+003 -0.5781227956171489E+001
                       49                        1                        0                       46 -0.9999587838422647E+000  0.9880683466698373E-001 -0.7225001420029707E-003  0.2130058702553396E+001 -0.1557551884195454E-001  0.9999733777286288E+000  0.2573164705034317E+001 -0.6497260769047463E-016  0.2635347526213321E+003  0.3859712851663745E+001  0.4881395288454330E-002  0.1275353909927097E+003 -0.5449897993353544E+001
                       50                        1                        0                       45 -0.9999116903141486E+000  0.1011305252360018E+000 -0.6273047854847434E-003  0.2180152376085802E+001 -0.1352331568943235E-001  0.9999733777286288E+000  0.2524063225289055E+001  0.4800375214621421E-016  0.2468037027654421E+003  0.3058906884616801E+001  0.5113691567254814E-002  0.1239286999011319E+003 -0.4414238280070226E+001
                       51                        1                        0                       44 -0.9998755147605385E+000  0.1029113379295957E+000 -0.5607297494483394E-003  0.2218542792987546E+001 -0.1208810389097633E-001  0.9999733777286288E+000  0.2480828115783134E+001 -0.4422821929341143E-018  0.2342371608677779E+003  0.2547804901023526E+001  0.5295371737229723E-002  0.1208917436339296E+003 -0.3627138338571500E+001
                       52                        1                        0                       43 -0.9999575417842991E+000  0.1052773068265040E+000 -0.7447402953588403E-003  0.2269547894565950E+001 -0.1605496778252081E-001  0.9999733777286288E+000  0.3010811771741706E+001  0.2014495905705007E-016  0.2716263601938416E+003  0.3845435536006863E+001  0.5541655666320942E-002  0.1453828069694802E+003 -0.3079616980086094E+001
                       53                        1                        0                       42 -0.9999461507080790E+000  0.1077909327210549E+000 -0.6333847585103143E-003  0.2323736157247346E+001 -0.1365438657636093E-001  0.9999733777286288E+000  0.2926410134781425E+001  0.5154047692219721E-017  0.2518652010982919E+003  0.2962377454465596E+001  0.5809442588437496E-002  0.1397592702859542E+003 -0.1807864065678217E+001
                       54                        1                        0                       41 -0.9999634481882621E+000  0.1102238954643867E+000 -0.6863011570307762E-003  0.2376185499257830E+001 -0.1479514809914612E-001  0.9999733777286288E+000  0.3203613840997137E+001 -0.3031689328869505E-017  0.2636865860025125E+003  0.3280068871608196E+001  0.6074653565672022E-002  0.1514155455625479E+003 -0.6187247194982511E+000
                       55                        1                        0                       40 -0.9999640361810188E+000  0.1131489252749145E+000 -0.6619434661730285E-003  0.2439242728285983E+001 -0.1427004969314499E-001  0.9999733777286288E+000  0.3338458559599937E+001 -0.6335737357400564E-016  0.2607370713475372E+003  0.3053909310637007E+001  0.6401339645434082E-002  0.1557009913311327E+003  0.1006496393169003E+001
                       56                        1                        0                       39 -0.9961086019583797E+000  0.1157758881652526E+000 -0.5068463215916284E-003  0.2495874288083530E+001 -0.1092649533609821E-001  0.9999733777286288E+000  0.3076647724050462E+001  0.6072716720878701E-018  0.2295540743716411E+003  0.2011605806332738E+001  0.6702028140226536E-002  0.1416969922091936E+003  0.2197721897489238E+001
                       57                        1                        0                       38 -0.9904319952630585E+000  0.1185123893994106E+000 -0.6033911760142722E-003  0.2554867254390080E+001 -0.1300779070440759E-001  0.9999733777286288E+000  0.3543419487297567E+001  0.1840070675433784E-017  0.2522883783480094E+003  0.2565813897455275E+001  0.7022593220578768E-002  0.1611250746204371E+003  0.4240698957999125E+001
                       59                        1                        0                       37 -0.9795177613118076E+000  0.1220344616500264E+000 -0.6446995453202317E-003  0.2630795409296888E+001 -0.1389830857015043E-001  0.9999733777286288E+000  0.3921165819181028E+001  0.3154259579469404E-016  0.2632869589521392E+003  0.2783738280228397E+001  0.7446204915105891E-002  0.1752488913371039E+003  0.7045201128266665E+001
                       60                        1                        0                       36 -0.9630157462939665E+000  0.1257626999132138E+000 -0.5583865576154571E-003  0.2711168051376359E+001 -0.1203758981295526E-001  0.9999733777286288E+000  0.3917561799690702E+001 -0.2621727261302144E-018  0.2477092897004470E+003  0.2199361260095780E+001  0.7908128344730536E-002  0.1717292606227182E+003  0.9371506614126563E+001
                       61                        1                        0                       35 -0.9453541450042893E+000  0.1289644714339998E+000 -0.4651822220787876E-003  0.2780191224868594E+001 -0.1002830870710147E-001  0.9999733777286288E+000  0.3798025005674116E+001  0.1291756421529804E-017  0.2283682466860936E+003  0.1645102240908040E+001  0.8315917446125455E-002  0.1636092539708612E+003  0.1097082704742372E+002
                       62                        1                        0                       34 -0.9230065956942028E+000  0.1326961605845317E+000 -0.5622519346171923E-003  0.2860638260512480E+001 -0.1212091886553493E-001  0.9999733777286288E+000  0.4477508168775270E+001 -0.9239532732675249E-017  0.2542772838822152E+003  0.2156981521485750E+001  0.8804135516937900E-002  0.1890017426015771E+003  0.1568415506921560E+002
                       64                        1                        0                       33 -0.8904840116254310E+000  0.1370260220723026E+000 -0.4541501262020040E-003  0.2953980580140084E+001 -0.9790480909976433E-002  0.9999733777286288E+000  0.4359240450974043E+001  0.4861294284792604E-017  0.2322002292617952E+003  0.1537175585287406E+001  0.9388065362479561E-002  0.1794331061219837E+003  0.1805266006495924E+002
                       65                        1                        0                       32 -0.8599262555461664E+000  0.1406423603038075E+000 -0.3621920721357801E-003  0.3031940902898682E+001 -0.7808066899915164E-002  0.9999733777286288E+000  0.4160951180364179E+001 -0.1132002620354815E-016  0.2103587845901571E+003  0.1082602366902435E+001  0.9890136755913015E-002  0.1675243091094852E+003  0.1936198897711785E+002
                       66                        1                        0                       31 -0.8189194971726141E+000  0.1452035828644967E+000 -0.4321693020275372E-003  0.3130270859955038E+001 -0.9316622537932417E-002  0.9999733777286288E+000  0.4942099519580297E+001 -0.3526189554096234E-016  0.2344090457171533E+003  0.1396513548348195E+001  0.1054204023834338E-001  0.1934642215615467E+003  0.2627837513974829E+002
                       67                        1                        0                       30 -0.7632507991734838E+000  0.1508137917531608E+000 -0.3669267549357539E-003  0.3251214662139549E+001 -0.7910136279385771E-002  0.9999733777286288E+000  0.5044102239929090E+001  0.4293984616178530E-016  0.2217943300061648E+003  0.1077737875377337E+001  0.1137239989148289E-001  0.1903414266747344E+003  0.3050659825966036E+002
                       69                        1                        0                       29 -0.7071420950479417E+000  0.1561397641123541E+000 -0.2420672791155008E-003  0.3366030947991578E+001 -0.5218439758962219E-002  0.9999733777286288E+000  0.4512204279439633E+001  0.6189574166092192E-016  0.1850816826307955E+003  0.5751887325356384E+000  0.1218981296853079E-001  0.1641089574529921E+003  0.3010889854748033E+002
                       70                        1                        0                       28 -0.6573712259529930E+000  0.1608390169660043E+000 -0.2082097812577729E-003  0.3467336535506376E+001 -0.4488546344183751E-002  0.9999733777286288E+000  0.4556705800840679E+001  0.2207131920447862E-016  0.1761600090724928E+003  0.4562783090254248E+000  0.1293459468929536E-001  0.1602893824886858E+003  0.3280436007428400E+002
                       71                        1                        0                       27 -0.5920376219255907E+000  0.1670512380631115E+000 -0.1992660219929286E-003  0.3601258400878112E+001 -0.4295738505335028E-002  0.9999733777286288E+000  0.4990413599404172E+001  0.1794621550856632E-016  0.1788498957623714E+003  0.4253257077018023E+000  0.1395305806920918E-001  0.1676729435902486E+003  0.3911007812800278E+002
                       72                        1                        0                       26 -0.5189464417368003E+000  0.1743128639707203E+000 -0.1275948452285770E-003  0.3757803132943673E+001 -0.2750665087046867E-002  0.9999733777286288E+000  0.4550616895050312E+001 -0.5810446070482694E-016  0.1497615755299003E+003  0.2220753516972522E+000  0.1519248727283745E-001  0.1444981620450731E+003  0.3854064319711649E+002
                       73                        1                        0                       24 -0.4064654708685647E+000  0.1867727317997319E+000 -0.8442014252430773E-004  0.4026410562695896E+001 -0.1819913165529089E-002  0.9999733777286288E+000  0.4631332484121228E+001 -0.2013452054254677E-016  0.1327715012229478E+003  0.1204400663804826E+000  0.1744202667196730E-001  0.1327712230992966E+003  0.4322305434397457E+002
                       74                        1                        0                       23 -0.3358796217029564E+000  0.1961487812200188E+000 -0.5868063958527773E-004  0.4228537629417185E+001 -0.1265025920942558E-002  0.9999733777286288E+000  0.4562765422660461E+001 -0.5719591562326354E-016  0.1185987147758553E+003  0.7163259512610852E-001  0.1923717218704943E-001  0.1205772140416453E+003  0.4467332287518453E+002
                       75                        1                        0                       20 -0.1937399987737786E+000  0.2232507613852029E+000 -0.1824187002539273E-004  0.4812796895507915E+001 -0.3932547189614559E-003  0.9999733777286288E+000  0.4017785972313158E+001 -0.5198316018633785E-016  0.8061448009964062E+002  0.1404144030196709E-001  0.2492045122953638E-001  0.8243429306294161E+002  0.4147178927723586E+002
                       76                        1                        0                       17 -0.1137463899121001E+000  0.2580842155843071E+000 -0.3910871033462660E-005  0.5563729789035673E+001 -0.8430980414935535E-004  0.9999733777286288E+000  0.2877932925427872E+001 -0.1616152719416998E-016  0.4320698958489966E+002  0.2000922218884307E-002  0.3330373116688353E-001  0.4146837652415280E+002  0.2815070734263661E+002
                       77                        1                        0                       16 -0.1210932104787785E+000  0.2710343949698714E+000 -0.1512675309443998E-005  0.5842907260845386E+001 -0.3260996284192776E-004  0.9999733777286288E+000  0.1828863919980312E+001  0.2034113030062760E-016  0.2490066433314367E+002 -0.1436779103052794E-003  0.3672982162834221E-001  0.2298677270596834E+002  0.1714756450755998E+002
                       78                        1                        0                       15 -0.1046732098614193E+000  0.2840234543305161E+000 -0.1958862063029377E-005  0.6122922899666059E+001 -0.4222877089950599E-004  0.9999733777286288E+000  0.2433758254159667E+001 -0.1847544583552934E-016  0.3017288313721674E+002  0.2737992144216608E-003  0.4033466130491938E-001  0.2660679734984309E+002  0.2167609185172667E+002
                       79                        1                        0                       14 -0.1153548052040433E+000  0.3065719787182734E+000 -0.1344972104092040E-005  0.6609019643517412E+001 -0.2899464945586498E-004  0.9999733777286288E+000  0.2191151087028251E+001  0.8559928373128967E-017  0.2331230926639352E+002  0.6161991700953045E-003  0.4699318906761887E-001  0.1872291545016925E+002  0.1756129700024390E+002
                       80                        1                        0                       13 -0.1651131612291132E+000  0.3257963450937655E+000 -0.6815957591603223E-006  0.7023454829476012E+001 -0.1469371003854316E-004  0.9999733777286288E+000  0.1428615390625748E+001 -0.6484148476984406E-017  0.1346044428503730E+002  0.4967113161842946E-004  0.5307162923822784E-001  0.9860322658109745E+001  0.1033832151817263E+002
                       81                        1                        0                       12 -0.1688797518362487E+000  0.3457876931181723E+000 -0.7346851096639993E-006  0.7454424458031375E+001 -0.1583820002685620E-004  0.9999733777286288E+000  0.1672808573444394E+001 -0.1189819371931926E-016  0.1399271007500111E+002 -0.7407386971636032E-004  0.5978456435599355E-001  0.9212723521189245E+001  0.1078639854540430E+002
                       82                        1                        0                       11 -0.2316295968618026E+000  0.3814982590144092E+000 -0.5080411446729077E-006  0.8224265956514307E+001 -0.1095225310185266E-004  0.9999733777286288E+000  0.1427711575881530E+001 -0.1522261776435697E-016  0.9806925410419192E+001  0.3120093203409018E-003  0.7277046081551251E-001  0.5190333298568720E+001  0.7357188708017132E+001
                       83                        1                        0                       10 -0.3689563416062378E+000  0.4191581498213556E+000 -0.2838812456537608E-006  0.9036130625804756E+001 -0.6119857192414914E-005  0.9999733777286288E+000  0.9201426033818009E+000 -0.1603666678252007E-017  0.5240108863259365E+001 -0.1457372858620005E-003  0.8784677728083078E-001  0.2106678574981646E+001  0.3679476389091861E+001
                       84                        1                        0                        9 -0.3695022760642951E+000  0.4495890421965502E+000 -0.2536769947868795E-006  0.9692153939867143E+001 -0.5468719772316943E-005  0.9999733777286288E+000  0.9898247409178271E+000  0.3383526937397901E-017  0.4896096224268200E+001  0.6706160037558401E-004  0.1010651534316056E+000  0.1506358703040376E+001  0.3178886343815912E+001
