                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       25                        1                     -199                       15                      214 -0.9999999999878628E+000  0.3153197784205637E-002 -0.3510195164204177E-003  0.7942887400106740E-004  0.4971328133159678E-005  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000  0.7193678079666065E-007  0.7168478424002870E-007  0.7193680659756114E-007  0.7168475934042975E-007  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002  0.7204175909638073E-007  0.7172304293218113E-007  0.7209372532923684E-007  0.7174102006520814E-007  0.9422707228845858E-025  0.5912292531358211E-017  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002  0.7205683634325615E-007  0.7172796524947156E-007  0.7212805710119724E-007  0.7174686665897624E-007  0.2664535114765865E-024  0.7552371856938685E-017  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002  0.7207592637545638E-007  0.7173293371170893E-007  0.7217976738187718E-007  0.7175535908785066E-007  0.4561059830863236E-024  0.9395774956141340E-017  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002  0.7210649830826896E-007  0.7174051906200774E-007  0.7225259093477164E-007  0.7177475621607461E-007  0.7191052736403557E-024  0.1200896331924376E-016  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002  0.7214287739568166E-007  0.7175012713320365E-007  0.7233053579600972E-007  0.7179731842914939E-007  0.1091900357049659E-023  0.1494720875186318E-016  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002  0.7219565544097205E-007  0.7176455826558770E-007  0.7243954218418431E-007  0.7182689839477103E-007  0.1784330916673029E-023  0.1911510511778885E-016  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002  0.7225555689642304E-007  0.7178109044029042E-007  0.7256124364246481E-007  0.7185977622163856E-007  0.2748502070242951E-023  0.2380718381015474E-016  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002  0.7234108877549691E-007  0.7180492367799503E-007  0.7273475712519404E-007  0.7190768088599075E-007  0.4557896948706862E-023  0.3047472880239602E-016  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
