                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                        2                        1                      -13                        0                       13 -0.9992465399078572E+000  0.1392532710264688E+000 -0.7340299586128685E-003  0.1189018807319257E+002  0.9695736745785544E-002  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.0000000000000000E+000 -0.2757637606631088E-001 -0.3635088817922615E-002 -0.2757637606665472E-001 -0.3635088817992471E-002  0.0000000000000000E+000  0.0000000000000000E+000  0.3144428011617867E+008  0.0000000000000000E+000  0.8809858528928345E+001  0.3897496902307036E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1230439216380033E-002 -0.2757671721856923E-001 -0.3635133281019794E-002 -0.2757642942010846E-001 -0.3635095086718802E-002  0.3318673674303809E-015  0.4423410995783293E-006  0.3144393308720459E+008  0.1554156788989439E+028  0.8809680832282577E+001  0.3897372068094722E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1390349579094589E-002 -0.2757680169186908E-001 -0.3635144351900987E-002 -0.2757645991653785E-001 -0.3635099013629325E-002  0.4336439354088988E-015  0.5647859690403063E-006  0.3144382864427352E+008  0.2242254627296695E+028  0.8809627854432872E+001  0.3897334508263110E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1550259941809145E-002 -0.2757690193320176E-001 -0.3635157478759946E-002 -0.2757650028206371E-001 -0.3635104001804919E-002  0.3025494140952328E-014  0.7021723506160536E-006  0.3144370663705524E+008  0.3108313681728273E+028  0.8809564878275756E+001  0.3897290609147664E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1751736435659237E-002 -0.2757704892629649E-001 -0.3635176713198639E-002 -0.2757655455662888E-001 -0.3635110889014457E-002 -0.2220544075979088E-015  0.8965420802454560E-006  0.3144354046079358E+008  0.4484511391965673E+028  0.8809479599835903E+001  0.3897230882699723E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1953212929509329E-002 -0.2757721690054913E-001 -0.3635198693542125E-002 -0.2757661374635322E-001 -0.3635118324419294E-002  0.7047599074012147E-014  0.1114629786187951E-005  0.3144335415775765E+008  0.6216627464998507E+028  0.8809384391867930E+001  0.3897163817095206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2207061445626085E-002 -0.2757745719908071E-001 -0.3635230125573419E-002 -0.2757669620624468E-001 -0.3635128637285526E-002  0.2570306677527465E-014  0.1423173737614829E-005  0.3144309091728190E+008  0.8969028353809802E+028  0.8809249628777154E+001  0.3897069119969658E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2460909961742842E-002 -0.2757772829866822E-001 -0.3635265591210238E-002 -0.2757678807242815E-001 -0.3635140290891639E-002  0.1104462818322047E-013  0.1769366676147118E-005  0.3144279580832796E+008  0.1243325503153898E+029  0.8809098493133275E+001  0.3896962975940792E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2780747079570460E-002 -0.2757811324639339E-001 -0.3635315939994012E-002 -0.2757691706432561E-001 -0.3635156326727576E-002  0.1741149242979768E-013  0.2259152652557947E-005  0.3144237812421418E+008  0.1793807443093998E+029  0.8808884623516668E+001  0.3896812737218206E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3100584197398078E-002 -0.2757854582357610E-001 -0.3635372524412235E-002 -0.2757706174251841E-001 -0.3635174727888077E-002  0.1233180598277610E-013  0.2808700313385731E-005  0.3144190947360448E+008  0.2486651016682734E+029  0.8808644659577121E+001  0.3896644170446609E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3503569740506772E-002 -0.2757915866731449E-001 -0.3635452680259527E-002 -0.2757726567386533E-001 -0.3635200067562172E-002  0.6403438589640425E-013  0.3586194604091865E-005  0.3144124652044245E+008  0.3587620517142375E+029  0.8808305211284477E+001  0.3896405724109603E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3906555283615465E-002 -0.2757984650199734E-001 -0.3635542650333756E-002 -0.2757749465444115E-001 -0.3635229157008015E-002  0.7868773720690770E-014  0.4458548652968382E-005  0.3144050247934918E+008  0.4973302043740408E+029  0.8807924249878939E+001  0.3896138123471238E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4414317287084366E-002 -0.2758082037496287E-001 -0.3635670027866411E-002 -0.2757781861661178E-001 -0.3635269489914167E-002  0.1859150794247087E-012  0.5692762151005956E-005  0.3143944759221375E+008  0.7175258917648111E+029  0.8807384140143281E+001  0.3895758744389098E+017  0.0000000000000000E+000  0.0000000000000000E+000
