                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       12                        1                        0                       22 -0.6785354455716384E-001  0.2988088426830426E+000 -0.1523467734267341E-006  0.8399931492312074E+001 -0.4282679349007028E-005  0.9999801052020916E+000  0.2063795552091707E+001  0.1115085286095669E-017  0.2311303693997251E+002 -0.4224744877000716E-004  0.4464336223278961E-001  0.2600740252706069E+002 -0.1009233121908842E+002
                       13                        1                        0                       21 -0.8677211658519270E-001  0.3143156985464081E+000 -0.1512748668019615E-006  0.8835850743375190E+001 -0.4252546565340394E-005  0.9999801052020916E+000  0.2034119485646863E+001 -0.8353312723124336E-017  0.2059306495703678E+002  0.7491427615734797E-004  0.4939717917635814E-001  0.2327263072407835E+002 -0.8927067235523252E+001
                       14                        1                        0                       16 -0.2415908784274219E+000  0.3982788725182168E+000 -0.8917742867540742E-007  0.1119617215457383E+002 -0.2506901351405285E-005  0.9999801052020916E+000  0.1487958977435291E+001 -0.3465560421480319E-017  0.9379074542333667E+001 -0.1846714818830909E-004  0.7931303014719043E-001  0.1007137814181492E+002 -0.3547096749184215E+001
                       15                        1                        0                       15 -0.2705046466902733E+000  0.4262046249992022E+000 -0.8192529279148474E-007  0.1198120383437711E+002 -0.2303033741427939E-005  0.9999801052020916E+000  0.1570849388409731E+001 -0.5962306996979562E-018  0.8646679744658249E+001 -0.1204927484584709E-004  0.9082519118535527E-001  0.8859706711811551E+001 -0.3021064114934847E+001
                       19                        2                        0                      318 -0.9999993995698522E+000  0.3625399719020884E-001 -0.1658878896966977E-003  0.1019150203139256E+001 -0.4663338930483269E-002  0.9999801052020916E+000  0.5054282408068080E-002  0.2331591919558077E-018  0.3845442430018013E+001  0.3519223418887628E-001  0.6571761561338366E-003  0.8820083037284516E+000 -0.2649923634679486E+000
                       21                        2                        0                      299 -0.9999991858421914E+000  0.3855616796684851E-001 -0.1670860251765624E-003  0.1083867420453633E+001 -0.4697020182547309E-002  0.9999801052020916E+000  0.9672898161817723E-002  0.2675241383108881E-018  0.6506843252799557E+001  0.5639662671267059E-001  0.7432890441439194E-003  0.1663499903040770E+001 -0.5038433519576717E+000
                       22                        2                        0                      297 -0.9999993011298967E+000  0.3883756801084784E-001 -0.1719177523708433E-003  0.1091777966441174E+001 -0.4832846743291203E-002  0.9999801052020916E+000  0.1060785882208671E-001 -0.4371409729750879E-019  0.7032731699886452E+001  0.6226277086199136E-001  0.7541783444986142E-003  0.1821083983142002E+001 -0.5520321008460186E+000
                       23                        2                        0                      293 -0.9999994815257996E+000  0.3938514235349633E-001 -0.1828715477016597E-003  0.1107171041572066E+001 -0.5140773140426863E-002  0.9999801052020916E+000  0.1269268390174407E-001  0.6100412616120010E-019  0.8182508508067041E+001  0.7598759078110333E-001  0.7755947191025824E-003  0.2171580585390647E+001 -0.6593036052319586E+000
                       24                        2                        0                      289 -0.9999990039411341E+000  0.3996360384740089E-001 -0.1730850399930425E-003  0.1123432397414513E+001 -0.4865660819241083E-002  0.9999801052020916E+000  0.1400489519965338E-001  0.1071379122933310E-018  0.8769040027805300E+001  0.7595970498530775E-001  0.7985448162359965E-003  0.2387475561626065E+001 -0.7263399357824547E+000
                       25                        2                        0                      284 -0.9999989647560228E+000  0.4072372337171948E-001 -0.1776659959516002E-003  0.1144800412741348E+001 -0.4994437852329091E-002  0.9999801052020916E+000  0.1695196539083232E-001 -0.7512547809993604E-018  0.1022177284186638E+002  0.8919082836808474E-001  0.8292108226281667E-003  0.2876366869286246E+001 -0.8770471298345245E+000
                       26                        2                        0                      280 -0.9999994343408366E+000  0.4119460049091696E-001 -0.1932552042382509E-003  0.1158037422419645E+001 -0.5432672144364921E-002  0.9999801052020916E+000  0.1990358118194085E-001  0.8694852138260198E-019  0.1172864586937230E+002  0.1100471149083524E+000  0.8484975548031291E-003  0.3367496556580867E+001 -0.1027915331297117E+001
                       27                        2                        0                      274 -0.9999999999993011E+000  0.4218068970241000E-001 -0.5455463511500352E-003  0.1185757759433351E+001 -0.1533606547381197E-001  0.9999801052020916E+000  0.5126842535561067E-001 -0.9254070716754441E-020  0.2880252827798746E+002  0.7451627064404428E+000  0.8896052918854972E-003  0.8625098773467460E+001 -0.2620985428928062E+001
                       28                        2                        0                      271 -0.9999999824966841E+000  0.4271799671694909E-001 -0.2883123913820981E-003  0.1200862205713928E+001 -0.8104861670921788E-002  0.9999801052020916E+000  0.3561276097780520E-001 -0.1392853020176700E-017  0.1951418693920118E+002  0.2634221709098395E+000  0.9124136217546336E-003  0.5970325873544347E+001 -0.1826785612659054E+001
                       29                        2                        0                      195 -0.1000000000000000E+001  0.4187910003662865E-001 -0.1747609099138116E-002  0.1177279655142309E+001 -0.4912771849818644E-001  0.9999801052020916E+000  0.1404957739245536E+000  0.6837588937271889E-018  0.7969413126198125E+002  0.6662852444175992E+001  0.8769295099389748E-003  0.2370505524340402E+002 -0.7016855790972755E+001
                       30                        2                        0                      261 -0.9999994749899940E+000  0.4431869235070842E-001 -0.2153189451859537E-003  0.1245859982697000E+001 -0.6052914540007190E-002  0.9999801052020916E+000  0.3911879423411005E-001  0.1540352091968458E-018  0.1991621242752952E+002  0.1935273267808671E+000  0.9820732458383689E-003  0.6494861777455310E+001 -0.1998766678782243E+001
                       31                        2                        0                      254 -0.9999993443920602E+000  0.4553864773131813E-001 -0.2144990676632670E-003  0.1280154622469990E+001 -0.6029866644366564E-002  0.9999801052020916E+000  0.4790277436023154E-001  0.7486875286159311E-018  0.2309922596246557E+002  0.2176114709236701E+000  0.1036884218598542E-002  0.7895780474762456E+001 -0.2437253803900071E+001
                       32                        2                        0                      252 -0.9999995936393021E+000  0.4593203068928688E-001 -0.2280609012629875E-003  0.1291213163668135E+001 -0.6411108618750253E-002  0.9999801052020916E+000  0.5306712015013312E-001 -0.4751575258350559E-019  0.2515289789727301E+002  0.2497829168400829E+000  0.1054875721620797E-002  0.8726829330214690E+001 -0.2695542961316988E+001
                       33                        2                        0                      249 -0.9999997729743908E+000  0.4649891696381508E-001 -0.2455131809818722E-003  0.1307149124020620E+001 -0.6901716435798027E-002  0.9999801052020916E+000  0.6074698669584207E-001 -0.9239609969052774E-020  0.2809497558989874E+002  0.2966898778519454E+000  0.1081074639403888E-002  0.9956658536187412E+001 -0.3078341317115441E+001
                       34                        2                        0                      247 -0.9999997054817308E+000  0.4687699694571826E-001 -0.2378013531315214E-003  0.1317777477311925E+001 -0.6684926246318379E-002  0.9999801052020916E+000  0.6300590872038624E-001  0.1399078856871271E-017  0.2867174393739804E+002  0.2909041225148122E+000  0.1098726421324438E-002  0.1030390879190567E+002 -0.3188895915168981E+001
                       35                        2                        0                      243 -0.9999996615869907E+000  0.4770668332591464E-001 -0.2387024188060127E-003  0.1341101113557679E+001 -0.6710256453643701E-002  0.9999801052020916E+000  0.7126263412130254E-001  0.6644507197164707E-020  0.3131098480935540E+002  0.3133392443415903E+000  0.1137963816979551E-002  0.1159777648443109E+002 -0.3595708694728345E+001
                       36                        2                        0                      238 -0.9999995732477028E+000  0.4878076471713768E-001 -0.2459919415246078E-003  0.1371295032929105E+001 -0.6915175059458865E-002  0.9999801052020916E+000  0.8420420138641460E-001  0.6273741786573428E-017  0.3538582619323938E+002  0.3568967233717270E+000  0.1189781503194375E-002  0.1361873174477192E+002 -0.4230935623414901E+001
                       37                        2                        0                      233 -0.9999996809714308E+000  0.4968059442314733E-001 -0.2693330382069771E-003  0.1396590495464147E+001 -0.7571325698532509E-002  0.9999801052020916E+000  0.1001415856654233E+000  0.8474825074977258E-017  0.4057219706343555E+002  0.4399202224699505E+000  0.1234080731118628E-002  0.1611272598297253E+002 -0.5012093248072031E+001
                       38                        2                        0                      228 -0.9999998689513685E+000  0.5086937846186801E-001 -0.3073670079312748E-003  0.1430008865532265E+001 -0.8640513401266125E-002  0.9999801052020916E+000  0.1256514123618233E+000  0.7888060423069312E-018  0.4855487776627851E+002  0.5867855389420105E+000  0.1293846832548379E-002  0.2008042070816361E+002 -0.6254971018556357E+001
                       39                        2                        0                      226 -0.9999999999999942E+000  0.5125063624569696E-001 -0.9400540194218417E-003  0.1440726551248383E+001 -0.2642622384034352E-001  0.9999801052020916E+000  0.2740067334776471E+000 -0.4985984452266705E-017  0.1042198195326107E+003  0.3824546217784599E+001  0.1313313857794371E-002  0.4372793955657227E+002 -0.1346123636722401E+002
                       42                        2                        0                      217 -0.9999998933597449E+000  0.5340001594411624E-001 -0.3221066544167520E-003  0.1501148599189044E+001 -0.9054865331373625E-002  0.9999801052020916E+000  0.1709569858590720E+000 -0.1383563593805314E-016  0.5994909003124378E+002  0.7232465840864807E+000  0.1425780851415933E-002  0.2692996050729445E+002 -0.8419678543712671E+001
                       44                        2                        0                      204 -0.9999997252580608E+000  0.5697129568036768E-001 -0.3334816819819342E-003  0.1601542231636578E+001 -0.9374633151538319E-002  0.9999801052020916E+000  0.2447832109192587E+000 -0.1361159495196362E-016  0.7541378048926792E+002  0.8828993770613213E+000  0.1622864265749945E-002  0.3779215264804892E+002 -0.1186484021201182E+002
                       45                        2                        0                      202 -0.9999999998433053E+000  0.5737406374065483E-001 -0.6799272394463854E-003  0.1612864601093001E+001 -0.1911369884446403E-001  0.9999801052020916E+000  0.3887114606198391E+000  0.6344806442495452E-017  0.1180426820513692E+003  0.2798187035212803E+001  0.1645891595058362E-002  0.5990806809040064E+002 -0.1869034137988206E+002
                       46                        2                        0                      193 -0.9999993395772445E+000  0.6014833604933147E-001 -0.2869938926038506E-003  0.1690853248030807E+001 -0.8067796839404319E-002  0.9999801052020916E+000  0.2906200421014031E+000 -0.2510123424490332E-016  0.8032941111661825E+002  0.7665899892719733E+000  0.1808911164751652E-002  0.4407761424898461E+002 -0.1388779924616057E+002
                       47                        2                        0                      237 -0.9999996531761829E+000  0.4899689343468563E-001 -0.2565600762545121E-003  0.1377370711294653E+001 -0.7212260001576467E-002  0.9999801052020916E+000  0.8895318450227846E-001  0.4191469108021152E-018  0.3705225194129181E+002  0.3880403305712274E+000  0.1200347783124968E-002  0.1436897785572449E+002 -0.4464973367531032E+001
                       48                        2                        0                      185 -0.9999986939959510E+000  0.6282735278404768E-001 -0.2765406740028548E-003  0.1766164128513163E+001 -0.7773942349242306E-002  0.9999801052020916E+000  0.3449852499886895E+000  0.6940018840020341E-017  0.8739844045424300E+002  0.7693995082972357E+000  0.1973638128925588E-002  0.5154999997668142E+002 -0.1626863843882726E+002
                       49                        2                        0                      182 -0.9999983932891826E+000  0.6389965620841741E-001 -0.2848436991066449E-003  0.1796308066767466E+001 -0.8007351914449736E-002  0.9999801052020916E+000  0.3765735866931348E+000  0.1136754658469881E-016  0.9222588740275978E+002  0.8222409502951457E+000  0.2041583031776980E-002  0.5593769745473394E+002 -0.1765696691632376E+002
                       50                        2                        0                      176 -0.9999988769401773E+000  0.6603037370173431E-001 -0.3312135231250261E-003  0.1856205494208453E+001 -0.9310872056516380E-002  0.9999801052020916E+000  0.4671363618556524E+000 -0.3223183036194120E-016  0.1071394227595053E+003  0.1074865376206744E+001  0.2180005125595344E-002  0.6858225290750022E+002 -0.2163723346785703E+002
                       51                        2                        0                      174 -0.9999990995070063E+000  0.6677366267541818E-001 -0.3403803081567039E-003  0.1877100379386126E+001 -0.9568563112709528E-002  0.9999801052020916E+000  0.4952470313573606E+000  0.2665986070258285E-017  0.1110717333819279E+003  0.1132409758647776E+001  0.2229361013545268E-002  0.7241206411897961E+002 -0.2284211477171501E+002
                       52                        2                        0                      170 -0.9999989919504025E+000  0.6836229432867140E-001 -0.3207695522927169E-003  0.1921759021125188E+001 -0.9017277533973552E-002  0.9999801052020916E+000  0.5239792655775264E+000  0.5778876793116568E-017  0.1121187058847941E+003  0.1052188753379567E+001  0.2336701642939940E-002  0.7593972780622643E+002 -0.2396118922518093E+002
                       53                        2                        0                      167 -0.9999990376731367E+000  0.6960690781055075E-001 -0.3154330758694635E-003  0.1956746834364985E+001 -0.8867261771510940E-002  0.9999801052020916E+000  0.5547607554120844E+000  0.5934770536784309E-017  0.1144986090810519E+003  0.1037751585839165E+001  0.2422560807473262E-002  0.7984742251314029E+002 -0.2519038594003432E+002
                       54                        2                        0                      165 -0.9999988441520419E+000  0.7044803958004708E-001 -0.3030511561761062E-003  0.1980392216396972E+001 -0.8519188815457778E-002  0.9999801052020916E+000  0.5668217102166117E+000  0.4813929612273037E-016  0.1142116639574274E+003  0.9826406114632718E+000  0.2481463140335948E-002  0.8120162736051921E+002 -0.2561736526479986E+002
                       55                        2                        0                      155 -0.9999960185526626E+000  0.7511550073684573E-001 -0.2794535386627354E-003  0.2111601030728227E+001 -0.7855827019621115E-002  0.9999801052020916E+000  0.6754769832323244E+000  0.7352968886568067E-017  0.1197179605245503E+003  0.8907885406821454E+000  0.2821169225473545E-002  0.9427651724354396E+002 -0.2968259355601013E+002
                       56                        2                        0                      150 -0.9999936080843363E+000  0.7759785413929846E-001 -0.2788206325813920E-003  0.2181383431854918E+001 -0.7838035150824277E-002  0.9999801052020916E+000  0.7484536921653828E+000 -0.4423327011465588E-017  0.1243009966177623E+003  0.8932744138749812E+000  0.3010713483511926E-002  0.1030121679186023E+003 -0.3236878150362204E+002
                       57                        2                        0                      145 -0.9999963423158524E+000  0.8023150660320916E-001 -0.2860177495665251E-003  0.2255419059692328E+001 -0.8040356103157674E-002  0.9999801052020916E+000  0.8399054241183822E+000 -0.7942291025531918E-016  0.1304817734339254E+003  0.9303208650040938E+000  0.3218547325910396E-002  0.1138845515443911E+003 -0.3568835144115253E+002
                       58                        2                        0                      140 -0.9999969443147569E+000  0.8316495565255877E-001 -0.2685218869809121E-003  0.2337882385842492E+001 -0.7548523111207214E-002  0.9999801052020916E+000  0.9026841681260043E+000  0.5484557512295091E-017  0.1305171068097243E+003  0.8428305423180171E+000  0.3458204924346039E-002  0.1203471570090174E+003 -0.3760245424190388E+002
                       59                        2                        0                      137 -0.9999969699061978E+000  0.8503037941948055E-001 -0.2650291144164091E-003  0.2390322038248947E+001 -0.7450336424372200E-002  0.9999801052020916E+000  0.9546432347182375E+000 -0.1614810038712669E-016  0.1320401851634314E+003  0.8231119257334614E+000  0.3615082712110403E-002  0.1259018751795230E+003 -0.3925036247900923E+002
                       60                        2                        0                      134 -0.9999960493263165E+000  0.8698729966426433E-001 -0.2570570001125694E-003  0.2445333783699661E+001 -0.7226229221252490E-002  0.9999801052020916E+000  0.1000605258430820E+001  0.2002607214333217E-016  0.1322408467575024E+003  0.7815774265771548E+000  0.3783395151440255E-002  0.1304554379778428E+003 -0.4057346172491391E+002
                       61                        2                        0                      127 -0.9999865577025470E+000  0.9183744305215409E-001 -0.2349831601843949E-003  0.2581678049218536E+001 -0.6605702929245766E-002  0.9999801052020916E+000  0.1103799152367102E+001  0.2125627696282661E-016  0.1308783699740919E+003  0.6697559904421502E+000  0.4217057973178806E-002  0.1397929597132125E+003 -0.4321173432088553E+002
                       62                        2                        0                      126 -0.9999831766272315E+000  0.9253222478462787E-001 -0.2280854373015028E-003  0.2601209328488876E+001 -0.6411798360863544E-002  0.9999801052020916E+000  0.1108478402116232E+001 -0.3239648467537972E-016  0.1294670425386775E+003  0.6382561639967471E+000  0.4281106311796430E-002  0.1397928006022205E+003 -0.4317695746140962E+002
                       63                        2                        0                      119 -0.9999912097716485E+000  0.9786298747715377E-001 -0.2313986805395594E-003  0.2751064470046679E+001 -0.6504938229038605E-002  0.9999801052020916E+000  0.1286379976726658E+001 -0.2508229193783605E-016  0.1343231796386144E+003  0.6352209127980989E+000  0.4788582158976768E-002  0.1569771230456543E+003 -0.4813905520310811E+002
                       64                        2                        0                      114 -0.9999933257871814E+000  0.1022451000600438E+000 -0.2067578191637820E-003  0.2874251739731735E+001 -0.5812249399586388E-002  0.9999801052020916E+000  0.1352191342577401E+001 -0.9569909402205021E-016  0.1293521728545589E+003  0.5231468404026685E+000  0.5227030243144210E-002  0.1604733743934007E+003 -0.4899072332496124E+002
                       65                        2                        0                      113 -0.9999933548306490E+000  0.1031327140211399E+000 -0.2030074563861449E-003  0.2899203800714533E+001 -0.5706821494171669E-002  0.9999801052020916E+000  0.1368001424704040E+001 -0.1171817358303976E-016  0.1286217829557549E+003  0.5063615090266016E+000  0.5318178350683125E-002  0.1614233769546676E+003 -0.4924096295213874E+002
                       66                        2                        0                      107 -0.9999918205510492E+000  0.1090719232547812E+000 -0.1861830507273388E-003  0.3066163219428968E+001 -0.5233864088815543E-002  0.9999801052020916E+000  0.1497548693305278E+001  0.9864956369263592E-017  0.1258859127466466E+003  0.4297682103330193E+000  0.5948342221248439E-002  0.1699668264937236E+003 -0.5163376226992110E+002
                       67                        2                        0                      102 -0.9998157703622473E+000  0.1144481444107878E+000 -0.1691468890752391E-003  0.3217296261518613E+001 -0.4754953928444600E-002  0.9999801052020916E+000  0.1599950339450855E+001  0.4430425590718136E-017  0.1221552295793818E+003  0.3610746920198659E+000  0.6549188879536252E-002  0.1751608442093930E+003 -0.5315612901217581E+002
                       68                        2                        0                       95 -0.9970757333951717E+000  0.1226616979692706E+000 -0.1364615062960685E-003  0.3448190657347708E+001 -0.3836122431760080E-002  0.9999801052020916E+000  0.1694991794523051E+001  0.6504836086221383E-017  0.1126610904868658E+003  0.2506699617480378E+000  0.7522946074352313E-002  0.1754487774888939E+003 -0.5346027694489647E+002
                       69                        2                        0                       92 -0.9936044381129685E+000  0.1266150173414548E+000 -0.1286986040721838E-003  0.3559323954459674E+001 -0.3617896470718769E-002  0.9999801052020916E+000  0.1777485177534311E+001 -0.1056602153183304E-015  0.1108817599096316E+003  0.2254112534607850E+000  0.8015681308188423E-002  0.1790552018087992E+003 -0.5478308457800362E+002
                       70                        2                        0                       87 -0.9174563508437488E+000  0.1339119400383486E+000 -0.1016720041151303E-003  0.3764450583940386E+001 -0.2858141216922000E-002  0.9999801052020916E+000  0.1812166165366960E+001 -0.3933471365600580E-016  0.1010612271953988E+003  0.1534588292713543E+000  0.8966203842417119E-002  0.1736219008653301E+003 -0.5372584522449421E+002
                       71                        2                        0                       82 -0.7970624615028958E+000  0.1422287828915596E+000 -0.8905672498437856E-004  0.3998248585271295E+001 -0.2503508203041911E-002  0.9999801052020916E+000  0.1975070661172354E+001  0.7207028431163703E-016  0.9764118673574301E+002  0.1222750593260376E+000  0.1011451334140723E-001  0.1788267179286624E+003 -0.5626569276923465E+002
                       72                        2                        0                       81 -0.7703136781493298E+000  0.1440715878895904E+000 -0.8263310291421679E-004  0.4050052392675914E+001 -0.2322931266839598E-002  0.9999801052020916E+000  0.1965906112762290E+001 -0.1166770911087865E-016  0.9471779158872791E+002  0.1086504214273707E+000  0.1037831121851404E-001  0.1758031482774135E+003 -0.5554671373461467E+002
                       73                        2                        0                       74 -0.5919287570814870E+000  0.1577883697920931E+000 -0.5617182457748907E-004  0.4435650179011263E+001 -0.1579067988793013E-002  0.9999801052020916E+000  0.2056349856405559E+001 -0.1558573527012830E-016  0.8259861688232057E+002  0.5880865510783177E-001  0.1244858482082319E-001  0.1680114632792538E+003 -0.5485699023030054E+002
                       74                        2                        0                       71 -0.5252375953005773E+000  0.1642744497476343E+000 -0.4764510529812965E-004  0.4617982893100304E+001 -0.1339370069689696E-002  0.9999801052020916E+000  0.2110337630407063E+001  0.1768938330428763E-016  0.7820557280355514E+002  0.4536368146394445E-001  0.1349304741994404E-001  0.1654338451770957E+003 -0.5486214289888770E+002
                       75                        2                        0                       64 -0.3940396874543891E+000  0.1815463404040550E+000 -0.3447526350409162E-004  0.5103519723114848E+001 -0.9691475292816378E-003  0.9999801052020916E+000  0.2362373440726015E+001  0.2032947030229019E-016  0.7168023319439172E+002  0.2722283333091334E-001  0.1647953685705260E-001  0.1665638106378997E+003 -0.5734972484634836E+002
                       76                        2                        0                       59 -0.3175860362526688E+000  0.1970668926143676E+000 -0.2926211851936944E-004  0.5539823997509324E+001 -0.8225987848135691E-003  0.9999801052020916E+000  0.2742722732219477E+001 -0.4689284745053039E-017  0.7062857369450303E+002  0.2097387504680168E-001  0.1941768008234128E-001  0.1766372448905704E+003 -0.6247241642904865E+002
                       77                        2                        0                       56 -0.2798275522325291E+000  0.2076602257589259E+000 -0.2483096639944717E-004  0.5837617302053250E+001 -0.6980329456464779E-003  0.9999801052020916E+000  0.2931023510834064E+001  0.4882360008472054E-017  0.6797332467447447E+002  0.1625417244442662E-001  0.2156138468112402E-001  0.1778409109907139E+003 -0.6380716466736379E+002
                       78                        2                        0                       49 -0.2101917598000624E+000  0.2374386178251500E+000 -0.1594405549656671E-004  0.6674729253163815E+001 -0.4482095398456647E-003  0.9999801052020916E+000  0.3448448054699536E+001 -0.7752753420257363E-016  0.6117116584243110E+002  0.8212458003079470E-002  0.2818854861735884E-001  0.1783601086602285E+003 -0.6559552015378311E+002
                       79                        2                        0                       46 -0.1879967389979802E+000  0.2522607788286088E+000 -0.1160651042112969E-004  0.7091400780951030E+001 -0.3262751246813364E-003  0.9999801052020916E+000  0.3501920915154665E+001  0.2043170675854655E-016  0.5503419421181335E+002  0.5061282747580838E-002  0.3181775026760815E-001  0.1678980879052585E+003 -0.6206746469732349E+002
                       80                        2                        0                       39 -0.1451148627920157E+000  0.2951145347120387E+000 -0.5840796820105229E-005  0.8296079365349247E+001 -0.1641929091149431E-003  0.9999801052020916E+000  0.3943105875220194E+001  0.7267380516427860E-017  0.4527754914645910E+002  0.1789618553307702E-002  0.4354629429915154E-001  0.1534534707476970E+003 -0.5648337116903326E+002
                       81                        2                        0                       36 -0.1302634970223276E+000  0.3186615016512255E+000 -0.3908209280544846E-005  0.8958017303212459E+001 -0.1098651897963326E-003  0.9999801052020916E+000  0.4054158689476409E+001  0.2948360764273464E-017  0.3992704099402547E+002  0.9766398657125581E-003  0.5077257631730688E-001  0.1414624949839693E+003 -0.5149290763518299E+002
                       82                        2                        0                       33 -0.1188284633535359E+000  0.3462647296325223E+000 -0.2331126643425178E-005  0.9733982371473550E+001 -0.6553120693769257E-004  0.9999801052020916E+000  0.3991462847168212E+001  0.4247468770577972E-016  0.3329207025491939E+002  0.4444198259618742E-003  0.5994963149374172E-001  0.1230359941835778E+003 -0.4396735188695897E+002
                       83                        2                        0                       28 -0.1054627427226750E+000  0.4101319911945343E+000 -0.9643635709429476E-006  0.1152937977974751E+002 -0.2710959908972568E-004  0.9999801052020916E+000  0.4093781231688866E+001  0.5463167037355913E-017  0.2433887550624463E+002  0.1069124535563952E-003  0.8410412510059709E-001  0.9591823736041309E+002 -0.3238110192797954E+002
                       84                        2                        0                       23 -0.1301524927006740E+000  0.4961665134302336E+000 -0.3219337726100620E-006  0.1394792966690815E+002 -0.9050005383724740E-005  0.9999801052020916E+000  0.3303061801096085E+001 -0.1703640220381213E-017  0.1341766487087833E+002  0.7246895226452048E-005  0.1230906045247572E+000  0.5439848179320927E+002 -0.1675196638252356E+002
                       85                        2                        0                       18 -0.2032380319769337E+000  0.6247056146464073E+000 -0.1559077921658833E-006  0.1756134229085960E+002 -0.4382784530577647E-005  0.9999801052020916E+000  0.3062174763535018E+001  0.2396288903426234E-017  0.7846049122934902E+001 -0.1123667718193597E-004  0.1951285524853726E+000  0.2988765900196726E+002 -0.7979795688726830E+001
                       86                        2                        0                        9 -0.5398487943437006E+000  0.1152519794186115E+001 -0.2484222427900459E-007  0.3239893179789882E+002 -0.6983494202734732E-006  0.9999801052020916E+000  0.2042378169540217E+001  0.5943623599076281E-019  0.1534904076977899E+001  0.2941868085060761E-005  0.6641509379954060E+000 -0.3533087082221063E+001  0.3633940324821874E+000
