                                                                                                                                                                                                                                                                



                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15                       16                       17
                       22                        1                        0                       51 -0.9999973062471160E+000  0.7576149115089072E-001 -0.1291735146657132E-002  0.1447946727378935E+001 -0.2468752462273245E-001  0.9999873134680528E+000  0.1662323591691643E+001  0.6687854782899937E-017  0.2893971285414093E+003  0.9870429870025298E+001  0.2869901770703240E-002  0.6368502060154723E+002 -0.7709826107107911E+001
                       23                        1                        0                       50 -0.9999981012648035E+000  0.7736720284860389E-001 -0.1458581811399258E-002  0.1478634943285183E+001 -0.2787628290240118E-001  0.9999873134680528E+000  0.1867109618343635E+001 -0.1955798636664956E-016  0.3115931107025762E+003  0.1174400456531451E+002  0.2992842038308508E-002  0.7119182220534601E+002 -0.8455756718685805E+001
                       24                        1                        0                       49 -0.9999745316169987E+000  0.7892161078720158E-001 -0.8950348156037202E-003  0.1508342646413963E+001 -0.1710582398071475E-001  0.9999873134680528E+000  0.1514139204104763E+001 -0.2501922476891567E-017  0.2430081994790380E+003  0.5531161285042531E+001  0.3114310324623273E-002  0.5741779374469478E+002 -0.6814222451338028E+001
                       25                        1                        0                       48 -0.9999927080589749E+000  0.8021527640773658E-001 -0.1232242047872287E-002  0.1533067066077848E+001 -0.2355049793043068E-001  0.9999873134680528E+000  0.1862755272181262E+001 -0.3968127447656994E-017  0.2893198307732516E+003  0.8894116699928581E+001  0.3217245284584793E-002  0.7040426425065834E+002 -0.8175294792664952E+001
                       26                        1                        0                       47 -0.9999902179766322E+000  0.8241421604519902E-001 -0.1225041737219407E-002  0.1575093000406757E+001 -0.2341288624819511E-001  0.9999873134680528E+000  0.1979864154654236E+001  0.4086034655292308E-017  0.2912983806790170E+003  0.8654384570204453E+001  0.3396051503172372E-002  0.7433077632725519E+002 -0.8431940448348350E+001
                       27                        1                        0                       46 -0.9999412489428321E+000  0.8398061624713500E-001 -0.8211988233460079E-003  0.1605029898581605E+001 -0.1569467721303297E-001  0.9999873134680528E+000  0.1680495880009313E+001 -0.3467128715294620E-016  0.2382059069981142E+003  0.4672073655263578E+001  0.3526371952624277E-002  0.6275660684219027E+002 -0.7066732859750322E+001
                       28                        1                        0                       45 -0.9999851658969033E+000  0.8575035735081249E-001 -0.1213264535556622E-002  0.1638853029574027E+001 -0.2318780144130623E-001  0.9999873134680528E+000  0.2159258930722323E+001 -0.2666548761221253E-016  0.2935079204479276E+003  0.8308360244290501E+001  0.3676561892896025E-002  0.8027217708466181E+002 -0.8752106542995868E+001
                       29                        1                        0                       44 -0.9999709675075881E+000  0.8803866971778623E-001 -0.1089136167707684E-002  0.1682587047379740E+001 -0.2081547136607322E-001  0.9999873134680528E+000  0.2168491189891438E+001 -0.8004041216097985E-016  0.2796429369512185E+003  0.6909623701413969E+001  0.3875403682838727E-002  0.8004079349978252E+002 -0.8504451520533394E+001
                       30                        1                        0                       43 -0.9999378165487653E+000  0.8946922706400638E-001 -0.8725316293673234E-003  0.1709927729252829E+001 -0.1667574513232336E-001  0.9999873134680528E+000  0.2006520146217095E+001  0.3152252687386661E-016  0.2505812672513377E+003  0.4897920634970590E+001  0.4002371295715363E-002  0.7371682798264878E+002 -0.7724263688739313E+001
                       31                        1                        0                       42 -0.9999922823800438E+000  0.9163367141654799E-001 -0.1397565485209996E-002  0.1751294392834127E+001 -0.2671014442650362E-001  0.9999873134680528E+000  0.2695051565108733E+001 -0.1159086999048136E-015  0.3207784106672927E+003  0.9790366807280444E+001  0.4198364868637938E-002  0.9848454834243627E+002 -0.9837885419635478E+001
                       32                        1                        0                       41 -0.9999913055378075E+000  0.9437538996395860E-001 -0.1387964597993828E-002  0.1803693868317137E+001 -0.2652665314335428E-001  0.9999873134680528E+000  0.2864650655539918E+001  0.1673319923362276E-016  0.3214096177969155E+003  0.9450214601954951E+001  0.4453357115424627E-002  0.1038108995637060E+003 -0.9928198295294035E+001
                       33                        1                        0                       40 -0.9999350929372176E+000  0.9629840890815480E-001 -0.7827508335662127E-003  0.1840446431454931E+001 -0.1495986272970824E-001  0.9999873134680528E+000  0.2234989732713502E+001 -0.1364758706076863E-016  0.2409704493886173E+003  0.3933257273840706E+001  0.4636691779121081E-002  0.8043712009058952E+002 -0.7589080199392520E+001
                       34                        1                        0                       39 -0.9999917364239937E+000  0.9846587612746656E-001 -0.1367047265045061E-002  0.1881870867790972E+001 -0.2612688297874200E-001  0.9999873134680528E+000  0.3114178386558642E+001 -0.7616846343946194E-016  0.3210439313479045E+003  0.8918784890314440E+001  0.4847764380774789E-002  0.1114808205437912E+003 -0.9906879694927445E+001
                       35                        1                        0                       38 -0.9999905160747141E+000  0.1016828117188699E+000 -0.1254929601773078E-002  0.1943352648191574E+001 -0.2398410039685332E-001  0.9999873134680528E+000  0.3193649135724523E+001  0.1167446868019284E-017  0.3087324254468180E+003  0.7616285946874655E+001  0.5169697099527565E-002  0.1131695449762158E+003 -0.9458655931732791E+001
                       36                        1                        0                       37 -0.9999715833889939E+000  0.1041595396136896E+000 -0.8861897817828237E-003  0.1990687646426626E+001 -0.1693677849890110E-001  0.9999873134680528E+000  0.2818347573037470E+001 -0.8139467454067654E-016  0.2597272646775152E+003  0.4430816191984800E+001  0.5424604846267876E-002  0.9903892003038349E+002 -0.7940810178897996E+001
                       37                        1                        0                       36 -0.9999914822730516E+000  0.1069662694174032E+000 -0.1236854307486712E-002  0.2044329611126476E+001 -0.2363864701663634E-001  0.9999873134680528E+000  0.3527038580596823E+001 -0.8376872270097884E-016  0.3081692574889098E+003  0.7126816838289832E+001  0.5720891396538246E-002  0.1229594529292669E+003 -0.9064934539099303E+001
                       38                        1                        0                       35 -0.9999917754075598E+000  0.1104948380232326E+000 -0.1212300720090562E-002  0.2111767293351697E+001 -0.2316938108779049E-001  0.9999873134680528E+000  0.3737442375615168E+001  0.2174249661794570E-016  0.3059962139824963E+003  0.6711304833247935E+001  0.6104554614890205E-002  0.1288159425576519E+003 -0.8605365625031212E+001
                       39                        1                        0                       34 -0.9999854851677790E+000  0.1137571298742203E+000 -0.1059278322251232E-002  0.2174115918459734E+001 -0.2024483093967042E-001  0.9999873134680528E+000  0.3710740957692987E+001  0.1251508723854250E-016  0.2866935581624378E+003  0.5348857892239876E+001  0.6470342298610121E-002  0.1265181977177198E+003 -0.7657806178535949E+001
                       40                        1                        0                       33 -0.9999863312038633E+000  0.1170374178285205E+000 -0.1107625082787922E-002  0.2236808483457295E+001 -0.2116882982927848E-001  0.9999873134680528E+000  0.4025996017742819E+001  0.4862732930929811E-016  0.2938675100490187E+003  0.5558227582981486E+001  0.6848878585983842E-002  0.1358027990052618E+003 -0.7246542471760656E+001
                       41                        1                        0                       32 -0.9999858519305652E+000  0.1206409089909204E+000 -0.1055463139622947E-002  0.2305678078768508E+001 -0.2017191551631933E-001  0.9999873134680528E+000  0.4186743233285451E+001  0.8608461051505030E-016  0.2875805576490079E+003  0.5029682140643856E+001  0.7277114461077784E-002  0.1394694527560069E+003 -0.6347092548624261E+001
                       42                        1                        0                       31 -0.9999907354178623E+000  0.1241765914929710E+000 -0.1085092478881898E-002  0.2373251721131209E+001 -0.2073818875306110E-001  0.9999873134680528E+000  0.4508389734693577E+001 -0.1020711901727740E-015  0.2923355991427650E+003  0.5117353114294274E+001  0.7709912937406099E-002  0.1483795814009036E+003 -0.5520872956472476E+001
                       43                        1                        0                       30 -0.9999968105650228E+000  0.1286460346592083E+000 -0.1331690832056484E-002  0.2458671312370119E+001 -0.2545115404759357E-001  0.9999873134680528E+000  0.5377140844241505E+001 -0.4335472540233818E-017  0.3248169904931177E+003  0.6722496640753963E+001  0.8274901116769103E-002  0.1742564917075553E+003 -0.4465359693806488E+001
                       44                        1                        0                       29 -0.9999966233948576E+000  0.1341653640236626E+000 -0.1360546495982589E-002  0.2564156233128494E+001 -0.2600264087174987E-001  0.9999873134680528E+000  0.5937519861322633E+001  0.1040935451135494E-016  0.3297578987074593E+003  0.6688155174496987E+001  0.9000172451800936E-002  0.1885019889844907E+003 -0.2206526315866213E+001
                       46                        1                        0                       28 -0.9999764333230958E+000  0.1395115628851741E+000 -0.9031146985468638E-003  0.2666332299463107E+001 -0.1726024596855325E-001  0.9999873134680528E+000  0.5260467938212447E+001  0.2176824510939063E-016  0.2702522344739774E+003  0.3503070090103743E+001  0.9731738089331962E-002  0.1633685342824645E+003  0.6550993395414759E-001
                       47                        1                        0                       27 -0.9999673702795923E+000  0.1431213917993742E+000 -0.8491924539228839E-003  0.2735323021310224E+001 -0.1622968893423200E-001  0.9999873134680528E+000  0.5389090408373321E+001 -0.9092365160176224E-016  0.2630919519546994E+003  0.3123236407358211E+001  0.1024186639529500E-001  0.1649202546387701E+003  0.1616008565471351E+001
                       48                        1                        0                       26 -0.9969164697380810E+000  0.1490291092360875E+000 -0.1037020223445483E-002  0.2848230779576645E+001 -0.1981943617995968E-001  0.9999873134680528E+000  0.6501168330426058E+001 -0.1142192413801287E-015  0.2926582514590578E+003  0.4070310491373196E+001  0.1110483769985083E-001  0.1941310992003288E+003  0.5195844433176800E+001
                       49                        1                        0                       25 -0.9869185897834218E+000  0.1554582744442222E+000 -0.6849896128928705E-003  0.2971104400217991E+001 -0.1309145917285888E-001  0.9999873134680528E+000  0.5800479210553271E+001  0.8366707816180531E-018  0.2400447681777233E+003  0.2118485036291908E+001  0.1208363754658758E-001  0.1682314431949607E+003  0.7304450776951471E+001
                       50                        1                        0                       24 -0.9755916530289993E+000  0.1606830602750426E+000 -0.5979130838650664E-003  0.3070960031754135E+001 -0.1142726047082682E-001  0.9999873134680528E+000  0.5836646730434724E+001 -0.6731096446908022E-016  0.2260394069581777E+003  0.1677339635014507E+001  0.1290952292967648E-001  0.1651595223633308E+003  0.9592437321087560E+001
                       51                        1                        0                       23 -0.9555736955680573E+000  0.1679891831112628E+000 -0.6817256227477799E-003  0.3210593986812702E+001 -0.1302907809010843E-001  0.9999873134680528E+000  0.6891442892099614E+001 -0.1644156017812848E-017  0.2441960034632478E+003  0.1983056689571635E+001  0.1411018282119470E-001  0.1882701465041893E+003  0.1507088437817272E+002
                       53                        1                        0                       22 -0.9244534798873492E+000  0.1762907152507897E+000 -0.5220254107719877E-003  0.3369252113930595E+001 -0.9976902165646681E-002  0.9999873134680528E+000  0.6738299158593864E+001 -0.6469998559209538E-017  0.2168291647398623E+003  0.1283841096051193E+001  0.1553920814181751E-001  0.1763552087457524E+003  0.1838766241715517E+002
                       54                        1                        0                       21 -0.8955552440542699E+000  0.1828268180293568E+000 -0.3809918935108349E-003  0.3494169515690675E+001 -0.7281482412591495E-002  0.9999873134680528E+000  0.6266197013906528E+001  0.4783636229114244E-018  0.1874669962571227E+003  0.7805746008737677E+000  0.1671282269536975E-001  0.1582677916611733E+003  0.1954600804064999E+002
                       55                        1                        0                       20 -0.8566252091523117E+000  0.1910231331106927E+000 -0.4374488081915859E-003  0.3650816743963285E+001 -0.8360481830476421E-002  0.9999873134680528E+000  0.7444676233500221E+001  0.7457558846046155E-017  0.2040176109392131E+003  0.9349713773998767E+000  0.1824491869171270E-001  0.1795849639525464E+003  0.2677476645110170E+002
                       56                        1                        0                       19 -0.8029686528417668E+000  0.2012142034591330E+000 -0.2532124796431679E-003  0.3845587553451757E+001 -0.4839373877958836E-002  0.9999873134680528E+000  0.6399913714845318E+001 -0.4735147131835855E-016  0.1580932753352074E+003  0.3969167207587329E+000  0.2024357783684667E-001  0.1453196411296232E+003  0.2612213762585912E+002
                       57                        1                        0                       18 -0.7589913516555717E+000  0.2094099423779334E+000 -0.1330642242893081E-003  0.4002223770158397E+001 -0.2543111350688547E-002  0.9999873134680528E+000  0.5091866964069446E+001 -0.6594055307019037E-016  0.1161064608116044E+003  0.1481012194058914E+000  0.2192626198336471E-001  0.1098654306300827E+003  0.2248258930320405E+002
                       58                        1                        0                       17 -0.7003236400968454E+000  0.2206088842953196E+000 -0.1175010113018640E-003  0.4216256929393483E+001 -0.2245668639749957E-002  0.9999873134680528E+000  0.5407857416712705E+001  0.3168410656361678E-016  0.1111178293929484E+003  0.1187609179666946E+000  0.2433413991501277E-001  0.1085760485921689E+003  0.2600421889472912E+002
                       59                        1                        0                       16 -0.6262373347720216E+000  0.2338054563118603E+000 -0.4686555551525157E-004  0.4468468613373067E+001 -0.8956902339732588E-003  0.9999873134680528E+000  0.3888827711786163E+001  0.1741106277233966E-016  0.7115391322069668E+002  0.2696201170918700E-001  0.2733249570059854E-001  0.7145440139349886E+002  0.2001593488908716E+002
                       60                        1                        0                       15 -0.5484999142230016E+000  0.2437980098247860E+000 -0.3672206167766392E-004  0.4659445387158883E+001 -0.7018287024324986E-003  0.9999873134680528E+000  0.3784017737587857E+001 -0.3498759708508238E-016  0.6365769444196678E+002  0.2030263185357123E-001  0.2971873479726329E-001  0.6483214786943590E+002  0.2016633330166792E+002
                       61                        1                        0                       14 -0.4511043830125327E+000  0.2612145041053310E+000 -0.2572039920588700E-004  0.4992307841591085E+001 -0.4915659300167560E-003  0.9999873134680528E+000  0.3683955521741426E+001  0.2594750306928903E-016  0.5399212584742822E+002  0.1074177183167134E-001  0.3411650857749693E-001  0.5567203278695410E+002  0.2029708264410107E+002
                       62                        1                        0                       13 -0.3976673215322196E+000  0.2802824175268116E+000 -0.8659001051211379E-005  0.5356732068426714E+001 -0.1654900404415399E-003  0.9999873134680528E+000  0.2431221684617144E+001 -0.2798938828793557E-016  0.3095001974693632E+002  0.1794912550586336E-002  0.3927911678733708E-001  0.3185378873268699E+002  0.1346307338881915E+002
                       63                        1                        0                       12 -0.3738799651399404E+000  0.2954772909085712E+000 -0.5679372762506478E-005  0.5647135106326759E+001 -0.1085436556239117E-003  0.9999873134680528E+000  0.2165477109345080E+001 -0.1091917351799271E-016  0.2480410281140382E+002  0.9398737954161055E-003  0.4365341472133418E-001  0.2523876418409673E+002  0.1183056563146164E+002
                       64                        1                        0                       11 -0.3543476278582919E+000  0.3235102666601194E+000 -0.3210253592631159E-005  0.6182898788925158E+001 -0.6135407464788403E-004  0.9999873134680528E+000  0.1899224895988160E+001  0.1040618376390792E-016  0.1814262000426534E+002  0.9699103395868975E-003  0.5232944631725071E-001  0.1772135874667384E+002  0.9813528548951615E+001
                       65                        1                        0                       10 -0.3762580117470349E+000  0.3590017587595861E+000 -0.1151306926563953E-005  0.6861208957515522E+001 -0.2200367325409190E-004  0.9999873134680528E+000  0.1235769465078422E+001  0.6732100779349897E-017  0.9594231989341285E+001 -0.5247985995809143E-003  0.6444113139623793E-001  0.8620435548808002E+001  0.5717239691989852E+001
                       66                        1                        0                        9 -0.3946496006985614E+000  0.3845523768114051E+000 -0.7315047444617199E-006  0.7349530045559544E+001 -0.1398045213624413E-004  0.9999873134680528E+000  0.1027839624534964E+001 -0.4350445441180595E-017  0.6945195303470998E+001  0.5426408395507168E-003  0.7394026525565059E-001  0.5760202034844577E+001  0.4292646753924889E+001
                       67                        1                        0                        8 -0.3434362984203645E+000  0.4354012976726755E+000 -0.5457946222370092E-006  0.8321349995686823E+001 -0.1043117717304602E-004  0.9999873134680528E+000  0.1134089458848008E+001 -0.2418320087831503E-017  0.5981843755176453E+001  0.6256649230282952E-004  0.9478714500752489E-001  0.4022678456311345E+001  0.3727938425016853E+001
                       68                        1                        0                        7 -0.3527073632025238E+000  0.5099062941443884E+000 -0.2837891239393171E-006  0.9745282711051910E+001 -0.5423751922401779E-005  0.9999873134680528E+000  0.9538156782807508E+000 -0.8267317043720434E-017  0.3667309366084583E+001  0.6016677164837319E-004  0.1300022144040320E+000  0.1543222719629702E+001  0.2023218327448213E+001
                       69                        1                        0                        6 -0.4059001302793637E+000  0.5642555967056405E+000 -0.1898998342397121E-006  0.1078400163782382E+002 -0.3629348358119803E-005  0.9999873134680528E+000  0.7669657250871735E+000  0.4014554408293251E-017  0.2409299965898055E+001 -0.6429550984723365E-005  0.1591921892068192E+000  0.5601315453546490E+000  0.1090042509932321E+001
                       70                        1                        0                        5 -0.2822102711815541E+000  0.6704832951701000E+000 -0.1442761097422210E-006  0.1281421574808030E+002 -0.2757391885597237E-005  0.9999873134680528E+000  0.1116066693508489E+001  0.1748615116285569E-018  0.2480760212153199E+001  0.1776531735397549E-004  0.2247739245510781E+000 -0.3305719951831163E+000  0.4214485721747024E+000
                       71                        1                        0                        4 -0.3131392782146943E+000  0.8654965793622438E+000 -0.7726834483331778E-007  0.1654129189655594E+002 -0.1476745577889462E-005  0.9999873134680528E+000  0.1199300709368684E+001 -0.3798028886881468E-017  0.1600544318076231E+001 -0.6519577555229973E-005  0.3745421644438717E+000 -0.1291195068048425E+001 -0.9079543820117475E+000
                       72                        1                        0                        3 -0.4532491115288144E+000  0.1054184861065759E+001 -0.4606795452415651E-007  0.2014748517281048E+002 -0.8804465563836750E-006  0.9999873134680528E+000  0.8705040295568748E+000  0.2119990671274703E-017  0.7830492668832060E+000 -0.6807021240356122E-005  0.5556528606501180E+000 -0.1197485241102293E+001 -0.1158557383230596E+001
                       73                        1                        0                        2 -0.1809419684185550E+000  0.1392209614443883E+001 -0.2212881659484277E-007  0.2660778351160803E+002 -0.4229239298558149E-006  0.9999873134680528E+000  0.1700166384530257E+001 -0.1794733875288213E-017  0.8762835423257158E+000 -0.2965677499489664E-004  0.9691238052749920E+000 -0.2926010834699963E+001 -0.3054763985397932E+001
                       74                        2                        0                      124 -0.9999963962331853E+000  0.5268135183448448E-001 -0.5124449465945823E-003  0.1006841204203822E+001 -0.9793801205756425E-002  0.9999873134680528E+000  0.3225696784729062E-001  0.3895350031555142E-018  0.1161991552033310E+002  0.2260794953645708E+000  0.1387662415554367E-002  0.1563121670439046E+001 -0.1724472803452060E+000
                       75                        2                        0                      122 -0.9999978731377202E+000  0.5390261481981726E-001 -0.5618491347988580E-003  0.1030181871289687E+001 -0.1073800955676052E-001  0.9999873134680528E+000  0.4095665328328688E-001  0.5866111498458152E-017  0.1409223060539161E+002  0.2938081764582834E+000  0.1452745942206791E-002  0.1976392944769335E+001 -0.2198172399409058E+000
                       76                        2                        0                      118 -0.9999995540338326E+000  0.5552178193880988E-001 -0.7034845583565306E-003  0.1061127245983482E+001 -0.1344493288820356E-001  0.9999873134680528E+000  0.5977976408175545E-001 -0.4606491271405095E-017  0.1938361341988342E+002  0.4912781901747507E+000  0.1541334134830382E-002  0.2869143409359122E+001 -0.3214257129165393E+000
                       77                        2                        0                      118 -0.9999999999737049E+000  0.5575571874525977E-001 -0.1504404873965346E-002  0.1065598224948745E+001 -0.2875204910595839E-001  0.9999873134680528E+000  0.1138269156455853E+000 -0.1083740984586804E-017  0.3653711225793374E+002  0.1973131299509075E+001  0.1554350086400259E-002  0.5457305779493773E+001 -0.5984586750492694E+000
                       78                        2                        0                      121 -0.9999996473620757E+000  0.5439275632101161E-001 -0.7075737407490078E-003  0.1039549411075744E+001 -0.1352308497012405E-001  0.9999873134680528E+000  0.5239339988204866E-001 -0.6902756804546289E-018  0.1770070034784290E+002  0.4605998663383688E+000  0.1479285970098475E-002  0.2523974824587074E+001 -0.2805226325991382E+000
                       79                        2                        0                      115 -0.9999992202976336E+000  0.5712175863531501E-001 -0.6718289312884928E-003  0.1091705855068315E+001 -0.1283993342317185E-001  0.9999873134680528E+000  0.6931182653227852E-001  0.1007634292780253E-017  0.2123442663318562E+002  0.4995596045614243E+000  0.1631447654795593E-002  0.3309685484512380E+001 -0.3747583205140064E+000
                       80                        2                        0                      113 -0.9999979419368927E+000  0.5820795805829890E-001 -0.6007754884757432E-003  0.1112465199636363E+001 -0.1148196648737300E-001  0.9999873134680528E+000  0.7183698609280442E-001 -0.1200500275727680E-017  0.2119635027576081E+002  0.4375893879004344E+000  0.1694083190658344E-002  0.3418714018687361E+001 -0.3901219651518971E+000
                       81                        2                        0                      111 -0.9999987437247049E+000  0.5954550739765180E-001 -0.6644567454472988E-003  0.1138028320942498E+001 -0.1269903687797152E-001  0.9999873134680528E+000  0.8889813812813011E-001 -0.9462783312592075E-018  0.2506391638601786E+002  0.5594379966124621E+000  0.1772833725621901E-002  0.4213354384536365E+001 -0.4830706670308595E+000
